clause,label,source_policy
"It is temporarily downloaded onto your computer from our web server or a third party with whom we work, is designed to be active only while you are connected to the Service, and deleted or deactivated thereafter.",data_sharing,southwest_privacy
"Location-identifying Technologies: We and our agents, vendors, and service providers may use GPS (global positioning systems) software and other location-based technologies to locate you so we may verify your location, and deliver relevant content to you based on your location.",none,southwest_privacy
We may collect precise location information from your device.,location,southwest_privacy
"In-App Tracking Methods: There are a variety of tracking technologies that may be included in mobile applications, and these are not browser-based like cookies and cannot be controlled by browser settings.",tracking,southwest_privacy
"Some use device identifiers, or other identifiers such as “Ad IDs” to associate app user activity to a particular app.",tracking,southwest_privacy
"We and our agents, vendors, and service providers may also capture photographs and record audio and/or video at airports and our facilities, including through the use of Closed Circuit Television (CCTV) and other technologies.",none,southwest_privacy
"Information we and our agents, vendors, and service providers automatically collect about you, such as how you interact with our Services, may be combined with your Personal Information.",none,southwest_privacy
"If we associate any such automatically-collected information with Personal Information about you, our objective will be to treat the combined information as Personal Information.",none,southwest_privacy
We and our business partners and other third parties may send you product promotions that are aligned with your purchase trends and/or interests identified through automatically-collected information.,none,southwest_privacy
"Back to Top Information We Collect From Our Partners and Other Sources We may also obtain information about you (including, without limitation, e-mail, address and employment history) from other sources and we may combine that with information we collect about you.",none,southwest_privacy
"If we receive Personal Information from a third party source and/or if we combine the information we receive from these third party sources with your Personal Information, our goal will be to treat that information as Personal Information.",data_sharing,southwest_privacy
"We are not responsible for the accuracy of the information provided by you or third parties or how such third parties collect, use and share such information.",none,southwest_privacy
"We may obtain information from our partners and append it to our existing user information to better understand users’ interests and to provide more relevant content, including job listings and advertising.",none,southwest_privacy
We may append information about you that is publicly available or information that is aggregated and/or depersonalized including by partners.,none,southwest_privacy
"This information may include, for example, your travel preferences and activity, household income range, employment and education history, or postal code.",none,southwest_privacy
"This information may be associated with Personal Information as described herein, such as email address, physical address, first and last name combined, or phone number.",none,southwest_privacy
We may use a third party vendor with whom we share your information to assist with this.,data_sharing,southwest_privacy
Use of Information We may use information about you for various purposes.,none,southwest_privacy
"Primary purposes for use of information include to: Facilitate, personalize, and improve your experience with our Services, including travel experience and your online or app experience; Process your registration with our Services, including verifying that your e-mail address(es) are active and valid and enrolling you in the Rapid Rewards® Program; Manage your profile(s) and online account(s), including purchases, orders, payments, returns, exchanges, and blog comments; Process and deliver frequent flyer points, sweepstakes, contest, promotion, and survey entries and rewards; Respond to your comments, questions and requests and provide customer service, including through the use of automated and machine learning technologies to assist us in our responses and customer service, including through the use of automated and machine learning technologies to assist us in our responses and customer service; Send you technical notices, updates, security alerts and support and administrative messages; Contact you regarding your use of our Service and, in our discretion, changes to our policies; Evaluate and process your application for employment, including using automated and machine learning technologies to assist us in analyzing, evaluating, and assessing applicants and increase the efficiency and effectiveness of manual human review and analysis; and Prevent fraudulent transactions and monitor against threats.",none,southwest_privacy
"In addition, there may be secondary purposes for use of information, such as to: Create a usage profile of your preferences and provide advertisements, job descriptions, content or features that match your profile and interests, including through the use of automated and machine learning technologies; Communicate with you about products, services, offers, promotions, rewards and events (including those offered by third parties) and provide news and information we think will be of interest to you (for information about how to manage these communications, please see the Your Choices section below); Monitor and analyze trends, usage and activities, including through the use of automated and machine learning technologies; Link or combine with information we get from others to help understand your needs and provide you with better service; Improve our Services and other Southwest websites, applications, marketing efforts, products and services, including customer experience and our technologies Conduct research and analysis, including focus groups and surveys, on our Service and other Southwest websites, applications, products and services; Retarget across other sites (as described in the Advertising & Analytics Services and Online Tracking section below); Carry out any other purpose disclosed elsewhere in this Privacy Policy or at the time you provide your Personal Information; and Any other purpose, with your consent or as permitted or required by applicable law.",tracking,southwest_privacy
Whether a use is primary or secondary may change over time.,none,southwest_privacy
Some of the information we collect for primary purposes may be used for secondary purposes.,none,southwest_privacy
"Sharing of Information Our agents, vendors, consultants, and service providers have access to Personal Information to carry out work on our behalf.",none,southwest_privacy
We may also share information about you for other various purposes.,data_sharing,southwest_privacy
"In addition to carrying out work on our behalf, primary purposes for sharing of information include: With the Transportation and Security Administration (“TSA”) as legally permitted or required under the authority of 49 U.S.C.",none,southwest_privacy
"section 114, the Intelligence Reform and Terrorism Prevention Act of 2004 and 49 C.F.R parts 1540 and 1560 and other applicable laws and regulations around the world; To the maximum extent permitted by applicable law, in response to (i) subpoenas or other legal process or if in our good faith opinion such disclosure is required or permitted by law; and/or (ii) at the request of governmental authorities conducting an investigation; To other airlines and their agents and service providers when your travel itinerary involves a flight operated by another airline; To suppliers of accommodations, experiences, excursions, vehicles, and travel services, who provide services you booked with us or using the Services; To defend the Terms & Conditions or other policies applicable to our Services; If we believe your actions are inconsistent with our user agreements or policies, or to protect the rights, property, life, health, security and safety of us or any third party; To the maximum extent permitted by applicable law, we may also use IP addresses, mobile device identifiers or any other information we collect to identify users, and may do so in cooperation with copyright owners, Internet service providers, wireless service providers or law enforcement agencies in our discretion.",data_sharing,southwest_privacy
"Such disclosures may be carried out without notice to you; With our agents, vendors, and service providers for purposes of managing and fulfilling your travel reservations, product purchases, transportation services, activities, events, excursions, and Rapid Rewards® Program points.",none,southwest_privacy
"For example, we may share your information with our Rewards® Partners to help facilitate your purchase, transfer, or gift of Rapid Rewards® points.",none,southwest_privacy
"With our agents, vendors, and service providers to verify your address in order to ensure we maintain the accuracy of our database; With our affiliates for internal business purposes (including but not limited to managing your travel and/or accounts); and In connection with, or during negotiations of, any proposed or actual merger, purchase, sale (including a liquidation, realization, foreclosure or repossession), lease, amalgamation or any other type of acquisition of all or any portion of Southwest assets, financing, disposal, conveyance or transfer of all or a portion of our business to another company.",none,southwest_privacy
"In addition, there may be secondary purposes for sharing of information, such as: With our business partners, affiliates and other third parties for purposes of sending their own marketing.",none,southwest_privacy
"For example, we may share your information with our financial institution Rewards® Partners for their direct marketing purposes, which may include, but is not limited to, marketing their co-branded credit cards to you; With third parties who conduct analytics or data appending (such as the process described above) in order for us to offer you more relevant products, services, job opportunities and information; For a purpose disclosed elsewhere in this Privacy Policy, or at the time you provide your Personal Information.",none,southwest_privacy
"For example, if you link your account to a corporate travel account, we may share Personal Information with your company’s travel administrators and other personnel; and With your consent or at your direction or as required or permitted by applicable law.",none,southwest_privacy
Whether sharing is primary or secondary may change over time.,none,southwest_privacy
Some of the information we share under primary purposes may be shared for secondary purposes.,none,southwest_privacy
"In our sole discretion, we may also share aggregated or de-identified information that cannot reasonably be used to identify you with third parties or affiliates.",none,southwest_privacy
"Information You Disclose Publicly or to Others The Services may permit you to submit ideas, photographs, user profiles, writings, music, video, audio recordings, computer graphics, pictures, data, questions, comments, suggestions or other content, including Personal Information (collectively, “User Content”), such as on blogs and forums, and in association with your account and user profile.",none,southwest_privacy
"We or others may store, display, reproduce, publish, distribute or otherwise use User Content online or offline in any media or format (currently existing or hereafter developed) and may or may not attribute it to you.",none,southwest_privacy
Others may have access to this User Content and may have the ability to share it with third parties.,none,southwest_privacy
"Please think carefully before deciding what information you share, including Personal Information, in connection with your User Content.",none,southwest_privacy
"Please note that Southwest does not control who will have access to the information that you choose to make public, and cannot ensure that parties who have access to such publicly available information will respect your privacy or keep it secure.",none,southwest_privacy
We are not responsible for the privacy or security of any information that you make publicly available on the Services or what others do with information you share with them on the Services.,none,southwest_privacy
"We are not responsible for the accuracy, use or misuse of any User Content that you disclose or receive from third parties through the Services.",none,southwest_privacy
We are not responsible for User Content you submit to third party services via our Services.,data_sharing,southwest_privacy
"Rapid Rewards®, Sweepstakes, Contests, and Surveys We may offer you the opportunity to participate in our Rapid Rewards® Program, sweepstakes, contests, surveys, and other promotions (each, a “Promotion”) that may require registration or for you to submit Personal Information through the Services.",none,southwest_privacy
Participation in these Promotions is completely voluntary.,none,southwest_privacy
"If you choose to enter a Promotion, your Personal Information may be disclosed to third parties in connection with the administration of such Promotion, such as in connection with winner selection, prize fulfillment, and as required by law, such as on a winners list.",none,southwest_privacy
"By entering a Promotion, you are agreeing to the official rules that govern that Promotion, which may contain specific requirements of you, including, except where prohibited by law, allowing the sponsor and/or other parties to use your name, voice and/or likeness in advertising or marketing materials.",none,southwest_privacy
Southwest may offer opportunities to enter a Promotion or other feature that we offer jointly with a third party.,data_sharing,southwest_privacy
"As a result of your participation in such feature, your information may be shared with the third party that is jointly offering the feature.",data_sharing,southwest_privacy
Advertising & Analytics Services and Online Tracking We engage third parties to serve advertisements on our Services and across the Internet and to provide analytics about the use of our Services.,tracking,southwest_privacy
"In addition, we may participate in online advertising networks and exchanges that display relevant advertisements to our Services visitors based on their interests as reflected in their browsing of the Service and certain third party sites participating in the same networks and exchanges.",data_sharing,southwest_privacy
"These entities may use cookies, web beacons, pixels, embedded scripts, and other technologies to collect information about your use of the Service, such as your IP address, web browser, pages viewed, time spent on pages, links clicked and conversion information.",tracking,southwest_privacy
"This information may be used by us and others to, among other things, analyze and track data, determine the popularity of certain content, deliver advertising and content targeted to your interests on the Services and other websites and better understand your online activity.",tracking,southwest_privacy
"Data collected from a particular browser or device may be used with another computer or device that is linked to the browser or device on which such data was collected, or transferred to a non-affiliate for such purposes.",none,southwest_privacy
"This means that some information about your browsing of the Service and certain third party sites may be shared with these companies for the purpose of delivering ads to you on the Services and certain third party sites, and Southwest may receive from some of these companies information about third party sites that you have visited.",data_sharing,southwest_privacy
"This information is used for marketing purposes and the practice is sometimes termed ""retargeting"" to indicate that information from one retailer is used to suggest to you relevant products offered by another retailer.",none,southwest_privacy
These and other third parties may also collect Personal Information about your online activities over time and across different websites when you use our Service.,none,southwest_privacy
We may also work with third parties to serve ads to you as part of a customized campaign on other websites or platforms.,none,southwest_privacy
"This Privacy Policy does not cover any use of information that such third parties themselves may have collected from you (e.g., type of browser, operating system, domain name, day and time of visit, page(s) visited) or the methods used by the third-parties to collect that information (e.g., cookies, web beacons and clear gifs).",tracking,southwest_privacy
We may use Google Analytics including for analytics services.,none,southwest_privacy
You can learn about Google Analytics' currently available opt-outs at https://tools.google.com/dlpage/gaoptout.,none,southwest_privacy
"Please note that, in accordance with local legal requirements, in some territories you will be presented with a notice which will contain more information about the technologies we use and provide you with a means to select and manage your preferences in addition to the options below; in those territories, you may also click the icon on the bottom of the Southwest website or app to access the preference center.",none,southwest_privacy
Note that your browser settings may also allow you to automatically transmit a “Do Not Track” signal to websites and online services you visit.,tracking,southwest_privacy
"Like many websites and online services, Southwest currently does not alter its practices when it receives a “Do Not Track” signal from a visitor’s browser.",tracking,southwest_privacy
"To find out more about “Do Not Track,” you may wish to visit https://www.allaboutdnt.com.",tracking,southwest_privacy
"Certain advertising networks and exchanges may participate in the US Digital Advertising Alliance (""DAA"") AdChoices Program and may display an Advertising Option Icon for interest-based ads.",none,southwest_privacy
You can learn more about the DAA AdChoices Program at https://www.youradchoices.com.,none,southwest_privacy
The DAA also offers a tool for opting out of the collection of cross-app data on a mobile device for interest-based advertising.,none,southwest_privacy
"To exercise choice for companies participating in this tool, download the AppChoice app at https://youradchoices.com/appchoices.",none,southwest_privacy
"In addition, certain advertising networks and exchanges may participate in the US Network Advertising Initiative (“NAI”).",none,southwest_privacy
NAI has developed a tool that allows consumers to opt out of targeted advertising delivered by NAI members' ad networks.,none,southwest_privacy
"To learn more about opting out of targeted advertising or to use the tool, visit https://www.networkadvertising.org/choices/.",none,southwest_privacy
"We are not responsible for effectiveness of, or compliance with, any third-parties’ opt out options or programs or the accuracy of their statements regarding their programs.",none,southwest_privacy
Choices you make are both browser and device-specific and your preferences are deleted whenever you clear your cookies or browser’s cache.,tracking,southwest_privacy
Southwest also has a specific marketing platform that uses persistent cookies.,tracking,southwest_privacy
Click this link to opt out from our marketing platform’s persistent cookies (please note that if you delete your cookies or switch to a different browser you will have to repeat this procedure).,tracking,southwest_privacy
"Please be aware that, even if you are able to opt out of certain kinds of targeted advertising, you will continue to receive generic ads.",none,southwest_privacy
"Social Features Certain functionality on the Services is specifically designed to permit interactions that you initiate between the Service and third party websites or services, including third party social networks (“Social Features”).",data_sharing,southwest_privacy
Examples of Social Features include enabling you to transmit content to the Service from your account on a third party website or service; to “like” or “share” our Services content to other websites or services; to log-in to the Services using your username and password for a third party site or service; and to otherwise connect our Services to a third party website or service.,data_sharing,southwest_privacy
"If you choose to use Social Features, information you post or provide access to, including User Content, may be publicly displayed on our Services or by the provider of the Social Feature that you use.",none,southwest_privacy
"Similarly, if you post information on a third party platform that references our Services (e.g., by using a hashtag associated with Southwest in a tweet or status update), your post may be published on our Service in accordance with the terms of the third party website or service.",data_sharing,southwest_privacy
"Also, both Southwest and the third party may have access to certain information about you and your use of our Services and the third party site or service.",data_sharing,southwest_privacy
"In addition, we may receive information about you if other users of a third party website give us access to their profiles and you are one of their “connections,” or information about you is otherwise accessible through your “connections” web pages, profile pages, or similar pages on a social networking or other third party website or interactive service.",data_sharing,southwest_privacy
The information we collect in connection with Social Features is subject to this Privacy Policy.,none,southwest_privacy
"The information collected and stored by the third parties remains subject to those third parties’ privacy practices, including whether the third parties continue to share information with us, the types of information shared, and your choices with regard to what is visible to others on those third party websites or services.",data_sharing,southwest_privacy
"Refer-a-Friend You may use a referral feature, if we make it available to you in your territory, to inform a friend about our services.",none,southwest_privacy
"Southwest may use any e-mail address provided when using this referral feature to send a single e-mail to such designated recipients about products, services, offers, promotions, rewards and events and provide news and information we think will be of interest to such designated recipients.",none,southwest_privacy
"By using a referral feature, you represent that you have permission to provide your friend’s email address.",none,southwest_privacy
Southwest will not be responsible for the accuracy of the information you provide.,none,southwest_privacy
"Third Party Websites The Services contain hyperlinks to other websites or locations that we do not control and are operated and controlled by third parties (""Third Party Websites"").",data_sharing,southwest_privacy
We make no representations regarding the policies or business practices of such Third Party Websites and encourage you to familiarize yourself with their privacy policies before providing them with your Personal Information.,data_sharing,southwest_privacy
Our Privacy Policy does not apply to these Third Party Websites.,data_sharing,southwest_privacy
"You should read the privacy policy of each Third Party Website as these Third Party Websites may use their own cookies, web beacons and other technology to independently collect information about you.",data_sharing,southwest_privacy
"In addition, these Third Party Websites may solicit Personal Information from you.",data_sharing,southwest_privacy
TSA Guidelines The Transportation Security Administration of the U.S.,none,southwest_privacy
"Department of Homeland Security requires us to collect information from you for purposes of watch list screening, under the authority of 49 U.S.C.",none,southwest_privacy
"section 114, and the Intelligence Reform and Terrorism Prevention Act of 2004.",none,southwest_privacy
"Providing this information is voluntary; however, if it is not provided, you may be subject to additional screening or denied transport or authorization to enter a sterile area.",none,southwest_privacy
TSA may share information you provide with law enforcement or intelligence agencies or others under its published system of records notice.,data_sharing,southwest_privacy
"For more on TSA Privacy policies, or to view the system of records notice and the privacy impact assessment, please see TSA's Web site at www.tsa.gov.",none,southwest_privacy
"Touch ID If you use the Service through an Apple, Inc.",none,southwest_privacy
"(“Apple”) Device or an Android/Google Device, we may offer Face ID/Touch ID or Face Unlock/Fingerprint Unlock for such devices as an alternative log-in method to password.",none,southwest_privacy
We are only notified as to whether the authentication was successful and cannot access the Face ID or Touch ID nor the Face Unlock or Fingerprint Unlock or the data associated with the use of such capabilities.,none,southwest_privacy
"For more details, see Apple’s iOS Security Guide at:  https://www.apple.com/business/docs/iOS_Security_Guide.pdf; see Google/Android’s Security Guide at https://source.android.com/security.",none,southwest_privacy
"Your Choices Profile and Apps You are responsible for maintaining the accuracy of the information you submit to us, such as your contact information provided as part of registration.",none,southwest_privacy
"The Services may allow you to access, review, correct, update, and remove or make inaccessible Personal Information you have provided through the Services' registration or otherwise, and you may provide registration updates and changes by logging into your Southwest account, SWABIZ® account, or Rapid Rewards® account, or contacting us by phone, e-mail, or postal mail as detailed here.",none,southwest_privacy
"With respect to our mobile and other applications, you can prospectively stop all collection of information by the application by uninstalling the application.",none,southwest_privacy
"Also, you may at any time restrict our access to your location data by adjusting the permissions in your mobile device.",location,southwest_privacy
It is our objective to make good faith efforts to make requested changes in our then-active databases as soon as reasonably practicable (but we may retain prior information as business records).,none,southwest_privacy
Please note that it is not always possible to completely remove or delete all of your information from our databases and that residual data may remain on backup media or for other reasons.,none,southwest_privacy
Promotional Communications You can opt out of receiving promotional e-mail communications from us at any time by following the instructions provided in those communications or e-mail us as detailed here.,none,southwest_privacy
"Note that if you would like to opt out of receiving promotional e-mail communications relating to Southwest Cargo, separately click here.",none,southwest_privacy
"If you receive promotional text messages from us, you may opt out of the applicable text messaging program by replying “STOP” to a promotional text message you receive.",none,southwest_privacy
"As a Southwest customer, Southwest account holder, SWABIZ®, or Rapid Rewards® Member, or user of the Services, you may also receive periodic promotional postal mailings from Southwest Airlines and/or our select marketing partners.",none,southwest_privacy
"If you do not wish to receive such promotional mailings, you may opt out at any time by following the instructions provided in those mailings or e-mail us as detailed here.",none,southwest_privacy
"Please note that even if you opt out of receiving promotional emails, text messages or other communications, we and our agents, vendors, and service providers may continue to send you non-promotional e-mails, non-promotional text messages and other types of communications, as permitted by law, such as those about our ongoing business relations.",none,southwest_privacy
"For example, we and our agents, vendors, and service providers may send e-mails and other communications that contain service-related announcements that affect your account, confirmations and updates regarding reservations you have made, requests for feedback on our services and/or your specific travel experiences, information about your job application or responses to your comments and feedback submitted to us and our agents, vendors, and service providers.",none,southwest_privacy
"Southwest mobile applications may send you notifications that may include alerts, sounds, and icon badges.",none,southwest_privacy
"These push notifications or in-app messages may include both operational messages and promotional messages regarding products, services and offers that may be of interest to you.",none,southwest_privacy
Push notifications and other alerts can be configured in settings on your mobile device.,none,southwest_privacy
"As with e-mails, even if you opt out of receiving promotional communications, we may continue to send you non-promotional push notifications and other alerts, such as those about your use of the applications or our ongoing business relations.",none,southwest_privacy
"Personal Information Requests You may make the following requests with respect to your Personal Information: request a copy of the Personal Information we have collected about you; request that we delete Personal Information that we have about you, subject to several exceptions; request that we correct inaccurate Personal Information we maintain about you, subject to certain exceptions; request that we not share your Personal Information with third parties for certain behavioral or targeted advertising purposes; and request that we not sell your Personal Information to third parties for valuable consideration.",none,southwest_privacy
"Note that if you would like to opt-out of cookie-based tracking for targeted advertising purposes, you will need to separately adjust your browser settings, opt out at https://optout.aboutads.info/, and otherwise set your preferences as described in Section 7.",tracking,southwest_privacy
"Keep in mind that your cookie and tracking tools choices are typically website, device, and browser specific, and may be deleted if you clear your browser's cache.",tracking,southwest_privacy
Our policy does not permit discrimination against you for making a request under our Privacy Policy.,none,southwest_privacy
"To make a Personal Information request, click here or call us at 1-800-435-9792.",none,southwest_privacy
For requests to opt-out of targeted advertising and the “sale” or “sharing” of Personal Information click Do Not Sell or Share My Personal Information.,none,southwest_privacy
The web forms and phone number are not intended to be used for general submission of complaints or comments.,none,southwest_privacy
"For such inquiries, please visit the Help Center page on Southwest.com for Customer Service options.",none,southwest_privacy
"Please note that we may deny your request, or fulfill a request only in part, based on our legal rights and obligations.",none,southwest_privacy
"For example, we may retain Personal Information as permitted by law, such as for tax or other record keeping purposes, to maintain an active account, and to process transactions and facilitate customer requests.",none,southwest_privacy
"If you are not satisfied with the outcome of your Personal Information request and would like to request further review, you may submit an appeal request from within the portal account that was provided to you as part of the Personal Information request process or send an email to Southwest.Privacy@wnco.com with “Personal Information Requests Appeal” in the subject line.",none,southwest_privacy
"Depending on the type and nature of your request, we intend to take reasonable steps to verify your identity prior to responding to your requests.",none,southwest_privacy
The verification steps will vary depending on the sensitivity of the Personal Information and whether you have an account with us.,none,southwest_privacy
"If you designate an authorized agent to make a request on your behalf, please ensure the authorized agent is identified as an authorized agent.",none,southwest_privacy
"The Personal Information requests under this Section do not apply to information about job applicants, employees and other employment affiliates.",none,southwest_privacy
"Southwest employees, directors, officers, contractors, interns, job applicants and designated beneficiaries that are California residents can submit certain requests regarding their Personal Information processed in the employment context by clicking here or by calling us at 1-800-435-9792.",none,southwest_privacy
Children Our Services are not intended for and are not targeted to children under the age of sixteen (16).,none,southwest_privacy
"If you are a child under the age of sixteen (16), you are not permitted to use the Services and should not send any information about yourself to us through the Services.",none,southwest_privacy
"We do not knowingly collect any personal information from children under the age of sixteen (16) and, if we learn that we have received information from a user under the age of 13, we will delete this information in accordance with the Children’s Online Privacy Protection Act (“COPPA”).",none,southwest_privacy
"If you are a parent or guardian and you believe that your child under the age of 13, has provided us with personal information without COPPA-required consent, please contact us by e-mail as detailed here.",none,southwest_privacy
"If you have registered to use the Services, and have posted content or information on the Services, you can request that such information be removed from the Services by contacting us by e-mail as detailed here or by sending a letter to Southwest Airlines Co., P.O.",none,southwest_privacy
"Box 36647 TOP-1CR, Dallas, Texas 75235 (Attention: Legal Counsel), stating that you personally posted such content or information and detailing where the content or information is posted.",none,southwest_privacy
We will make reasonable good faith efforts to endeavor to remove the post from prospective public view or anonymize it so the minor cannot be individually identified.,none,southwest_privacy
This removal process cannot ensure complete or comprehensive removal.,none,southwest_privacy
"For instance, third parties may have republished the post and archived copies of it may be stored by search engines and others that we do not control.",none,southwest_privacy
"Data Security It is our goal to take reasonable measures to help protect information about you from loss, theft, misuse and unauthorized access, disclosure, alteration and destruction.",none,southwest_privacy
"Although Southwest’s objective is to use reasonable efforts to help protect your information, transmission via the Internet is not completely secure and Southwest cannot guarantee the security of your information collected through our Services.",none,southwest_privacy
"Further, you are responsible for protecting your password.",none,southwest_privacy
Changes to This Privacy Policy Southwest reserves the right to change this Privacy Policy and its practices from time to time consistent with applicable privacy laws and principles.,none,southwest_privacy
"If we make changes to this Privacy Policy we will notify you by revising the date at the top of this Privacy Policy, and in some cases, we may choose to provide you with additional notice (such as adding a statement to the homepages of our Services or sending you an e-mail notification).",none,southwest_privacy
"If the changes are material, we may provide you additional notice.",none,southwest_privacy
