clause,label,source_policy
"The sources of personal information from whom we collected are: directly from our guests, third-party sites or platforms on which you may use your Hulu account, analytics tools, social networks, advertising networks, and third-party services that update or supplement information we hold about you.",data_sharing,hulu_privacy
"The business or commercial purposes of collecting personal information are as summarized in our ""Notice at Collection"" section, and as described in more detail in our Privacy Policy under “Use of Your Information by The Walt Disney Family of Companies.” We disclosed certain data elements within the following categories of personal information for a business purpose in the last 12 months: identifiers, characteristics of protected classifications and demographic information, commercial information, Internet or other electronic network activity information, geolocation data, audio, electronic, visual or similar information, and inferences drawn from the above.",location,hulu_privacy
"We disclosed each category to business partners, service providers, government entities, content programmers, and other third parties as described in the ""Sharing Your Information with Other Entities"" section of the Privacy Policy.",none,hulu_privacy
"As defined by applicable law, we “sold” or “shared” certain data elements within the following categories of personal information in the last 12 months: identifiers, demographic information, commercial information, Internet or other electronic network activity information, approximate geolocation, and inferences drawn from the above.",none,hulu_privacy
"We “sold” or “shared” each category to or with entities who provide advertising, marketing, or audience measurement; business partners that help offer the Hulu service, such as content programmers, distributors and device partners, and corporate owners; entities that provide online third-party branded tools or functionality (such as video players); and social networks.",data_sharing,hulu_privacy
"The business or commercial purposes of ""selling"" or ""sharing"" personal information is to assist us with advertising, marketing, audience measurement, and other functionality on our digital properties.",none,hulu_privacy
"We do not ""sell"" or ""share"" the personal information of known minors under 18 years of age.",none,hulu_privacy
We do not use or disclose sensitive personal information for purposes other than those specified in Section 7027(m) of the CCPA regulations.,none,hulu_privacy
"YOUR CALIFORNIA PRIVACY RIGHTS Below is a description of your privacy rights as a California resident, and how to exercise them.",none,hulu_privacy
You also have the right not to receive discriminatory treatment for the exercise of your privacy rights.,none,hulu_privacy
"Your Rights How to Exercise Right to Access You have the right to request that we disclose to you the categories and specific pieces of personal information we have collected about you as well as information about how we collect, use, disclose, sell, and share your personal information.",none,hulu_privacy
"To make an access or deletion request, log in to your account on the Hulu website, go to ""Privacy and Settings"" in account settings and click on ""US State Privacy Rights"" and follow the instructions.",none,hulu_privacy
You can also call our toll-free number at 855-738-6978 to speak with one of our representatives.,none,hulu_privacy
You will be required to verify your request via your Hulu account credentials and/or by other means.,none,hulu_privacy
"If you are not a registered user of the Hulu services and do not have Hulu account credentials, please note we have limited information about you.",none,hulu_privacy
"To have any such information deleted, submit this request form.",none,hulu_privacy
"You will be required to verify your request, including by providing your name and the email that you believe we have collected from you.",none,hulu_privacy
"Right to Delete You have the right to request that we delete personal information that we collect from you, subject to applicable legal exceptions.",none,hulu_privacy
Right to Correct You have the right to request that we correct inaccurate personal information that we maintain about you.,none,hulu_privacy
"You can correct some information, such as your contact email, through the account settings on the Hulu website.",none,hulu_privacy
"For all other requests, please email DTC.Hulu-Privacy@disney.com.",none,hulu_privacy
You can also call our toll-free number at 855-738-6978 to speak with one of our representatives.,none,hulu_privacy
You may be required to verify your request via your Hulu account credentials and/or by other means.,none,hulu_privacy
Right to Opt Out of Sale or Sharing of Personal Information You have the right to “opt out” of the “sale” or “sharing” of your “personal information” to or with “third parties” (as those terms are defined by applicable law).,none,hulu_privacy
"To submit a request to opt out of the sale or sharing of your personal information, you may click on the link “Do Not Sell or Share My Personal Information ” on the footer of our website or in our application settings or you may choose to enable online, where available, a universal tool that automatically communicates your opt-out preferences, such as the Global Privacy Control (“GPC”).",none,hulu_privacy
We will process the GPC signal as a request to opt out.,none,hulu_privacy
"Right to use an authorized agent You have the right to use an authorized agent to submit an access, deletion, correction, or opt-out request on your behalf.",none,hulu_privacy
Please use this form to make a request as an authorized agent.,none,hulu_privacy
An authorized agent must have your signed permission to submit a request on your behalf or provide proof that they have power of attorney in accordance with applicable law.,none,hulu_privacy
"Before completing requests from authorized agents, we may contact you directly to confirm you’ve given your permission and/or to verify your identity.",none,hulu_privacy
"Removal of Content If you are a California resident under the age of 18, and a registered user of the Hulu services, you may request and obtain removal of content or information you have publicly posted.",none,hulu_privacy
"To make such a request, please email us at DTC.Hulu-Privacy@disney.com and include a detailed description of the specific content or information you would like to remove.",none,hulu_privacy
Please note that this removal does not ensure complete or comprehensive removal of the content or information posted on the Hulu services by you as there may be circumstances in which the law does not require or allow removal.,none,hulu_privacy
Shine the Light Act California residents may request information regarding Hulu’s disclosure of personal information (such as your name and contact information) to third parties who wish to contact you to send you promotional information about their products and services directly (as compared to when the third party is acting on our behalf or you have provided your personal information as part of a co-promotion by Hulu and the third party).,data_sharing,hulu_privacy
"To make a request for a copy of information regarding our disclosure to third parties for their direct marketing purposes in the preceding calendar year, please email DTC.Hulu-Privacy@disney.com.",none,hulu_privacy
"California Privacy Rights Metrics Category Requests Received Requests Completed In Whole or In Part Requests Denied* Average Days to Complete Request to Know 21,264 12,112 9,152 1 Request to Delete 215,840 164,924 50,916 12 Request to Correct 29 14 15 12 Request to Opt Out 91,656 91,616 40 1 This data reflects all requests received from individuals in the US between January 1 and December 31, 2024.",none,hulu_privacy
"* Requests may be denied in whole or in part due to various factors including because a request was not verifiable, was not made by a consumer, was made multiple times, or called for information exempt from disclosure CONTACT INFORMATION If you have a question about our privacy policies, please send an email to DTC.Hulu-Privacy@disney.com.",none,hulu_privacy
COLORADO Colorado law provides Colorado residents with the rights listed below.,none,hulu_privacy
Your Rights How to Exercise Right to Access You have the right to know and see what personal data we have collected about you in a usable format.,none,hulu_privacy
"To make an access or deletion request, log in to your account on the Hulu website, go to ""Privacy and Settings"" in account settings and click on ""US State Privacy Rights"" and follow the instructions.",none,hulu_privacy
You can also call our toll-free number at 855-738-6978 to speak with one of our representatives.,none,hulu_privacy
You will be required to verify your request via your Hulu account credentials and/or by other means.,none,hulu_privacy
"If you are not a registered user of the Hulu services and do not have Hulu account credentials, please note we have limited information about you.",none,hulu_privacy
"To have any such information deleted, submit this request form.",none,hulu_privacy
"You will be required to verify your request, including by providing your name and the email that you believe we have collected from you.",none,hulu_privacy
"Right to Delete You have the right to request that we delete personal information that we collect about you, subject to applicable legal exceptions.",none,hulu_privacy
Right to Correct You have the right to request that we correct inaccurate personal data.,none,hulu_privacy
"You can correct some information, such as your contact email, through the account settings on the Hulu website.",none,hulu_privacy
"For all other requests, please email DTC.Hulu-Privacy@disney.com.",none,hulu_privacy
You can also call our toll-free number at 855-738-6978 to speak with one of our representatives.,none,hulu_privacy
You may be required to verify your request via your Hulu account credentials and/or by other means.,none,hulu_privacy
"Right to Opt Out of Targeted Advertising and Sale of Personal Data You have the right to ""opt out"" of ""targeted advertising"" and the ""sale"" of your “personal data” (as defined under Colorado law).",none,hulu_privacy
"To submit a request to opt out, you may click on the link “Do Not Sell or Share My Personal Information” on the footer of our website or in our application settings or you may choose to enable online, where available, a universal tool that automatically communicates your opt-out preferences, such as the Global Privacy Control (“GPC”).",none,hulu_privacy
We will process the GPC signal as a request to opt out.,none,hulu_privacy
"Right to use an authorized agent You have the right to use an authorized agent to submit an access, deletion, correction, or opt-out request on your behalf.",none,hulu_privacy
Please use this form to make a request as an authorized agent.,none,hulu_privacy
An authorized agent must have your signed permission to submit a request on your behalf or provide proof that they have power of attorney in accordance with applicable law.,none,hulu_privacy
"Before completing requests from authorized agents, we may contact you directly to confirm you’ve given your permission and/or to verify your identity.",none,hulu_privacy
We will not discriminate against you for exercising these rights.,none,hulu_privacy
"To appeal our decision regarding a request related to these rights, you may email us at DTC.Hulu-Privacy@disney.com.",none,hulu_privacy
"COLORADO PRIVACY DISCLOSURES Information on who we are, the categories of personal information processed by The Walt Disney Family of Companies, the purposes for processing that information, including for targeted advertising, the categories of third parties with whom we share that information, the categories of personal data we share with third parties, which may include any of the categories of information we collect, the process for notifying you about changes to this notice, and how to contact us can be found in our Privacy Policy sections “Who We Are,” “Types of Information We Collect,” “Use of Your Information by The Walt Disney Family of Companies,” “Sharing Your Information with Other Entities,” “Changes to This Privacy Policy,” and “Comments and Questions.” We may process “sensitive personal information” (as defined by CO law), including information revealing racial or ethnic origin, religious beliefs, mental or physical health diagnosis, sexual orientation, citizenship, biometric information, and precise geolocation.",none,hulu_privacy
We do not sell or share this information.,none,hulu_privacy
"We may “sell” and process for “targeted advertising” (as defined by CO law) identifiers, demographic information, commercial information, Internet or other electronic network activity information, approximate geolocation, and inferences drawn from the above with business partners and other third parties as described in the “Sharing Your Information with Other Entities” section of the Privacy Policy.",none,hulu_privacy
"If you have a question about our privacy practices, please send an email to DTC.Hulu-Privacy@disney.com.",none,hulu_privacy
CONNECTICUT Connecticut law provides Connecticut residents with the rights listed below.,none,hulu_privacy
Your Rights How to Exercise Right to Access You have the right to know and see what personal data we have collected about you in a usable format.,none,hulu_privacy
"To make an access or deletion request, log in to your account on the Hulu website, go to ""Privacy and Settings"" in account settings and click on ""US State Privacy Rights"" and follow the instructions.",none,hulu_privacy
You can also call our toll-free number at 855-738-6978 to speak with one of our representatives.,none,hulu_privacy
You will be required to verify your request via your Hulu account credentials and/or by other means.,none,hulu_privacy
"If you are not a registered user of the Hulu services and do not have Hulu account credentials, please note we have limited information about you.",none,hulu_privacy
"To have any such information deleted, submit this request form.",none,hulu_privacy
"You will be required to verify your request, including by providing your name and the email that you believe we have collected from you.",none,hulu_privacy
"Right to Delete You have the right to request that we delete personal information that we collect about you, subject to applicable legal exceptions.",none,hulu_privacy
Right to Correct You have the right to request that we correct inaccurate personal data.,none,hulu_privacy
"You can correct some information, such as your contact email, through the account settings on the Hulu website.",none,hulu_privacy
"For all other requests, please email DTC.Hulu-Privacy@disney.com.",none,hulu_privacy
You can also call our toll-free number at 855-738-6978 to speak with one of our representatives.,none,hulu_privacy
You may be required to verify your request via your Hulu account credentials and/or by other means.,none,hulu_privacy
"Right to Opt Out of Targeted Advertising and Sale of Personal Data You have the right to ""opt out"" of ""targeted advertising"" and the ""sale"" of your “personal data” (as defined under Connecticut law).",none,hulu_privacy
"To submit a request to opt out, you may click on the link “Do Not Sell or Share My Personal Information” on the footer of our website or in our application settings or you may choose to enable online, where available, a universal tool that automatically communicates your opt-out preferences, such as the Global Privacy Control (“GPC”).",none,hulu_privacy
We will process the GPC signal as a request to opt out.,none,hulu_privacy
Right to use an authorized agent You have the right to use an authorized agent to submit an opt-out request on your behalf.,none,hulu_privacy
Please use this form to make a request as an authorized agent.,none,hulu_privacy
An authorized agent must have your signed permission to submit a request on your behalf or provide proof that they have power of attorney in accordance with applicable law.,none,hulu_privacy
"Before completing requests from authorized agents, we may contact you directly to confirm you’ve given your permission and/or to verify your identity.",none,hulu_privacy
We will not discriminate against you for exercising these rights.,none,hulu_privacy
"To appeal our decision regarding a request related to these rights, you may email us at DTC.Hulu-Privacy@disney.com.",none,hulu_privacy
"CONNECTICUT PRIVACY DISCLOSURES Information on who we are, the categories of personal information processed by The Walt Disney Family of Companies, the purposes for processing that information, including for targeted advertising, the categories of third parties with whom we share that information, the categories of personal data we share with third parties, which may include any of the categories of information we collect, the process for notifying you about changes to this notice, and how to contact us can be found in our Privacy Policy sections “Who We Are,” “Types of Information We Collect,” “Use of Your Information by The Walt Disney Family of Companies,” “Sharing Your Information with Other Entities,” “Changes to This Privacy Policy,” and “Comments and Questions.” We may “sell” and process for “targeted advertising” (as defined by CT law) identifiers, demographic information, commercial information, Internet or other electronic network activity information, approximate geolocation, and inferences drawn from the above with business partners and other third parties as described in the “Sharing Your Information with Other Entities” section of the Privacy Policy.",none,hulu_privacy
"If you have a question about our privacy practices, please send an email to DTC.Hulu-Privacy@disney.com.",none,hulu_privacy
DELAWARE Delaware law provides Delaware residents with the rights listed below.,none,hulu_privacy
Your Rights How to Exercise Right to Access You have the right to know and see what personal data we have collected about you in a usable format.,none,hulu_privacy
"To make an access or deletion request, log in to your account on the Hulu website, go to ""Privacy and Settings"" in account settings and click on ""US State Privacy Rights"" and follow the instructions.",none,hulu_privacy
You can also call our toll-free number at 855-738-6978 to speak with one of our representatives.,none,hulu_privacy
You will be required to verify your request via your Hulu account credentials and/or by other means.,none,hulu_privacy
"If you are not a registered user of the Hulu services and do not have Hulu account credentials, please note we have limited information about you.",none,hulu_privacy
"To have any such information deleted, submit this request form.",none,hulu_privacy
"You will be required to verify your request, including by providing your name and the email that you believe we have collected from you.",none,hulu_privacy
"Right to Delete You have the right to request that we delete personal information that we collect about you, subject to applicable legal exceptions.",none,hulu_privacy
Right to Request Categories of Third Parties You have the right to request a list of the categories of third parties to which we have disclosed personal data.,none,hulu_privacy
We describe the categories of third parties to which we share personal data in the Sharing Your Information With Other Entities section of our Privacy Policy.,none,hulu_privacy
Right to Correct You have the right to request that we correct inaccurate personal data.,none,hulu_privacy
"You can correct some information, such as your contact email, through the account settings on the Hulu website.",none,hulu_privacy
"For all other requests, please email DTC.Hulu-Privacy@disney.com.",none,hulu_privacy
You can also call our toll-free number at 855-738-6978 to speak with one of our representatives.,none,hulu_privacy
You may be required to verify your request via your Hulu account credentials and/or by other means.,none,hulu_privacy
"Right to Opt Out of Targeted Advertising and Sale of Personal Data You have the right to ""opt out"" of ""targeted advertising"" and the ""sale"" of your “personal data” (as defined under Delaware law).",none,hulu_privacy
"To submit a request to opt out, you may click on the link “Do Not Sell or Share My Personal Information” on the footer of our website or in our application settings or you may choose to enable online, where available, a universal tool that automatically communicates your opt-out preferences, such as the Global Privacy Control (“GPC”).",none,hulu_privacy
We will process the GPC signal as a request to opt out.,none,hulu_privacy
Right to use an authorized agent You have the right to use an authorized agent to submit an opt-out request on your behalf.,none,hulu_privacy
Please use this form to make a request as an authorized agent.,none,hulu_privacy
An authorized agent must have your signed permission to submit a request on your behalf or provide proof that they have power of attorney in accordance with applicable law.,none,hulu_privacy
"Before completing requests from authorized agents, we may contact you directly to confirm you’ve given your permission and/or to verify your identity.",none,hulu_privacy
We will not discriminate against you for exercising these rights.,none,hulu_privacy
"To appeal our decision regarding a request related to these rights, you may email us at DTC.Hulu-Privacy@disney.com.",none,hulu_privacy
"DELAWARE PRIVACY DISCLOSURES Information on who we are, the categories of personal information processed by The Walt Disney Family of Companies, the purposes for processing that information, including for targeted advertising, the categories of third parties with whom we share that information, the categories of personal data we share with third parties, which may include any of the categories of information we collect, the process for notifying you about changes to this notice, and how to contact us can be found in our Privacy Policy sections “Who We Are,” “Types of Information We Collect,” “Use of Your Information by The Walt Disney Family of Companies,” “Sharing Your Information with Other Entities,” “Changes to This Privacy Policy,” and “Comments and Questions.” We may “sell” and process for “targeted advertising” (as defined by DE law) identifiers, demographic information, commercial information, Internet or other electronic network activity information, approximate geolocation, and inferences drawn from the above with business partners and other third parties as described in the “Sharing Your Information with Other Entities” section of the Privacy Policy.",none,hulu_privacy
"If you have a question about our privacy practices, please send an email to DTC.Hulu-Privacy@disney.com.",none,hulu_privacy
IOWA Iowa law provides Iowa residents with the rights listed below.,none,hulu_privacy
Your Rights How to Exercise Right to Access You have the right to know and see what personal data we have collected about you in a usable format.,none,hulu_privacy
"To make an access or deletion request, log in to your account on the Hulu website, go to ""Privacy and Settings"" in account settings and click on ""US State Privacy Rights"" and follow the instructions.",none,hulu_privacy
You can also call our toll-free number at 855-738-6978 to speak with one of our representatives.,none,hulu_privacy
You will be required to verify your request via your Hulu account credentials and/or by other means.,none,hulu_privacy
"If you are not a registered user of the Hulu services and do not have Hulu account credentials, please note we have limited information about you.",none,hulu_privacy
"To have any such information deleted, submit this request form.",none,hulu_privacy
"You will be required to verify your request, including by providing your name and the email that you believe we have collected from you.",none,hulu_privacy
"Right to Delete You have the right to request that we delete personal information that we collect about you, subject to applicable legal exceptions.",none,hulu_privacy
"Right to Opt Out of Targeted Advertising and Sale of Personal Data You have the right to ""opt out"" of ""targeted advertising"" and the ""sale"" of your “personal data” (as defined under Iowa law).",none,hulu_privacy
"To submit a request to opt out, you may click on the link “Do Not Sell or Share My Personal Information” on the footer of our website or in our application settings or you may choose to enable online, where available, a universal tool that automatically communicates your opt-out preferences, such as the Global Privacy Control (“GPC”).",none,hulu_privacy
We will process the GPC signal as a request to opt out.,none,hulu_privacy
We will not discriminate against you for exercising these rights.,none,hulu_privacy
"To appeal our decision regarding a request related to these rights, you may email us at DTC.Hulu-Privacy@disney.com.",none,hulu_privacy
"IOWA PRIVACY DISCLOSURES Information on who we are, the categories of personal information processed by The Walt Disney Family of Companies, the purposes for processing that information, including for targeted advertising, the categories of third parties with whom we share that information, the categories of personal data we share with third parties, which may include any of the categories of information we collect, the process for notifying you about changes to this notice, and how to contact us can be found in our Privacy Policy sections “Who We Are,” “Types of Information We Collect,” “Use of Your Information by The Walt Disney Family of Companies,” “Sharing Your Information with Other Entities,” “Changes to This Privacy Policy,” and “Comments and Questions.” We may “sell” and process for “targeted advertising” (as defined by IA law) identifiers, demographic information, commercial information, Internet or other electronic network activity information, approximate geolocation, and inferences drawn from the above with business partners and other third parties as described in the ""Sharing Your Information with Other Entities” section of the Privacy Policy.",none,hulu_privacy
"If you have a question about our privacy practices, please send an email to DTC.Hulu-Privacy@disney.com.",none,hulu_privacy
MARYLAND Maryland law provides Maryland residents with the rights listed below.,none,hulu_privacy
Your Rights How to Exercise Right to Access You have the right to know and see what personal data we have collected about you in a usable format.,none,hulu_privacy
"To make an access or deletion request, log in to your account on the Hulu website, go to ""Privacy and Settings"" in account settings and click on ""US State Privacy Rights"" and follow the instructions.",none,hulu_privacy
You can also call our toll-free number at 855-738-6978 to speak with one of our representatives.,none,hulu_privacy
You will be required to verify your request via your Hulu account credentials and/or by other means.,none,hulu_privacy
"If you are not a registered user of the Hulu services and do not have Hulu account credentials, please note we have limited information about you.",none,hulu_privacy
"To have any such information deleted, submit this request form.",none,hulu_privacy
"You will be required to verify your request, including by providing your name and the email that you believe we have collected from you.",none,hulu_privacy
"Right to Delete You have the right to request that we delete personal information that we collect about you, subject to applicable legal exceptions.",none,hulu_privacy
Right to Request Categories of Third Parties You have the right to request a list of the categories of third parties to which we have disclosed personal data.,none,hulu_privacy
We describe the categories of third parties to which we share personal data in the Sharing Your Information With Other Entities section of our Privacy Policy.,none,hulu_privacy
Right to Correct You have the right to request that we correct inaccurate personal data.,none,hulu_privacy
"You can correct some information, such as your contact email, through the account settings on the Hulu website.",none,hulu_privacy
"For all other requests, please email DTC.Hulu-Privacy@disney.com.",none,hulu_privacy
You can also call our toll-free number at 855-738-6978 to speak with one of our representatives.,none,hulu_privacy
You may be required to verify your request via your Hulu account credentials and/or by other means.,none,hulu_privacy
"Right to Opt Out of Targeted Advertising and Sale of Personal Data You have the right to ""opt out"" of ""targeted advertising"" and the ""sale"" of your “personal data” (as defined under Maryland law).",none,hulu_privacy
"To submit a request to opt out, you may click on the link “Do Not Sell or Share My Personal Information” on the footer of our website or in our application settings or you may choose to enable online, where available, a universal tool that automatically communicates your opt-out preferences, such as the Global Privacy Control (“GPC”).",none,hulu_privacy
We will process the GPC signal as a request to opt out.,none,hulu_privacy
Right to use an authorized agent You have the right to use an authorized agent to submit an opt-out request on your behalf.,none,hulu_privacy
Please use this form to make a request as an authorized agent.,none,hulu_privacy
An authorized agent must have your signed permission to submit a request on your behalf or provide proof that they have power of attorney in accordance with applicable law.,none,hulu_privacy
"Before completing requests from authorized agents, we may contact you directly to confirm you’ve given your permission and/or to verify your identity.",none,hulu_privacy
We will not discriminate against you for exercising these rights.,none,hulu_privacy
"To appeal our decision regarding a request related to these rights, you may email us at DTC.Hulu-Privacy@disney.com.",none,hulu_privacy
"MARYLAND PRIVACY DISCLOSURES Information on who we are, the categories of personal information processed by The Walt Disney Family of Companies, the purposes for processing that information, including for targeted advertising, the categories of third parties with whom we share that information, the categories of personal data we share with third parties, which may include any of the categories of information we collect, the process for notifying you about changes to this notice, and how to contact us can be found in our Privacy Policy sections “Who We Are,” “Types of Information We Collect,” “Use of Your Information by The Walt Disney Family of Companies,” “Sharing Your Information with Other Entities,” “Changes to This Privacy Policy,” and “Comments and Questions.” We may process “sensitive data” (as defined by MD law), including information revealing racial or ethnic origin, religious beliefs, health data, sex life, sexual orientation, status as transgender or non-binary, national origin, citizenship or immigration status, genetic data or biometric data, a child’s personal data and precise geolocation.",none,hulu_privacy
"We do not sell or share this information, and we do not collect, use, or disclose sensitive personal information for purposes other than those permitted by MD law.",none,hulu_privacy
"We may “sell” and process for “targeted advertising” (as defined by MD law) identifiers, demographic information, commercial information, Internet or other electronic network activity information, approximate geolocation, and inferences drawn from the above with business partners and other third parties as described in the “Sharing Your Information with Other Entities” section of the Privacy Policy.",none,hulu_privacy
"If you have a question about our privacy practices, please send an email to DTC.Hulu-Privacy@disney.com.",none,hulu_privacy
MINNESOTA Minnesota law provides Minnesota residents with the rights listed below.,none,hulu_privacy
Your Rights How to Exercise Right to Access You have the right to know and see what personal data we have collected about you in a usable format.,none,hulu_privacy
"To make an access or deletion request, log in to your account on the Hulu website, go to ""Privacy and Settings"" in account settings and click on ""US State Privacy Rights"" and follow the instructions.",none,hulu_privacy
You can also call our toll-free number at 855-738-6978 to speak with one of our representatives.,none,hulu_privacy
You will be required to verify your request via your Hulu account credentials and/or by other means.,none,hulu_privacy
"If you are not a registered user of the Hulu services and do not have Hulu account credentials, please note we have limited information about you.",none,hulu_privacy
"To have any such information deleted, submit this request form.",none,hulu_privacy
"You will be required to verify your request, including by providing your name and the email that you believe we have collected from you.",none,hulu_privacy
"Right to Delete You have the right to request that we delete personal information that we collect about you, subject to applicable legal exceptions.",none,hulu_privacy
Right to Request Specific List of Third Parties You have the right to request a list of the specific third parties to which we have disclosed personal data.,none,hulu_privacy
"To make a specific list of third parties request, please use this form We will send you a link to verify your email address and may request additional documentation or information solely for the purpose of verifying your identity.",none,hulu_privacy
Right to Correct You have the right to request that we correct inaccurate personal data.,none,hulu_privacy
"You can correct some information, such as your contact email, through the account settings on the Hulu website.",none,hulu_privacy
"For all other requests, please email DTC.Hulu-Privacy@disney.com.",none,hulu_privacy
You can also call our toll-free number at 855-738-6978 to speak with one of our representatives.,none,hulu_privacy
You may be required to verify your request via your Hulu account credentials and/or by other means.,none,hulu_privacy
"Right to Opt Out of Targeted Advertising and Sale of Personal Data You have the right to ""opt out"" of ""targeted advertising"" and the ""sale"" of your “personal data” (as defined under Minnesota law).",none,hulu_privacy
"To submit a request to opt out, you may click on the link “Do Not Sell or Share My Personal Information” on the footer of our website or in our application settings or you may choose to enable online, where available, a universal tool that automatically communicates your opt-out preferences, such as the Global Privacy Control (“GPC”).",none,hulu_privacy
We will process the GPC signal as a request to opt out.,none,hulu_privacy
Right to use an authorized agent You have the right to use an authorized agent to submit an opt-out request on your behalf.,none,hulu_privacy
Please use this form to make a request as an authorized agent.,none,hulu_privacy
An authorized agent must have your signed permission to submit a request on your behalf or provide proof that they have power of attorney in accordance with applicable law.,none,hulu_privacy
"Before completing requests from authorized agents, we may contact you directly to confirm you’ve given your permission and/or to verify your identity.",none,hulu_privacy
We will not discriminate against you for exercising these rights.,none,hulu_privacy
"To appeal our decision regarding a request related to these rights, you may email us at DTC.Hulu-Privacy@disney.com.",none,hulu_privacy
"MINNESOTA PRIVACY DISCLOSURES Information on who we are, the categories of personal information processed by The Walt Disney Family of Companies, the purposes for processing that information, including for targeted advertising, the categories of third parties with whom we share that information, the categories of personal data we share with third parties, which may include any of the categories of information we collect, a description of our retention policies for personal data, the process for notifying you about changes to this notice, and how to contact us can be found in our Privacy Policy sections “Who We Are,” “Types of Information We Collect,” “Use of Your Information by The Walt Disney Family of Companies,” “Sharing Your Information with Other Entities,” ”Data Security, Integrity, and Retention,” “Changes to This Privacy Policy,” and “Comments and Questions.” We may “sell” and process for “targeted advertising” (as defined by MN law) identifiers, demographic information, commercial information, Internet or other electronic network activity information, approximate geolocation, and inferences drawn from the above with business partners and other third parties as described in the “Sharing Your Information with Other Entities” section of the Privacy Policy.",none,hulu_privacy
"If you have a question about our privacy practices, please send an email to DTC.Hulu-Privacy@disney.com.",none,hulu_privacy
MONTANA Montana law provides Montana residents with the rights listed below.,none,hulu_privacy
Your Rights How to Exercise Right to Access You have the right to know and see what personal data we have collected about you in a usable format.,none,hulu_privacy
"To make an access or deletion request, log in to your account on the Hulu website, go to ""Privacy and Settings"" in account settings and click on ""US State Privacy Rights"" and follow the instructions.",none,hulu_privacy
You can also call our toll-free number at 855-738-6978 to speak with one of our representatives.,none,hulu_privacy
You will be required to verify your request via your Hulu account credentials and/or by other means.,none,hulu_privacy
"If you are not a registered user of the Hulu services and do not have Hulu account credentials, please note we have limited information about you.",none,hulu_privacy
"To have any such information deleted, submit this request form.",none,hulu_privacy
"You will be required to verify your request, including by providing your name and the email that you believe we have collected from you.",none,hulu_privacy
"Right to Delete You have the right to request that we delete personal information that we collect about you, subject to applicable legal exceptions.",none,hulu_privacy
