clause,label,source_policy
"Precise Location Choices: You can specify via your device operating system (such as through the “Settings” icon) to always share location data, only when the App is in use, or never.",location,marriot_privacy
"If you choose only when the App is in use, we will have access to the data until you log off or close the application or until you use your phone or other devices settings to disable location capabilities for the App or another program.",none,marriot_privacy
"Cookies and Similar Technologies on our Websites: When you visit our Websites from either a desktop or mobile device, we may collect and use cookies or other identifiers to serve you with personal advertisements for Marriott and third-party products, via email, on our Websites, or on other websites on the Internet; to measure how you interact with our Websites; and to maintain your preferences.",data_sharing,marriot_privacy
"We do this primarily through cookies, which are pieces of data stored directly on the computer or mobile device that you are using.",tracking,marriot_privacy
We do not currently respond to browser do-not-track signals.,tracking,marriot_privacy
Marriott recognizes the Global Privacy Control.,none,marriot_privacy
You can learn more about cookies at: http://www.allaboutcookies.org/manage-cookies/index.html↗.,tracking,marriot_privacy
"In general, we use four different types of cookies: Strictly Necessary Cookies: These cookies are necessary to enable the basic features of our Websites and Apps, such as providing a secure log-in or booking a stay.",tracking,marriot_privacy
Functional Cookies: These cookies allow our Websites and Apps to remember your site preferences and choices you make on the site.,tracking,marriot_privacy
"We also use functional cookies to facilitate navigation, to display content more effectively, and/ or to personalize your experience.",tracking,marriot_privacy
Advertising Cookies: Advertising cookies allow us to select which advertisements or offers are most likely to appeal to you.,tracking,marriot_privacy
"We also use them to track responses to online advertisements and marketing, and we may use them to better understand your interests so we can present you with relevant messages and offers.",tracking,marriot_privacy
These cookies may also allow you to share certain pages with social networks.,tracking,marriot_privacy
Analytics Cookies: Analytics cookies help us improve our Websites and Apps by collecting and reporting information on how you use it.,tracking,marriot_privacy
"Cookie Choices There are several ways to opt-out of cookies, if however, you do not accept any cookies, you may experience some inconvenience in your use of the Online Services.",tracking,marriot_privacy
"For example, we will not be able to recognize your computer, and you will need to log in every time you visit.",none,marriot_privacy
You will not receive advertising or other offers from us that are relevant to your interests.,none,marriot_privacy
Marriott recognizes the Global Privacy Control.,none,marriot_privacy
There are several ways to manage cookies: 1.,tracking,marriot_privacy
Browser settings: You can opt out of cookies on your browser.,tracking,marriot_privacy
"Every browser is different, please check the instructions provided by your browser.",none,marriot_privacy
Through our “Tracking Preferences” site.,tracking,marriot_privacy
"Third-Party Analytics: We collect data through third-party services and products, including Google Analytics, Adobe Analytics, and Epsilon Data Management, which use cookies and technologies to collect and analyze data about use of the Online Services.",data_sharing,marriot_privacy
"These services also collect Data regarding the use of other websites, apps, and online resources.",none,marriot_privacy
"You can learn about Google’s practices by going to www.google.com/policies/privacy/partners/↗ and opt out by downloading the Google Analytics opt out browser add-on, available at https://tools.google.com/dlpage/gaoptout↗.",none,marriot_privacy
You can learn more about Adobe and opt out by visiting http://www.adobe.com/privacy/opt-out.html↗.,none,marriot_privacy
"Advertising Choices We may use Advertising Partners and other third-party advertising companies to serve advertisements on our Websites, Apps, and other websites regarding both Marriott and third-party goods and services that may interest you when you access and use the Online Services or other websites or online services.",data_sharing,marriot_privacy
"You may receive advertisements based on information relating to your access to and use of the Online Services and other websites or online services on any of your devices, as well as on information received from third parties.",none,marriot_privacy
"To serve such advertisements, these companies place or recognize a unique cookie on your browser (including through use of pixel tags).",none,marriot_privacy
"They also use these technologies, along with information they collect about your online use, to recognize you across the devices you use, such as a mobile phone and a laptop.",none,marriot_privacy
"If you would like more information about this practice, and to learn about your choices in connection with it, please visit http://www.networkadvertising.org/managing/opt_out.asp↗ and http://www.aboutads.info/↗, http://www.youronlinechoices.eu↗ or https://business.safety.google/privacy/↗.",none,marriot_privacy
"For any advertising in our Apps, you may download the AppChoices app at https://youradchoices.com/appchoices↗ to opt out.",none,marriot_privacy
"For the advertisements you see on the Online Services, you can also opt-out: directly in the ad by clicking on the AdChoices icon; by opting out of Advertising Cookies in our “Tracking Preferences” site; or by visiting https://business.safety.google/privacy/↗.",tracking,marriot_privacy
"states with privacy laws, such as California and Colorado please see our U.S.",none,marriot_privacy
Consumer Privacy Statement to learn more about how we Sell and Share Personal Data and Other Data for Purposes of Cross-Context Behavioral Advertising.,none,marriot_privacy
You can exercise your rights for targeted advertising by visiting Marriott’s “Your Privacy Choices” page.,none,marriot_privacy
"Apps and Mobile Devices We collect certain data when you download and/or use an App, such as App usage data, the date and time the App on your device accesses our servers, and what data and files have been downloaded to the App based on your device id.",none,marriot_privacy
We use this data to ensure that the Online Services function properly.,none,marriot_privacy
Our Apps may also contain software development kits (SDKs) from third parties which may collect and transmit data to enable various features in the App.,none,marriot_privacy
"With your consent if required by the operating system and/or applicable law, we may also collect mobile device advertising identifiers to enhance and personalize your experience and deliver relevant products, content, or ads to show you on our Websites, Apps, or through external advertising.",none,marriot_privacy
"If you use our automated chat functionalities or AI-powered chat technologies, we collect the Personal Data that you submit to provide, improve, or develop the chat functionality, so we can better respond to your and other customers’ future interactions.",none,marriot_privacy
"If you choose to use our automated chat functionalities, you understand that Marriott and our third-party service providers will be using the information in the chat for quality and training purposes.",data_sharing,marriot_privacy
Our Apps may contain optional features made available to developers by the device’s operating system.,none,marriot_privacy
"To improve your experience, we request your permission for the use of your device’s location, camera, or other functions (e.g., using your device’s camera to capture your credit card information).",none,marriot_privacy
"You may choose not to allow the use of such functions, in which case the App features relying on such functions may not be available to you.",none,marriot_privacy
Go to your device settings to manage these permissions.,none,marriot_privacy
"Aggregated and Segmented Data We may aggregate data that we collect, and this aggregated data will not personally identify you or any other user.",none,marriot_privacy
"We may also use both Personal Data and Other Data to divide customers into segments, or groups, to provide more relevant advertising, including third-party advertising.",data_sharing,marriot_privacy
Back to top HOW AND WHERE WE COLLECT YOUR DATA This Privacy Statement describes the privacy practices of the Marriott Group for Personal and Other Data that we collect through the following: Marriott Group.,none,marriot_privacy
"We collect Personal Data and Other Data from other companies within the Marriott Group for the purposes described in this Privacy Statement, such as providing and personalizing the Services, communicating with you, facilitating the loyalty programs and to accomplish our business purposes.",none,marriot_privacy
"We collect Personal Data and Other Data from Owners of Marriott Group branded properties that we manage, from Franchisees of Marriott Group branded properties that are independently owned and operated under a franchise agreement with us, and from Joint Venture Partners.",none,marriot_privacy
Owners and Franchisees are independent from the Marriott Group.,none,marriot_privacy
Franchisees include their third-party operators and management companies.,data_sharing,marriot_privacy
Owners of hotels associated with Design Hotels.,none,marriot_privacy
We collect Personal Data and Other Data from Owners of hotels associated with Design Hotels which are independently owned and operated and enter into a service and membership agreement with us.,none,marriot_privacy
Homes and Villas Property Management Companies.,none,marriot_privacy
"We collect Personal Data and Other Data from companies and their service providers who manage Homes and Villas properties, your booking of Homes and Villas, and to provide additional support to you during your stay at Homes and Villas (“Homes and Villas Property Management Companies”).",none,marriot_privacy
Homes and Villas Property Management Companies are independent from the Marriott Group.,none,marriot_privacy
We collect Personal Data and Other Data from companies with whom we enter into a license or similar agreement to sell goods and services under a Marriott Group brand (“Authorized Licensees”).,none,marriot_privacy
"Examples of Authorized Licensees include our time share partner, Marriott Vacations Worldwide Corporation, Cruise Yacht Opco Ltd.",none,marriot_privacy
"d/b/a The Ritz-Carlton Yacht Collection, developers of Marriott Group branded real estate including Hotel Residences and Apartments, select MGM Resorts International properties in the U.S.",none,marriot_privacy
"and Canada, and co-branded credit card partners, including American Express, Chase, and other banks.",none,marriot_privacy
Authorized Licensees are independent from the Marriott Group.,none,marriot_privacy
"We may collect your Personal Data and Other Data from spa, restaurant, health club, concierge, and other outlets at our properties.",none,marriot_privacy
We collect Personal Data and Other Data when you use your loyalty program number or Online Services login to receive or register for certain third-party services.,data_sharing,marriot_privacy
"These companies include businesses such as airlines and rental car providers, and restaurant reservation and car services companies.",none,marriot_privacy
"Additionally, your social media account provider allows you to connect your social media account to your Online Services account or log into your Online Services account from your social media account.",none,marriot_privacy
"When you enroll in those services, we disclose your Personal Data and Other Data to those third parties.",none,marriot_privacy
"If you do not want us to collect your Personal Data or Other Data in this way, do not provide your loyalty program number to third parties, do not use your Online Services login to register for third-party promotions, and do not connect your Online Services account with accounts on third-party services.",data_sharing,marriot_privacy
"We collect Personal Data and Other Data from third parties who may provide marketing, advertising, and promotions to you, such as sweepstakes, contests, deals, offers, or other marketing and promotional communications.",none,marriot_privacy
We may combine Data collected from Advertising Partners with Data collected from or about you across the Services and use such Combined Data consistent with this Privacy Statement and applicable law.,none,marriot_privacy
"If you are an employee of a company that participates in the Marriott Group eFolio Program and book your room using a company corporate code or pay for your expenses using a corporate credit card, we may collect Personal Data and Other Data related to your stay or employment.",none,marriot_privacy
"This Privacy Statement does not apply to the handling of your Personal Data by your employer, credit card company or bank, and we are not responsible for their practices.",none,marriot_privacy
"We collect Personal Data and Other Data from various third parties, such as public databases, joint marketing partners, data providers, and online travel agencies and providers.",none,marriot_privacy
We may combine Data collected from these other sources with Data collected from or about you across the Services and use such Combined Data consistent with this Privacy Statement and applicable law.,none,marriot_privacy
"We collect Personal or Other Data when you interact with our Online Services, by performing such actions as, but not limited to, browsing, making a reservation, purchasing goods and services from our Websites or Apps, communicating with us (including via our automated chat functionalities or AI-powered technologies) or otherwise connecting with us or posting to social media pages, or signing up for a newsletter or participating in a survey, contest, or promotional offer.",none,marriot_privacy
"We collect Personal Data when you make a reservation over the phone, communicate with us by email, fax, or via online chat services or contact customer service.",none,marriot_privacy
These communications may be recorded for purposes of quality assurance and training.,none,marriot_privacy
We collect Personal and Other Data from internet-connected devices available in our properties.,none,marriot_privacy
"Examples include when you connect a device to the hotel’s internet, or when a smart home assistant may be available for your use to tailor your accommodations and experience.",none,marriot_privacy
The Data collected from the above sources and across the Services may be combined and used consistent with this Privacy Statement and applicable law.,none,marriot_privacy
Back to top WHY WE COLLECT YOUR DATA (LEGAL BASES) Please note that in some jurisdictions you must agree to the collection of your Personal Data for Marriott to provide its Services.,none,marriot_privacy
"PURPOSE	DESCRIPTION OF ACTIVITIES ASSOCIATED WITH PURPOSE	LEGAL BASES (WHERE APPLICABLE) Booking & Guest Registration	There are a number of activities associated with this purpose, such as: facilitating reservations and bookings of hotel accommodations and related services; engaging in prearrival communications (logistics, changes, preferences, etc.); and processing payments and security deposits.",none,marriot_privacy
"Performance of contract for the individual with the guest booking the room Legitimate interests for the individual booking the room, for example, honoring his/her preferences, as well as for any individuals accompanying the primary guest (e.g., spouse, children, friends) Legal obligations relating to financial transactions, such as the obligation to maintain books and records On-Site Reception & Stay Services	There are a number of activities associated with this purpose, such as: facilitating check-in and check-out; processing payments; providing consistent and personalized service and advice about the on-site services (based on past usage or expressed preferences); providing concierge, luggage storage and parking services; making arrangements with third- party providers on behalf of guests (such as coordinating tours and other sightseeing excursions; arranging taxi, shuttle and chauffeur services; and facilitating reservations and bookings at restaurants and events); administering and facilitating access to Wi-Fi, TV and other connectivity services (including access to business center amenities, such as fax and photocopying services) and entertainment systems (such as PlayStations and music players); facilitating in-room dining (including taking into account any dietary, health restrictions or other personal needs expressed by the guest); housekeeping services (including preferences for housekeeping frequency, special pillows, duvets and other amenities expressed by the guest) and dry-cleaning services; handling customer requests, inquiries and complaints (including providing our automated chat functionalities or AI-powered technologies for customers to make requests or inquiries); and determining eligibility for age restricted goods and services (such as alcohol or in-room adult entertainment).",none,marriot_privacy
"Performance of contract, such as processing payments Legitimate interests, such as honoring the guest’s preferences (e.g., for a room near the elevator or on a top floor) Consent, such as collecting information regarding dietary preferences that the guest chooses to provide Legal obligations, such as collecting national ID numbers where legally required Meetings & Events	There are a number of activities associated with this purpose, such as: communicating with planners and participants about meetings or events (“Events”); facilitating booking Events and associated participant reservations via all booking channels; engaging in pre- and post- Event communications (logistics, accommodations, changes, payments, etc.); preparing for and coordinating Events in accordance with group, planner, or participant instructions, expectations and preferences; assigning guest rooms; facilitating catering; facilitating use of third-party vendors (including audiovisual and transportation providers); receiving and shipping Event-related materials and equipment; communicating about billing and recovering amounts owed; collecting or processing payments, security deposits, and commissions; performing credit checks; handling group, planner, or participant requests, inquiries and complaints; and communicating with participants before, during, and after Events.",data_sharing,marriot_privacy
"Performance of contract, such as collecting information about an Event Legitimate interests, such as responding to customer complaints or concerns relating to an Event Legal obligations relating to financial transactions, such as the obligation to maintain books and records Marriott Operations & General Business	There are a number of activities associated with this purpose, such as: administering customer-care services to facilitate and address inquiries, comments and complaints about any of our services (such as in person, through phone lines, email, or on social media); handling security and fraud prevention; administering the Online Services (including troubleshooting, data analysis, testing, system maintenance, support, reporting and the hosting of data); monitoring and analyzing usage of services and using data analytics or AI to improve services, marketing, programs, overall customer experience, gathering feedback, carrying out pilot programs for potential new services and both developing new and improving existing services (including by analyzing information you provide via automated chat functionalities or AI-powered technologies); and facilitating mergers, acquisitions and other reorganizations and restructurings of our business (including prospective transactions).",none,marriot_privacy
"Performance of contract, such as checking that the Online Services are functioning so that individuals can make reservations or manage loyalty accounts Legitimate interests, such as responding to customer complaints and concerns which may include, where applicable law permits, recording customer service calls Consent, such as for marketing programs Legal obligations relating to financial transactions, such as the obligation to maintain books and records Emergency & Incident Response	There are a number of activities associated with this purpose, such as: providing for the security of on-site services; responding to, handling and documenting on-site accidents and medical and other emergencies (including facilitating inhouse doctor services); actively monitoring properties to ensure adequate incident prevention, response and documentation (including CCTV and body-worn cameras); requesting assistance from emergency services; and sending notifications and alerts in the event of incidents or emergencies (such as via SMS, email, call, audio-visual device prompts, etc.).",none,marriot_privacy
"Performance of contract, such as providing for the safety of guests and personnel through interactions with on-site security personnel Legitimate interests, such as monitoring properties through CCTV and body-worn cameras to provide for the safety of guests and personnel Legal obligations, such as documenting onsite accidents Individuals’ vital interests, such as contacting medical or emergency services for an ill guest Legal & Compliance	There are a number of activities associated with this purpose, such as: complying with applicable laws; complying with legal processes; responding to requests from public and government authorities; meeting national security or law enforcement requirements; enforcing our terms and conditions; protecting our operations; protecting the rights, privacy, safety, or property of the Marriott Group, guests, visitors and other relevant individuals; and allowing us to pursue available legal remedies and limiting the damages that Marriott may sustain.",none,marriot_privacy
"Legal obligations, such as complying with legal processes Legitimate interests, such as enforcing terms and conditions to protect trademarks Individuals’ vital interests, such as contacting emergency services in case of disturbances and incidents involving guests Spa & Beauty Services	There are a number of activities associated with this purpose, such as: facilitating reservations and bookings; determining eligibility for services; honoring disability or other health-related restrictions and providing appropriate and safe activities, services and treatments; providing consistent and personalized service based on past usage and preferences expressed by the individual; processing payments; arranging requested professionals for specific treatments and services; and handling customer requests, inquiries and complaints.",none,marriot_privacy
"Performance of contract, such as processing payments Consent, such as collecting information about back problems when providing massage services Legitimate interests, such as providing personalized services (e.g., offering a specific treatment based on past activity) Legal obligations relating to financial transactions, such as the obligation to maintain books and records Individuals’ vital interests (e.g., when an individual becomes ill while receiving treatment) Fitness & Recreation Services	There are a number of activities associated with this purpose, such as: facilitating reservations and bookings; determining eligibility for services; honoring restrictions and providing appropriate and safe activities and services; providing consistent and personalized service based on past usage and preferences expressed by the individual; processing payments; and handling customer requests, inquiries and complaints.",none,marriot_privacy
"Performance of contract, such as processing payments Consent, such as collecting information about past injuries during a fitness consultation Legitimate interests, such as providing personalized services (e.g., presenting fitness/recreation offers and/or opportunities based on past activity) Legal obligations relating to financial transactions, such as the obligation to maintain books and records Individuals’ vital interests (e.g., when an individual becomes ill while using the fitness equipment) Golf & Resort Membership Services	There are a number of activities associated with this purpose, such as: facilitating tee-time reservations and other resort member event bookings; providing consistent and personalized service based on past usage and preferences expressed by the individual; processing payments; and handling customer requests, inquiries and complaints.",none,marriot_privacy
"Performance of contract, such as processing payments Consent, such as collecting information about preferences and family members when initiating a resort membership Legitimate interests, such as providing personalized services (e.g., offering resort membership opportunities based on past activity) Legal obligations relating to financial transactions, such as the obligation to maintain books and records Individuals’ vital interests (e.g., when an individual becomes ill while frequenting the resort) Food & Beverage Services	There are a number of activities associated with this purpose, such as: facilitating reservations; honoring dietary preferences; providing consistent and personalized service based on past usage and preferences expressed by the individual; processing payments; arranging reservations; and handling customer requests, inquiries, and complaints.",none,marriot_privacy
"Performance of contract, such as processing payments Consent, such as collecting information about dietary, or other restrictions, or personal needs of a guest when ordering food Legitimate interests, such as providing personalized services (e.g., offering red wine to a guest based on previous requests) Legal obligations relating to financial transactions, such as the obligation to maintain books and records Individuals’ vital interests (e.g., when an individual becomes ill in one of the restaurants) Child-Related Services (for Parents & Legal Guardians)	There are a number of activities associated with this purpose, such as: facilitating babysitting/hotel nanny, kids club and junior golf program services; facilitating reservations and bookings; preparing for and coordinating hotel accommodations and services in accordance with guest preferences, instructions and expectations; processing payment and billing services; providing child-friendly dining services (for example, special menus for children or special discounts for breakfast for children under a certain age).",none,marriot_privacy
"Performance of contract, such as having a child of a certain age stay in the room with his/her parents, resulting in extra charges or discounts Consent of parent or legal guardian, such as accommodating needs of children according to a parent’s instructions Legitimate interests, such as providing a crib or child-sized bathrobes and other amenities for children Legal obligations relating to financial transactions, such as the obligation to maintain books and records Individuals’ vital interests, such as when a child becomes ill while participating in a kids’ club Loyalty Programs, Accounts, & Relationship Management	There are a number of activities associated with this purpose, such as: registering users in loyalty and other client account programs and payment card programs; determining eligibility for various programs and related services; administering loyalty programs; providing consistent and personalized offers and services based on past usage and preferences expressed or exhibited by members; ensuring access to Marriott’s Websites and Apps; processing payments; notifying members about changes to programs, terms and conditions; and handling members’ requests, inquiries and complaints.",none,marriot_privacy
"Performance of contract, such as assessing points and distributing benefits Consent, such as honoring the mode of communication preferences (e.g., email, SMS) Legitimate interests, such as managing members’ choices regarding how they wish to earn, track, and use points Legal obligations relating to financial transactions such as the obligation to maintain books and records Marketing, Advertising, Promotions, Contests & Third-Party Products	There are a number of activities associated with this purpose, such as: communicating about products and services that may be of interest to guests; providing personalized advertisements for products and services on Marriott’s Websites and Apps, and third-party websites; facilitating participation in sweepstakes, contests and other promotions (such as best vacation photo contests on social media); analyzing Data to gain insights and create customer marketing segments; and handling customer requests, inquiries and complaints.",data_sharing,marriot_privacy
"Performance of a contract, such as fulfilling obligations associated with a contest Consent, such as honoring the mode of communication preferences (e.g., email, SMS) Legitimate interests, such as providing advertisements for similar products and services Legal obligations, such as handling information consistent with rules relating to sweepstakes MORE INFORMATION ABOUT YOUR PREFERENCES Our goal is to serve you better and meet your expectations and preferred level of hospitality at each stage, of your travel journey and to send you personalized advertising and marketing.",none,marriot_privacy
See below to learn more about the Personal Data we collect about your Preferences and how we use it.,none,marriot_privacy
"PREFERENCES	PURPOSES	LEGAL BASES (WHERE APPLICABLE) Anniversaries	When you stay with us, we want to help you celebrate any special occasion, such as an anniversary, birthday.",none,marriot_privacy
"For example, we may make a note of these dates to allow us to provide you with a birthday or anniversary gift.",none,marriot_privacy
"Legitimate interest, in order to provide you with exceptional service Consent Interest and Passions	We want to provide you with services that enhance your Marriott experience.",none,marriot_privacy
"To do this, we may retain your preferences about the types of activities that you like to take part in, (such as trips to the beach, fitness, travel and transportation details, kids clubs and related services, spa, and golf) so that we are able to offer you similar experiences when you are planning to stay or do stay with us in the future.",none,marriot_privacy
"Legitimate interest, in order to provide you with exceptional service Consent Relationships (husband, wife, son, daughter, etc.)	We understand that your Preferences may change depending on who you are traveling with (such as your preferred room type).",none,marriot_privacy
We may keep a record of your relationships to assist us with making your Marriott stay as comfortable as possible.,none,marriot_privacy
"For example, if we know you are traveling with small children, we can proactively plan for additional accommodations such as a crib or roll-away bed.",none,marriot_privacy
"Legitimate interest, in order to provide you with exceptional service Consent Preferences for properties, clubs, and facilities	When you are staying with us, we want to make sure that we can provide you with services to enhance your Marriott experience.",none,marriot_privacy
"To do this, we may retain your preferences for our properties, clubs, and facilities, based on your past stay preferences, of our kids’ clubs, nanny services, spa and beauty services, golf, restaurant, and fitness facilities.",none,marriot_privacy
"Legitimate interest, in order to provide you with exceptional service Consent Dietary preferences	When you stay with us, we want to ensure that you are safe, that we are looking after your wellbeing, and to provide you with services to enhance your Marriott experience.",none,marriot_privacy
"For example, we may make a note of your dining or beverage preferences so that we are prepared if you request room service or dine at one of our cafes or restaurants.",none,marriot_privacy
"Legitimate interest, in order to provide you with exceptional service Consent Back to top HOW AND WHEN WE SHARE YOUR DATA Our goal is to provide you with the highest level of hospitality and Services, and to do so, we may share Personal Data and Other Data with the following: Marriott Group.",data_sharing,marriot_privacy
"We disclose Personal Data and Other Data to other companies within the Marriott Group for the purposes described in this Privacy Statement, such as providing and personalizing the Services, communicating with you, facilitating the loyalty programs and to accomplish our business purposes.",none,marriot_privacy
We share your Personal Data and Other Data used for making reservations with the applicable property and Marriott entity to fulfil and complete your reservation.,none,marriot_privacy
We disclose Personal Data and Other Data to Franchisees of Marriott Group branded properties for the purposes described in this Privacy Statement.,none,marriot_privacy
Franchisees have a limited right to use certain Personal Data for their own purposes and therefore qualify as independent data controllers for the following processing: Franchisees manage and coordinate your stay at hotels that they operate so they may use your Personal Data for that purpose.,none,marriot_privacy
"Franchisees may also use your Personal Data for compliance with their own legal obligations, including maintaining books & records and other compliance obligations.",none,marriot_privacy
We disclose Personal Data and Other Data to Owners of Marriott Group branded properties for the purposes described in this Privacy Statement.,none,marriot_privacy
"Owners have a limited right to use certain Personal Data for their own purposes and therefore qualify as independent data controllers for the following processing: Owners may use your Personal Data for complying with their own legal obligations, including maintaining books & records and other compliance obligations.",none,marriot_privacy
Owners of hotels associated with Design Hotels.,none,marriot_privacy
We disclose Personal Data and Other Data to Owners of hotels associated with Design Hotels when you book a stay at one of these hotels.,none,marriot_privacy
These Owners have rights to use Personal Data for their own purposes and therefore qualify as independent controllers for the processing of Personal Data related to a booking at a hotel associated with Design Hotels.,none,marriot_privacy
"If available, please read the Privacy Statement of the hotel to understand the privacy practices of the hotel.",none,marriot_privacy
Homes and Villas Property Management Companies.,none,marriot_privacy
"We disclose Personal Data and Other Data to Homes and Villas Property Management Companies and their service providers for the purpose described in this Privacy Statement, such as providing, facilitating, and personalizing the Services, facilitating the loyalty programs and their own marketing.",none,marriot_privacy
"Where allowed by law or where you make a request for services with an Authorized Licensee, we disclose Personal Data and Other Data to our Authorized Licensees, including Marriott Vacations Worldwide, Ritz-Carlton Yacht Collection, Marriott Group branded real estate including Hotel Residences and Apartments, co-branded credit cards from American Express, Chase and other banks, and select MGM Resorts International properties in the U.S.",none,marriot_privacy
"and Canada, for the purposes described in this Privacy Statement, such as providing and personalizing the Services, fulfilling your requests and marketing their products or services.",none,marriot_privacy
"For example, this sharing enables you to purchase Marriott branded goods and services, including time share properties and Marriott Group branded real estate.",none,marriot_privacy
"o Select Authorized Licensees as defined in the Marriott Bonvoy Communication Preferences means Marriott Vacations Worldwide Corporation, Ritz-Carlton Yacht Collection, and international co-branded credit cards.",none,marriot_privacy
