clause,label,source_policy
"Personal Data Apple Receives from Other Sources Apple may receive personal data about you from other individuals, from businesses or third parties acting at your direction, from our partners who work with us to provide our products and services and assist us in security and fraud prevention, and from other lawful sources.",none,apple
"Apple may collect data about you from other individuals — for example, if that individual has sent you a product or gift card, invited you to participate in an Apple service or forum, or shared content with you.",none,apple
You may direct other individuals or third parties to share data with Apple.,none,apple
"For example, you may direct your mobile carrier to share data about your carrier account with Apple for account activation, or for your loyalty program to share information about your participation so that you can earn rewards for Apple purchases.",data_sharing,apple
"We may also validate the information you provide — for example, when creating an Apple Account, with a third party for security, and for fraud-prevention purposes.",data_sharing,apple
"To power features such as search and as a source for our foundational AI models, Apple uses Applebot, a web crawler, to crawl information that is publicly available on the internet.",none,apple
"We have measures in place to reduce the amount of personal data we collect and make no attempt to connect data crawled to any individual Apple user, or to build profiles about individuals.",none,apple
Your private personal data is not used to train our foundational AI models.,none,apple
"To exercise your right as an individual to opt out of processing, visit the Apple Intelligence Privacy Inquiries form.",none,apple
"For more information about Applebot, visit support.apple.com/120320.",none,apple
"For research and development purposes, we may use datasets such as those that contain images, voices, or other data that could be associated with an identifiable person.",none,apple
"When acquiring such datasets, we do so in accordance with applicable law, including law in the jurisdiction in which the dataset is hosted.",none,apple
"When using such datasets for research and development, we do not attempt to reidentify individuals who may appear therein.",none,apple
"Appleʼs Use of Personal Data Apple uses personal data to power our services, to process your transactions, to communicate with you, for security and fraud prevention, and to comply with law.",none,apple
We may also use personal data for other purposes with your consent.,none,apple
Apple uses your personal data only when we have a valid legal basis to do so.,none,apple
"Depending on the circumstance, Apple may rely on your consent or the fact that the processing is necessary to fulfill a contract with you, protect your vital interests or those of other persons, or to comply with law.",none,apple
"We may also process your personal data where we believe it is in our or othersʼ legitimate interests, taking into consideration your interests, rights, and expectations.",none,apple
More information is available in the product-specific information embedded in our products and features as described above.,none,apple
"If you have questions about the legal basis, you can contact the Data Protection Officer at apple.com/legal/privacy/contact.",none,apple
"Apple collects personal data necessary to power our services, which may include personal data collected to improve our offerings, for internal purposes such as auditing or data analysis, or for troubleshooting.",none,apple
"For example, if you would like to access a song through an Apple Music subscription, we collect data on what songs you play in order to provide you with the content requested and for royalty purposes.",none,apple
"To process transactions, Apple must collect data such as your name, purchase, and payment information.",none,apple
"To respond to communications, reach out to you about your transactions or account, market our products and services, provide other relevant information, or request information or feedback.",none,apple
"From time to time, we may use your personal data to send important notices, such as communications about purchases and changes to our terms, conditions, and policies.",none,apple
"Because this information is important to your interaction with Apple, you may not opt out of receiving these important notices.",none,apple
"To protect individuals, employees, and Apple and for loss prevention and to prevent fraud, including to protect individuals, employees, and Apple for the benefit of all our users, and prescreening or scanning uploaded content for potentially illegal content, including child sexual exploitation material.",none,apple
"If you choose to personalize your services or communications where such options are available, Apple will use information that we collect so that we can offer you those personalized services or communications.",none,apple
You can learn more about how relevant services use information to personalize your experience by reviewing the privacy information presented when you first use a service that asks to use your personal data.,none,apple
We make this information easy to find by presenting it with our Data & Privacy icon; itʼs also available at all times on your Apple device and online at apple.com/legal/privacy/data.,none,apple
"To comply with applicable law — for example, to satisfy tax or reporting obligations, or to comply with a lawful governmental request.",none,apple
Apple does not use algorithms or profiling to make any decision that would significantly affect you without the opportunity for human review.,ai_decisions,apple
Apple also does not use or disclose sensitive personal data for any purposes that would require a user to exercise a right to limit processing according to California law.,none,apple
"Apple retains personal data only for so long as necessary to fulfill the purposes for which it was collected, including as described in this Privacy Policy or in our service-specific privacy notices, or as required by law.",none,apple
We will retain your personal data for the period necessary to fulfill the purposes outlined in this Privacy Policy and our service-specific privacy notices.,none,apple
"When assessing retention periods, we first carefully examine whether it is necessary to retain the personal data collected and, if retention is required, work to retain the personal data for the shortest possible period permissible under law.",none,apple
"Appleʼs Sharing of Personal Data Apple may share personal data with Apple-affiliated companies, service providers who act on our behalf, our partners, developers, and publishers, or others at your direction.",none,apple
"Further, Apple does not share personal data with third parties for their own marketing purposes.",none,apple
"Apple may engage third parties to act as our service providers and perform certain tasks on our behalf, such as processing or storing data, including personal data, in connection with your use of our services and delivering products to customers.",none,apple
Apple service providers are obligated to handle personal data consistent with this Privacy Policy and according to our instructions.,none,apple
They cannot use the personal data we share for their own purposes and must delete or return the personal data once theyʼve fulfilled our request.,none,apple
"At times, Apple may partner with third parties to provide services or other offerings.",none,apple
"For example, Apple financial offerings like Apple Card and Apple Cash are offered by Apple and our partners.",none,apple
Apple requires its partners to protect your personal data.,none,apple
Developers and Publishers from Whom You Get a Subscription.,none,apple
"If you purchase a third-party subscription from the App Store or within Apple News, we create a Subscriber ID that is unique to you and the developer or publisher.",data_sharing,apple
"The Subscriber ID may be used to provide reports to the developer or publisher, which include information about the subscription you purchased and your country of residence.",none,apple
"If you cancel all of your subscriptions from a particular developer or publisher, the Subscriber ID will reset after 180 days if you do not resubscribe.",none,apple
This information is provided to developers or publishers so that they can understand the performance of their subscriptions.,none,apple
"Apple may share personal data with others at your direction or with your consent, such as when we share information with your carrier to activate your account.",data_sharing,apple
"We may also disclose information about you if we determine that for purposes of national security, law enforcement, or other issues of public importance, disclosure is necessary or appropriate.",none,apple
"We may also disclose information about you where there is a lawful basis for doing so, if we determine that disclosure is reasonably necessary to enforce our terms and conditions or to protect our operations or users, or in the event of a reorganization, merger, or sale.",none,apple
Apple does not sell your personal data including as “sale” is defined in Nevada and California.,none,apple
Apple also does not “share” your personal data as that term is defined in California.,none,apple
"Protection of Personal Data at Apple At Apple, we believe that great privacy rests on great security.",none,apple
"We use administrative, technical, and physical safeguards to protect your personal data, taking into account the nature of the personal data and the processing, and the threats posed.",none,apple
We are constantly working to improve on these safeguards to help keep your personal data secure.,none,apple
"For more information, visit our Apple Platform Security guide.",none,apple
"Children and Personal Data Apple understands the importance of safeguarding the personal data of children, which we consider to be an individual under the age of 13 or the equivalent age as specified by law in your jurisdiction.",none,apple
That is why Apple has implemented additional processes and protections to help keep childrenʼs personal data safe.,none,apple
"To access certain Apple services, a child must have a child Apple Account.",none,apple
"A child Apple Account may be created by the parent or, in the case of a Managed Apple Account, by the childʼs educational institution.",none,apple
"To create a child account, parents must review the Family Privacy Disclosure for Children, which describes how Apple handles childrenʼs personal data.",none,apple
"If they agree, the parent must provide Apple with a verifiable parental consent.",none,apple
"Educational institutions that participate in the Apple School Manager Program may also create Apple IDs for students, called “Managed Apple IDs.” These schools are required to agree to the Managed Apple IDs for Students Disclosure which is included as Exhibit A to the Apple School Manager Agreement.",none,apple
"If we learn that a childʼs personal data was collected without appropriate authorization, it will be deleted as soon as possible.",none,apple
"To exercise privacy rights for your childʼs information, visit the Apple Data and Privacy page at privacy.apple.com and sign in to their account.",none,apple
"Cookies and Other Technologies Appleʼs websites, online services, interactive applications, and advertisements may use “cookies” and other technologies such as web beacons.",tracking,apple
"These technologies help us to better understand user behavior including for security and fraud prevention purposes, tell us which parts of our websites people have visited, and facilitate and measure the effectiveness of advertisements and web searches.",none,apple
"These cookies are used to enable network traffic to and from Appleʼs systems, including by helping us detect any errors.",tracking,apple
These cookies are set as required to provide a specific feature or service that you have accessed or requested.,tracking,apple
"For example, they allow us to display our websites in the proper format and language, to authenticate and verify your transactions, and to preserve the contents of your Bag when shopping online at apple.com.",none,apple
"These cookies are used to understand how visitors interact with our websites and online services, including by helping us to assess the effectiveness of advertisements and web searches.",tracking,apple
"Apple also uses these cookies to remember choices you make while browsing, so we can provide you with a customized experience.",tracking,apple
"If you prefer that Apple not use cookies, we provide you with the means to disable their use.",tracking,apple
"If you want to disable cookies and youʼre using the Safari web browser, choose “Block all cookies” in Safariʼs privacy settings.",tracking,apple
"If you are using a different browser, check with your provider to find out how to disable cookies.",tracking,apple
Certain features of the Apple website may not be available if all cookies are disabled.,tracking,apple
"In addition to cookies, Apple uses other technologies that help us achieve similar objectives.",tracking,apple
"In some email messages Apple sends to you, we provide a “click-through URL” that links you to content on the Apple website.",none,apple
"When you click one of these URLs, they pass through a separate server before arriving at the destination page on our website.",none,apple
We track this click-through to help us determine interest in particular topics and measure whether we are communicating with you effectively.,tracking,apple
"If you prefer not to be tracked in this way, you should not click graphic or text links in email messages.",tracking,apple
Apple generally treats data we collect using these cookies and similar technologies as non-personal data.,tracking,apple
"However, to the extent that Internet Protocol (IP) addresses or similar identifiers are considered personal data by local law, we also treat these identifiers as personal data in those regions.",none,apple
"In addition, Apple sometimes combines non-personal data collected from these technologies with other personal data Apple holds.",none,apple
"When we combine data in this way, we treat the combined data as personal data for purposes of this Privacy Policy.",none,apple
"Ads that are delivered by Appleʼs advertising platform may appear on the App Store, Apple News, Stocks, and Apple TV app depending on your location.",none,apple
"Appleʼs advertising platform does not track you, meaning that it does not link user or device data collected from our apps with user or device data collected from third parties for targeted advertising or advertising measurement purposes, and does not share user or device data with data brokers.",data_sharing,apple
"If you do not want to receive ads targeted to your interests from Apple's advertising platform in those apps, you can choose to disable Personalized Ads, which will opt your Apple Account out of receiving such ads regardless of what device you are using.",none,apple
"On your iOS, iPadOS, or visionOS device, you can disable Personalized Ads by going to Settings > Privacy & Security > Apple Advertising and tapping to turn off Personalized Ads.",none,apple
"On your Mac, you can disable Personalized Ads by going to System Settings > Privacy & Security > Privacy > Advertising, then deselecting Personalized Ads.",none,apple
"You may still see ads in the App Store, Apple News, or Stocks based on context like your search query or the channel you are reading.",none,apple
"If you disable Allow Apps to Request to Track, third-party apps cannot request to use the Advertising Identifier, a non-personal identifier served by the operating system on your device, to track you across apps and websites owned by other companies.",data_sharing,apple
"For more information about Apple-delivered advertising and privacy, visit apple.com/legal/privacy/data/ww/apple-advertising.",none,apple
Transfer of Personal Data Between Countries Apple products and offerings connect you to the world.,none,apple
"To make that possible, your personal data may be transferred to or accessed by entities around the world, including Apple-affiliated companies, to perform processing activities such as those described in this Privacy Policy in connection with your use of our products and services.",none,apple
"Apple complies with laws on the transfer of personal data between countries to help ensure your data is protected, wherever it may be.",none,apple
The Apple entity that controls your personal data may differ depending on where you live.,none,apple
"For example, Apple Store information is controlled by individual retail entities in each country and Apple Media Services-related personal data may be controlled by various Apple entities as reflected in the terms of service.",none,apple
"If you do not reside in the U.S., your personal data may be processed by Apple Inc.",none,apple
and other Apple-affiliated companies on behalf of the Apple entity controlling personal data for your jurisdiction.,none,apple
"For example, Imagery and associated data collected by Apple around the world to improve Apple Maps and to support our Look Around feature is transferred to Apple Inc.",none,apple
"Personal data relating to individuals in the European Economic Area, the United Kingdom, and Switzerland is controlled by Apple Distribution International Limited in Ireland.",none,apple
"Appleʼs international transfer of personal data collected in the European Economic Area, the United Kingdom, and Switzerland is governed by Standard Contractual Clauses.",none,apple
"If you have questions or would like a copy of Appleʼs Standard Contractual Clauses, you can contact us at apple.com/legal/privacy/contact.",none,apple
Personal data collected by Apple or an Apple-affiliated company worldwide is generally stored by Apple Inc.,none,apple
"Regardless of where your personal data is stored, Apple maintains the same high level of protection and safeguarding measures.",none,apple
"Appleʼs privacy practices, as described in this Privacy Policy, comply with the Global Cross-Border Privacy Rules (CBPR) System and the Global Privacy Recognition for Processors (PRP) System.",none,apple
"For more information about the Global CBPR and PRP Systems, visit Global CBPR Forum.",none,apple
"To view our certifications, visit Global CBPR System Directory.",none,apple
"For more information about the scope of our participation, or to submit a privacy inquiry through BBB National Programs, our Accountability Agent, click the official seals below.",none,apple
"Personal data relating to individuals in the Peopleʼs Republic of China may be processed by Apple in countries outside of the Peopleʼs Republic of China, such as Apple Inc.",none,apple
in the United States or Apple Distribution International Limited in the Republic of Ireland.,none,apple
"Where this occurs, it will be done in compliance with local laws, including the Personal Information Protection Law.",none,apple
"For the purposes of processing set out in this Privacy Policy, Apple may also transfer such personal data to third-party service providers, who may in turn store or transfer the data outside of the Peopleʼs Republic of China.",data_sharing,apple
"For more information, visit China Mainland Privacy Disclosures.",none,apple
"Our Companywide Commitment to Your Privacy To make sure your personal data is secure, we communicate our privacy and security guidelines to Apple employees and strictly enforce privacy safeguards within the company.",none,apple
"Privacy Questions If you have questions about Appleʼs Privacy Policy or privacy practices including where a third-party service provider is acting on our behalf, or you would like to contact our Data Protection Officer, you can contact us at apple.com/legal/privacy/contact or call the Apple Support number for your country or region.",data_sharing,apple
You can also ask us questions about how to submit a privacy complaint and we will endeavor to help.,none,apple
Apple takes your privacy questions seriously.,none,apple
"A dedicated team reviews your inquiry to determine how best to respond to your question or concern, including those inquiries received in response to an access or download request.",none,apple
"In most cases, all substantive contacts receive a response within seven days.",none,apple
"In other cases, we may require additional information or let you know that we need more time to respond.",none,apple
"Where your complaint indicates an improvement could be made in our handling of privacy issues, we will take steps to make such an update at the next reasonable opportunity.",none,apple
"In the event that a privacy issue has resulted in a negative impact on you or another person, we will take steps to address that with you or that other person.",none,apple
You may at any time — including if you are not satisfied with Appleʼs response — refer your complaint to the applicable regulator.,none,apple
"If you ask us, we will endeavor to provide you with information about relevant complaint avenues which may be applicable to your circumstances.",none,apple
"When there is a material change to this Privacy Policy, weʼll post a notice on this website at least a week in advance of doing so and contact you directly about the change if we have your data on file.",none,apple
