clause,label,source_policy
Data protection officer and contact We have appointed data protection officers in several countries to oversee the protection of your personal data.,none,ebay_privacy
You will find the contact details of your data protection officer in the list of our data protection officers as well as further information on the Privacy Contact page in our eBay Privacy Center.,none,ebay_privacy
"Furthermore, if you have any questions or complaints regarding this User Privacy Notice, our global data protection principles (see section 6.1 Data transfers to eBay Affiliates under section 6.",none,ebay_privacy
"Cross-border data transfers below) or our handling of personal data, you can contact the eBay Privacy Team or the controller who is responsible for the processing of your personal data at any time (for further information, see section 2.",none,ebay_privacy
This applies regardless of whether we have appointed a data protection officer in your country.,none,ebay_privacy
You can find all necessary information and contact details in our eBay Privacy Center.,none,ebay_privacy
"What personal data we collect and process We collect your personal data when you use our Services, create a new eBay account, provide us with information via a web form, add or update information in your eBay account, participate in online community discussions or otherwise interact with us.",none,ebay_privacy
"We also collect personal data from other sources (such as other eBay Affiliates, credit agencies or bureaus, and data providers).",none,ebay_privacy
"Learn more about section 4 In total, we collect the following personal data: 4.1 Personal data you provide when using our Services or creating an eBay account Data that identifies you, such as your name, address, telephone numbers, email addresses, username or tax identification number that you provide when setting up your eBay account or at a later date.",none,ebay_privacy
"If you use our Services as a seller, additional identification data, such as, government-issued ID (e.g.",none,ebay_privacy
"social security number), date of birth, tax identification numbers (such as VAT identification number), business registration numbers, identification documents and information contained on IDs, selfie photos, and other information (such as bank account number) that you provide when using our payment and other services as a seller.",none,ebay_privacy
"Data regarding bids, purchases, or sales that you provide in a transaction.",none,ebay_privacy
Content that you share with other users through our messaging tools (see Filtering of messages sent via our messaging tools under section 11.,none,ebay_privacy
Other important information regarding data protection for more information).,none,ebay_privacy
"credit card and account numbers, transaction details, and form of payment).",none,ebay_privacy
"Shipping, billing, and other information you provide, as well as information required for customs clearance (such as tax identification numbers or other identification numbers) and relevant shipping information (such as shipment numbers and tracking information) if shipped through one of our programs.",tracking,ebay_privacy
"In some cases: age, gender, country of birth, nationality, country of residence, employment status, family status, interests and preferences.",none,ebay_privacy
"When you submit a report to eBay: Data that identifies you, such as your name and email address, and additional information that you provide with your report.",none,ebay_privacy
"You may provide us with additional information through a web form or by updating or adding information to your eBay account, by participating in community discussions, member chats, surveys, inquiries, dispute resolution, customer service calls recorded with your consent, or if you contact us for any other reason regarding our Services.",arbitration,ebay_privacy
"Other data that we are required or entitled by applicable law to collect and process and that we need for your authentication or identification, or for the verification of the data we collect.",none,ebay_privacy
4.2 Personal data we collect automatically when you use our Services or create an eBay account Data that is generated as part of one of your transactions (e.g.,none,ebay_privacy
"as relating to bids, purchases, sales, fees) or that is linked to your eBay account as a result of a transaction in which you are involved, such as transaction amounts, time and location of transactions and form of payment or payout method.",none,ebay_privacy
Data that is generated through your other actions when you use our Services and which is linked to your eBay account (e.g.,none,ebay_privacy
"eBay account numbers, your currency preference, when you place items in your shopping cart, place items on the watchlist, request an eBay Authenticity Certificate, save sellers, searches or interests, follow users, or seek to use the services of third-party partners for payments or otherwise).",data_sharing,ebay_privacy
"Data regarding all other interactions with our Services, your advertising preferences, and your communications with us.",none,ebay_privacy
"Location data, including your general location data (e.g.",location,ebay_privacy
"IP address) and, with your permission, the precise location data of your mobile device.",location,ebay_privacy
"Please note that for most mobile devices, you can manage or disable the use of precise location services for all applications in the settings menu of your mobile device.",location,ebay_privacy
Certain metadata recording the settings of your camera included in images of items you upload for sale.,none,ebay_privacy
"Computer and connection information, such as statistics regarding your use of our Services, information on data traffic to and from websites, referral URL, information on advertisements, your IP address, your access times including accessed pages within our Services, your language settings and your weblog information.",none,ebay_privacy
4.3 Personal data we collect in connection with the use of cookies and similar technologies We use cookies and similar technologies to collect data in connection with our Services.,tracking,ebay_privacy
We collect this data from the devices (including mobile devices) with which you use our Services.,none,ebay_privacy
"The data collected includes the following usage- and device-related information: Data about the pages you visit, the access time, frequency and duration of visits, the links on which you click and other actions you take as part of your use of our Services and in advertising and email content.",none,ebay_privacy
"Data about your activities and interactions with our advertising partners including data about the advertisements you were shown, how often they were shown, when and where they were shown, and whether you took any action, such as clicking on an advertisement or making a purchase.",none,ebay_privacy
"The user segment or category into which you as a user fall, for example: female, 20-49 years old, interested in sneakers.",none,ebay_privacy
"Model or device type, operating system and version, browser type and settings, device ID or individual device identifier, advertisement ID, individual device token, and cookie-related data (e.g.",none,ebay_privacy
The IP address from which your device accesses our Services.,none,ebay_privacy
"Location data, including your general location data (e.g.",location,ebay_privacy
"IP address) and, with your permission, the precise location data of your mobile device.",location,ebay_privacy
Please note that most mobile devices allow you to manage or disable the use of precise location services for all applications in the settings menu.,location,ebay_privacy
"For more information about our use of these technologies and your choices, see section 9.",none,ebay_privacy
4.4 Personal data from other sources We also collect personal data about you from other sources and from third parties to the extent permitted by applicable law.,none,ebay_privacy
"In particular, this includes the following data: Data from public sources (e.g.",none,ebay_privacy
public sanctions lists) or that is publicly available online.,none,ebay_privacy
Data from credit agencies or bureaus (e.g.,none,ebay_privacy
"credit reports/checks, identity confirmation, data for risk modeling and setting of credit limits).",none,ebay_privacy
"For additional regional and state-specific information, please see section 13.",none,ebay_privacy
Regional and State Privacy Disclosures below.,none,ebay_privacy
"""Know Your Customer""/identity verification, demographic, interest-based and online advertising related data).",none,ebay_privacy
With regard to our payment services for sellers: data from government or other sources concerning any previous convictions of the respective seller.,none,ebay_privacy
We combine or connect the personal data we collect from you with data from these other sources.,none,ebay_privacy
"Where personal data is disclosed to us by third parties, we take steps to ensure that these third parties are legally permitted to disclose your personal data to us.",none,ebay_privacy
We also receive access to personal data about you from eBay Affiliates.,none,ebay_privacy
"4.5 Social network data you share with us We allow you to use providers of single sign-on services (such as Google, Facebook, or Apple) with whom you already have an account to create an eBay account or to link your eBay account to such single sign-on services.",none,ebay_privacy
You can determine the personal data that we can access when authorizing the connection with the single sign-on service.,none,ebay_privacy
We allow you to share personal data with social networks (such as Facebook) or to link your eBay account to a social network.,none,ebay_privacy
These social networks may automatically provide us with access to certain personal data they have stored about you (e.g.,none,ebay_privacy
"content you have viewed or enjoyed, information about the advertisements you have been shown or clicked on, etc.).",none,ebay_privacy
You can determine the personal data that we can access through the privacy settings of each social network.,none,ebay_privacy
We may also use plug-ins or other technologies from various social networks.,none,ebay_privacy
"If you click on a link displayed through a social network plug-in, you voluntarily connect to that social network.",none,ebay_privacy
Purposes and legal bases for data processing and categories of recipients We process your personal data for various purposes and based on several different legal bases that allow this processing.,none,ebay_privacy
"For example, we process your personal data to provide and improve our Services, to provide you with a personalized user experience on this website, to contact you about your eBay account and our Services, to provide customer service, to provide you with personalized advertising and marketing communications, and to detect, prevent, mitigate and investigate fraudulent or illegal activity.",none,ebay_privacy
"We also share your information with third parties, including service providers acting on our behalf, for these purposes.",none,ebay_privacy
"In addition, we may share your personal data among eBay Affiliates in order to fulfill our contract with you under the User Agreement and, if applicable, the Payments Terms of Use.",none,ebay_privacy
"Learn more about section 5 Below you will find a summary of the purposes for which we process your personal data, including the categories of recipients to whom we transmit personal data for the purposes stated, sorted by our legal basis for this processing: 5.1 We process your personal data in order to fulfill our contract with you and to provide you with our Services as well as for the execution of the transaction between seller and buyer.",none,ebay_privacy
This includes the following purposes: Processing of data relating to you for the purpose of entering into a contract with you and executing it.,none,ebay_privacy
"Provision of our Services, including but not limited to enabling and performing transactions with other users (including the display and transmission of your personal data to other users where necessary to perform the transaction, including in cases of terminated, failed or subsequently voided transactions, e.g.",none,ebay_privacy
"by sharing your return address so a buyer may return an item), displaying your transaction and feedback history to you, providing and enhancing features such as payment processing, ratings, authentication services and eBay account management, providing other services you may use (as described in connection with such services), and ensuring the functionality of our Services.",none,ebay_privacy
"In connection with the provision of our Services, we will send you notifications relating to the execution of transactions and the use of our Services in accordance with the communication preferences in your eBay account.",none,ebay_privacy
"Enabling the delivery of purchased items by logistics/shipping service providers including notifications in connection with the delivery (such as tracking information), the latter to the extent permitted by applicable law without your consent.",tracking,ebay_privacy
Provision of our payment services in accordance with the Payments Terms of Use.,none,ebay_privacy
"Providing general customer support including the solution of problems with your eBay account, arbitration of disputes, providing other services within the scope of customer service as well as enforcement of fee claims.",none,ebay_privacy
"For these purposes, we may contact you via notification in My eBay, email, telephone, SMS, push notification on your mobile device or by mail.",none,ebay_privacy
"If we contact you by telephone, in order to ensure efficiency, we may use automatically dialed calls with tape announcements or automated text messages in accordance with our User Agreement and Payments Terms of Use, to the extent permitted by applicable law.",none,ebay_privacy
Processing of general location data (such as IP address or postal code) in order to provide you with location-based services (such as radius search and other content that is personalized on the basis of your general location data).,location,ebay_privacy
"Enforcement of our User Agreement, Payments Terms of Use, this User Privacy Notice and other rules and policies.",none,ebay_privacy
"Publication and promotion of your listings and related content on the websites or in the applications, services and tools of eBay Affiliates or cooperating third-party operators of websites, applications, services and tools.",data_sharing,ebay_privacy
"When we share the content of your listings and any related personal data with third parties, their processing of such data is subject to applicable data protection laws (including statutory security measures) at all times.",none,ebay_privacy
Enabling events for which you register (including handling the registration process and sending necessary information in the context of the event).,none,ebay_privacy
"Where necessary, we transmit your personal data to processors and the following recipients for one or several of the purposes described above: Other eBay users eBay Affiliates External service providers, authentication partners, physical storage service partners, shipping companies (such as DHL, UPS, etc.), and event agencies Government agencies or public authorities (including customs and tax authorities) Payment service providers External operators of websites, applications, services and tools 5.2 We process your personal data in order to comply with legal obligations to which we are subject.",none,ebay_privacy
"This includes the following purposes: Participation in investigations and proceedings (including judicial proceedings) conducted by public authorities or government agencies, in particular, for the purpose of detecting, investigating and prosecuting illegal acts.",none,ebay_privacy
"Prevention, detection and mitigation (including compliance with reporting requirements and ensuring the efficacy of compliance processes and solutions) of illegal activities (e.g.",none,ebay_privacy
"fraud, money laundering, terrorist financing, child abuse and violations of sanctions legislation).",none,ebay_privacy
Complying with information requests from third parties based on any statutory information rights they have against us (e.g.,none,ebay_privacy
"in the event of an intellectual property infringement, product piracy, or other unlawful activity).",none,ebay_privacy
"Complying with information collection, verification, disclosure, reporting and other requirements under consumer protection, anti-fraud, online platform and tax legislation.",none,ebay_privacy
Complying with data access requirements under payment services legislation (e.g.,none,ebay_privacy
under the EU Payment Services Directive as implemented into EU Member State law) as a provider of payment services.,none,ebay_privacy
"Retention and storage of your personal data to comply with specific legal retention requirements (for more information on eBay's storage of your data, see section 7.",none,ebay_privacy
"Where necessary, we transmit your personal data to processors and the following recipients for one or several of the purposes described above: Law enforcement agencies, courts, government agencies or public authorities (including tax and financial authorities), intergovernmental or supranational bodies (in connection with our payment services provided in the EU for sellers in particular with regard to compliance with Luxembourg laws concerning FATCA dated July 7, 2015 and concerning the OECD Common Reporting Standard dated December 18, 2015) Third parties based on statutory information claims against us, including participants in the eBay VeRO program and the PROACT program Third-party service providers and partners Other third-party service providers you select to access your data under payment services legislation and as authorized in each case by you Third parties who are involved in judicial proceedings, in particular, if they submit a legal order, court order or equivalent legal order to us Credit agencies, bureaus, or associations, if required by applicable law (e.g.",data_sharing,ebay_privacy
"information on payment delays, payment defaults or other irregularities that may be relevant to your credit report) eBay Affiliates Other eBay users 5.3 We process your personal data in order to protect your vital interests or the vital interests of another natural person.",none,ebay_privacy
"This includes the following purposes: Prevention, detection, mitigation and investigation of activities that may result in impairment of your vital interests or the vital interests of another natural person, unless there is a statutory obligation to this effect.",none,ebay_privacy
"Where necessary, we transmit your personal data to processors and the following recipients for one or several of the purposes described above: Law enforcement agencies, courts, government agencies or public authorities, intergovernmental or supranational bodies Third parties who are involved in judicial proceedings eBay Affiliates External service providers 5.4 We process your personal data where necessary for the purposes of the legitimate interests pursued by us or by a third party, except where such interests are overridden by your interests or fundamental rights and freedoms.",data_sharing,ebay_privacy
"In order to reconcile our legitimate interests with your rights, we have introduced appropriate control mechanisms.",none,ebay_privacy
"On this basis, we process your data for the following purposes: Participation in investigations and proceedings (including judicial proceedings) conducted by courts, law enforcement agencies, government agencies or public authorities, intergovernmental or supranational bodies, in particular for the purpose of detecting, investigating and prosecuting illegal acts, unless there is a statutory obligation to this effect, and we may legitimately assume that the disclosure of the data is necessary to avert imminent disadvantages or to report a suspicion of an illegal act.",none,ebay_privacy
"In such cases, we will only disclose what we believe is necessary, and to the extent permitted by applicable laws, such as your name, city, zip code, telephone number, email address, (previous) usernames, IP address, fraud complaints, bidding and listing history.",none,ebay_privacy
"Protection of the legitimate interests of third parties (including participants of the VeRO program and the PROACT program) in connection with civil law disputes, including the investigation of such disputes, unless there is a statutory obligation to this effect, if we may legitimately assume that it is necessary to disclose the data to such third parties in order to avert imminent disadvantages.",none,ebay_privacy
"In such cases, we will only disclose what we believe is necessary, and to the extent permitted by applicable laws, such as the seller's name, address, city, zip code, country, telephone number, email address and company name to the third party and bind the third party by a worldwide non-disclosure agreement to treat the data as confidential.",data_sharing,ebay_privacy
"Prevention, detection, mitigation and investigation of fraud, financial crimes and harms, violation of international sanctions legislation, security incidents and other prohibited or unlawful activities, including the assessment of corresponding risks (e.g.",none,ebay_privacy
"through the use of captchas, a port enumeration technology to identify user sessions using remote desktop tools, metadata or the telephone number stored in your eBay account for risk assessments and two-factor authentication), ensuring the efficacy of compliance processes and solutions, and the implementation of corresponding measures (e.g.",none,ebay_privacy
"disabling or declining certain forms of payment based upon the risk associated with the underlying transaction), unless there is a statutory obligation to this effect.",none,ebay_privacy
Verifying that reports submitted to eBay (incl.,none,ebay_privacy
unnamed reports) are not fraudulent or malicious.,none,ebay_privacy
"Monitoring and improvement of the security of our Services, unless there is a statutory obligation to this effect.",none,ebay_privacy
"Performance of identity checks, creditworthiness and other financial standing checks (including such checks by payment service providers with which we cooperate to offer certain payment methods), evaluation of applications and comparison of information for accuracy and verification purposes.",none,ebay_privacy
"Automatic filtering and, where necessary, manual review of messages sent through our messaging tools (including chat messages and emails sent to eBay alias email addresses) to prevent fraudulent or suspicious activity or violations of our User Agreement or other rules and policies, including enforcing the prohibition of purchases and sales outside of eBay, as further explained below under Filtering of messages sent via our messaging tools (see section 11.",none,ebay_privacy
Other important information regarding data protection).,none,ebay_privacy
"Provision of functions for users or activities that make the processing of transactions easier, more cost-effective, or more convenient (e.g.",none,ebay_privacy
"administration of several delivery addresses, updating stored payment information from time to time or retrying declined card details with updates provided by your bank or other payments services providers, reducing overall cost of payments) or provide users with more information about their transactions (e.g.",none,ebay_privacy
calculating CO₂ emissions from eBay purchases).,none,ebay_privacy
"Analysis and improvement of the Services from eBay Affiliates, e.g.",none,ebay_privacy
"by reviewing site usage data or information from users about blocked or crashed pages in order to identify and solve problems and to provide you with an improved user experience, including as part of product development.",none,ebay_privacy
Analysis of telephone conversations with our customer service that we recorded with your consent.,none,ebay_privacy
Advertisements by mail (according to your communication preferences in your eBay account).,none,ebay_privacy
"To the extent permitted by applicable law without your consent, communications with you via electronic mail (e.g.",none,ebay_privacy
"email or text message) or telephone to offer you vouchers, discounts and special offers, to conduct opinion polls and surveys, and to inform you about our Services (according to your communication preferences in your eBay account).",none,ebay_privacy
"If you no longer wish to receive marketing emails from us, you can also unsubscribe by clicking on the link in the footer of the email you received.",none,ebay_privacy
"For technical reasons, the implementation may take a few days.",none,ebay_privacy
"For users outside the European Economic Area (EEA), Switzerland and the United Kingdom: Advertising and content personalization, measurement and analytics, on and off our sites, as explained in our AdChoice page.",none,ebay_privacy
Customization of page content to display the items and services you may like based on the actions you take.,none,ebay_privacy
Evaluation of the quality and success of our email marketing campaigns (e.g.,none,ebay_privacy
through analysis of opening and click rates).,none,ebay_privacy
on the basis of tracking information if sellers use shipping labels from shipping providers via eBay or provide tracking numbers).,tracking,ebay_privacy
Offering or facilitating the offering of partner and bonus programs and other co-branded marketing efforts (e.g.,none,ebay_privacy
"product warranties, seller financing offers or co-branded credit cards in collaboration with a third-party lender, partner, or credit card issuer) and assessment of the quality and success of related initiatives, to the extent permitted by applicable law.",data_sharing,ebay_privacy
"Provision of shared content and services (such as registration for services, transaction processing and customer service) with eBay Affiliates or cooperating payment service providers.",none,ebay_privacy
Development and improvement of AI models and technology.,none,ebay_privacy
You will find more information on AI and your corresponding rights below under section 12.,none,ebay_privacy
"Initiation, preparation and execution of a company acquisition, e.g.",none,ebay_privacy
in the event of a merger with another company or takeover by another company.,none,ebay_privacy
"If such an event occurs, we will require the merged entity to comply with this User Privacy Notice with respect to your personal data.",none,ebay_privacy
"Should your personal data be processed for any purpose not specified in this User Privacy Notice, you will be informed in advance of the processing of your data for this new purpose.",none,ebay_privacy
"Assertion of or defense against legal claims, including those asserted by one eBay user against another eBay user.",none,ebay_privacy
"Enabling eBay Affiliates to comply with legal obligations they are subject to, including information collection, verification, disclosure, reporting and other requirements under consumer protection, anti-fraud, online platform and tax legislation.",none,ebay_privacy
To comply with an impending legal obligation.,none,ebay_privacy
For users in the United States: investigating and communicating the outcome of disputes with the affected users (e.g.,none,ebay_privacy
sharing information about eBay's investigation of a complaint of a user's violation of a policy with the reporting user).,none,ebay_privacy
"Where necessary, we transmit your personal data to processors and the following recipients for one or several of the purposes described above: eBay Affiliates External service providers Other eBay users Law enforcement agencies, courts, government agencies or public authorities, intergovernmental or supranational bodies Third parties who are involved in judicial proceedings Participants in the eBay VeRO program, PROACT program, and other third parties in the event of an investigation for fraud, intellectual property infringement, retail crime, stolen goods, product piracy or other unlawful activity Payment service providers and partners Third-party partners in furtherance of offering commercial financing opportunities Credit agencies or bureaus, data verification services, risk assessment vendors and collections agencies (e.g.",data_sharing,ebay_privacy
"information about payment delays, payment defaults, or other irregularities that may be relevant to your credit report, or that we use to confirm your identity, model risk, establish credit limits, or collect unpaid debts) Other companies in the context of a company acquisition Information about your right to object to processing based on our legitimate interests can be found below under 8.",none,ebay_privacy
"Rights as a data subject and, with regard to the use of cookies and similar technologies, below under 9.",tracking,ebay_privacy
"5.5 With your consent, we process your personal data for the following purposes: For users within the European Economic Area (EEA), Switzerland and the United Kingdom: Advertising and content personalization, measurement and analytics, on and off our sites, as explained on our Advertising and related preferences page.",none,ebay_privacy
"Communications with you via electronic mail (such as email or text message) or telephone, including communications by eBay Affiliates or by third parties, to offer you vouchers, discounts and special offers, unless these communications are permitted without your consent under applicable law.",none,ebay_privacy
We may engage third parties to send marketing communications on our behalf.,none,ebay_privacy
Processing of your precise location data to provide location-based services.,location,ebay_privacy
Please note that most mobile devices allow you to manage or disable the use of precise location services for all applications in the settings menu.,location,ebay_privacy
For users within the European Economic Area (EEA): Storing your financial information (e.g.,none,ebay_privacy
credit card and account numbers) for future transactions.,none,ebay_privacy
Provision of a single sign-on service allowing you to register or log in to third-party services using your eBay sign-in credentials.,data_sharing,ebay_privacy
"For sellers, processing of your biometric data to identify you and further prevent fraud and reduce other risks on our platform, and in connection with Know Your Customer and similar compliance requirements.",none,ebay_privacy
"Processing of your personal data on the basis of your consent, which you have given so that we or third parties can enable you to use certain services or make them available to you.",none,ebay_privacy
You can find information about your right to withdraw your consent below under section 8.,none,ebay_privacy
Rights as a data subject and information with regard to the use of cookies and similar technologies below under section 9.,tracking,ebay_privacy
"Where necessary, we transmit your personal data to processors and the following recipients for one or several of the purposes described above: eBay Affiliates External service providers Third parties using our single sign-on service (as authorized by you in each single case) Other third parties with whom we partner to offer you specific services (as described at the collection of the respective user consent) Third-party advertising partners such as Google, Meta, Microsoft, Pinterest, and TikTok, as listed on our Advertising and related preferences page 5.6 Data Sharing between eBay Affiliates As set out above under ""Personal data from other sources"", we also receive access to personal data about you from other eBay Affiliates.",data_sharing,ebay_privacy
"This enables us, in particular, to provide you, with your consent as legally required, with information about products and services, which we believe might interest you, and improve our products, services, content, and advertising by analyzing your use of the services of eBay Affiliates, in particular through the matching of certain data (e.g.",none,ebay_privacy
"Furthermore, this allows us to better prevent, detect, mitigate and investigate fraud, security incidents and other prohibited or unlawful activities, including the assessment of corresponding risks.",none,ebay_privacy
We will also grant access to personal data about you to other eBay Affiliates for the aforementioned purposes.,none,ebay_privacy
"To the extent that other eBay Affiliates have access to your personal data, they will follow practices that are at least as restrictive as the practices described in this User Privacy Notice.",none,ebay_privacy
"5.7 Additional information regarding our payment services for sellers With regard to our payment services for sellers in the EEA and Switzerland, we additionally point out that eBay S.à r.l.",none,ebay_privacy
"is subject to professional secrecy, which requires special transparency with regard to the processing and, in particular, the transmission of your personal data.",none,ebay_privacy
We therefore expressly draw your attention to the fact that eBay S.à r.l.,none,ebay_privacy
"may pass on your personal data to trustworthy third parties and business partners where necessary to provide our payment services for sellers, as described above in this Section 5 of the User Privacy Notice.",none,ebay_privacy
"This includes in particular the following third parties and business partners: Other payment service providers, including financial institutions Companies offering financial products, analyses and scoring (e.g.",none,ebay_privacy
"credit agencies or bureaus) Authorities, agencies and other governmental bodies (e.g.",none,ebay_privacy
to combat fraud) Auditors and other professional advisors 5.8 Automated decision-making We use technologies that are considered automated decision making or profiling.,ai_decisions,ebay_privacy
"We will not make any automated decisions about you that would significantly affect you unless such a decision is necessary for entering into, or the performance of, a contract with you, we have obtained your consent, or we are required by applicable law to use such technology.",ai_decisions,ebay_privacy
You will find information on your right to object to this processing of your data below under section 8.,none,ebay_privacy
Cross-border data transfers Some recipients of your personal data are located outside your jurisdiction or have offices in jurisdictions where data protection laws may provide a different level of protection than the laws in your jurisdiction.,none,ebay_privacy
"When transferring personal data to such recipients, we provide appropriate safeguards.",none,ebay_privacy
Learn more about section 6 6.1 Data transfers to eBay Affiliates The transmission of personal data between eBay Affiliates (e.g.,none,ebay_privacy
"to enable cross border transactions and for other legally permitted purposes) is based on our worldwide data protection principles, which are binding internal data protection regulations (Binding Corporate Rules, BCRs), or on the basis of other appropriate safeguards (e.g.",none,ebay_privacy
standard data protection clauses issued or approved by the European Commission (2021/914/EU for transfers from the EEA).,none,ebay_privacy
"Through our Binding Corporate Rules, eBay Affiliates undertake to protect your personal data and to comply with data protection obligations.",none,ebay_privacy
Further information on our binding company-wide guidelines and our worldwide data protection principles can be found in the eBay Privacy Center.,none,ebay_privacy
"6.2 Other data transfers (from the EEA, UK or Switzerland to third countries) We may transfer your personal data to recipients (see section 5.",none,ebay_privacy
Purposes and legal bases for data processing and categories of recipients) who may be located anywhere in the world.,none,ebay_privacy
"We will only transfer your personal data from the European Economic Area (EEA), United Kingdom or Switzerland to third countries, i.e.",none,ebay_privacy
"countries outside the EEA, on the basis of appropriate safeguards or if otherwise authorized by applicable law.",none,ebay_privacy
"Third countries providing an adequate level of data protection according to the European Commission currently include Andorra, Argentina, Canada (for companies covered by the Personal Information Protection and Electronic Documents Act), Switzerland (for transfers out of the EEA), the Faroe Islands, Guernsey, the State of Israel, the Isle of Man, Japan, Jersey, New Zealand, South Korea, the United Kingdom, the United States (Data Privacy Framework) and Uruguay.",none,ebay_privacy
"In other cases, eBay provides the necessary safeguards, e.g.",none,ebay_privacy
through the conclusion of data protection contracts adopted by the European Commission (e.g.,none,ebay_privacy
"standard data protection clauses (2021/914/EU) with the recipients, or through other measures provided for by law.",none,ebay_privacy
Additional information regarding the measures taken by us is available on request.,none,ebay_privacy
We regularly re-evaluate the measures taken to assess requirements deriving from new regulatory guidance and case law.,none,ebay_privacy
Storage duration and erasure Your personal data will be stored by us and our service providers in accordance with applicable data protection laws to the extent necessary for the processing purposes set out in this User Privacy Notice (see section 5.,none,ebay_privacy
Purposes and legal bases for data processing and categories of recipients for more information on the processing purposes).,none,ebay_privacy
"Subsequently, we will delete your personal data in accordance with our data retention and deletion policy or take steps to properly render the data anonymous, unless we are legally obliged or permitted to keep your personal data longer (e.g.",none,ebay_privacy
"for legal compliance, tax, accounting or auditing purposes, or to detect and prevent fraudulent or illegal activity on eBay).",none,ebay_privacy
"In Europe, the retention periods are generally between 6 and 10 years (e.g.",none,ebay_privacy
"for contracts, notifications and business letters).",none,ebay_privacy
"As far as legally permissible or required, we restrict the processing of your data instead of deleting it (e.g.",none,ebay_privacy
"This applies in particular to cases where we may still need the data for the execution of the contract or for the assertion of or defense against legal claims, or where such retention is otherwise required or permitted by law.",none,ebay_privacy
"In these cases, the duration of the restriction of processing depends on the respective statutory limitation or retention periods.",none,ebay_privacy
The data will be deleted after the relevant limitation or retention periods have expired.,none,ebay_privacy
Learn more about section 7 The specific retention periods for personal data are documented in our regional data retention guidelines.,none,ebay_privacy
How long we retain personal data may vary depending on the Services we provide and our legal obligations under applicable national law.,none,ebay_privacy
"The following factors typically affect the retention period: Necessity for the provision of our Services This includes such things as executing the User Agreement and Payments Terms of Use with you, maintaining and improving the performance of our products, keeping our systems secure, and maintaining appropriate business and financial records.",none,ebay_privacy
Most of our retention periods are determined on the basis of this general rule.,none,ebay_privacy
"Consent-based processing of personal data If we process personal data on the basis of consent (including consent to the extended storage), we store the data for as long as necessary in order to process it according to your consent.",none,ebay_privacy
"Statutory, contractual or other similar obligations Corresponding storage obligations may arise, for example, from laws or official orders.",none,ebay_privacy
