clause,label,source_policy
"If a copy of your ID is provided to us, we will obtain information from your ID.",none,airbnb
See our Help Center article on Verifying your identity.,none,airbnb
"Such as payment account, credit card information, bank account information, payment instrument used, date and time, payment amount, payment instrument expiration date and billing postcode, PayPal email address, IBAN information, your address, and other related transaction details.",none,airbnb
"At the time you express an interest in purchasing Travel Insurance Plan, Reservation Insurance, or Stay Protection (""Insurance""), we require certain pre-contract information, such as your name, accommodation address, residential address, date of birth, age, e-mail address, contact number, trip start/end date, trip cost, transaction currency, and booking number.",none,airbnb
"You can choose to provide us with additional personal information, including: 2.2.1 Additional Profile Information.",none,airbnb
"Such as gender, preferred language(s), city, personal description, and any additional profile information you provide.",none,airbnb
Such as a payment instrument or contact information belonging to another person or information about a co-traveler.,none,airbnb
"By providing us with personal information about others, you certify that you have permission to provide that information to Airbnb for the purposes described in this Privacy Policy and you have shared the Airbnb Privacy Policy with them.",none,airbnb
"Such as facial recognition data derived from photos and identification documents you submit for verification, where offered and with your consent where required by applicable law.",none,airbnb
See our Help Center article on Facial recognition for identity verification.,none,airbnb
"Such as email, call, message, SMS, and text information where delivery is enabled on or through the Airbnb Platform.",none,airbnb
"Communication information may also include call recordings and transcripts consistent with the requirements under applicable law, and other log information like your phone number, calling-party number, receiving-party number, account name, email address, forwarding numbers, time and date of communications, duration of communication, routing information, and the types and volumes of communications.",none,airbnb
"Such as any photos, videos, and other content you choose to provide.",none,airbnb
"Such as call recordings and transcripts consistent with the requirements under applicable law, chat information, and messages collected to provide customer support services, including investigating and responding to user concerns and monitoring and improving our support processes.",none,airbnb
"Such as when you fill in a form, add information to your account, respond to surveys, participate in research, post to community forums, participate in promotions, import or manually enter address book contacts, provide your address and/or geolocation, provide business information, or share your experience with us.",none,airbnb
This may include health information if you choose to share it with us.,none,airbnb
2.3 Information Automatically Collected by Using the Airbnb Platform and Our Payment Services.,none,airbnb
"When you use the Airbnb Platform and Payment Services, we automatically collect certain information.",none,airbnb
This information may include: 2.3.1 Geolocation Information.,none,airbnb
"Such as precise or approximate location determined from your IP address, mobile or other device’s GPS, or other information you share with us, depending on your device settings.",none,airbnb
We may also collect this information when you’re not using the app if you enable this through your settings or device permissions.,none,airbnb
"Such as searches for Listings, bookings you have made, additional services you have added, access dates and times, the pages you’ve viewed or engaged with before or after using the Airbnb Platform, and other actions on the Airbnb Platform, including the pages or content you view and links you click to third-party applications.",data_sharing,airbnb
We may collect this information even if you haven’t created an Airbnb account or logged in.,none,airbnb
"Such as IP address, hardware and software information, device information, device event information, unique identifiers, crash data, and read receipts.",none,airbnb
We may collect this information even if you haven’t created an Airbnb account or logged in.,none,airbnb
2.3.4 Cookies and Similar Technologies As Described in Our Cookie Policy.,tracking,airbnb
2.4 Information We Collect from Third Parties.,none,airbnb
"We may collect personal information from other sources, such as: 2.4.1 Third-Party Applications.",data_sharing,airbnb
"If you choose to link, connect, or login to the Airbnb Platform with a third-party service, such as Google, Facebook, and WeChat, you direct the service to send us information such as your registration, friends list, and profile information as controlled by that service or as authorized by you via your privacy settings at that service.",data_sharing,airbnb
"If you choose to connect a smart lock to your Airbnb account, we may collect information about the smart device, such as log or event information and device information.",none,airbnb
"For Members in the United States, to the extent permitted by applicable laws, we may obtain, for example, reports of criminal records, sex offender registrations, and other information about you and/or your background.",none,airbnb
"For Hosts in India, to the extent permitted by applicable laws, we may perform criminal background checks.",employment_checks,airbnb
"For Members outside of the United States, to the extent permitted by applicable laws and with your consent where required, we may obtain police, background, or registered sex offender checks.",none,airbnb
"We may use your information, including your full name and date of birth, to obtain such reports.",none,airbnb
2.4.3 Enterprise Product Invitations and Account Management.,none,airbnb
Organizations that use our Enterprise products may submit personal information to facilitate account management and invitations to use enterprise products.,none,airbnb
"If you are invited to the Airbnb Platform, for example, as a co-traveler on a trip, the person who invited you can submit personal information about you.",none,airbnb
"If a Host, Guest, or any third party submits a complaint about you, we may receive information relating to the specific complaint made in order to understand and, where relevant, address the complaint.",data_sharing,airbnb
"If you elect to pay with funds from your bank account, we may receive certain information from your financial institution, such as bank account details and account balance.",none,airbnb
2.4.7 Flexible Payment Plans and Financing Providers.,none,airbnb
"If you elect to purchase a reservation and pay on an installment plan, we may receive certain information from the third-party provider, such as the payment schedule and actual payments on authorized payment plans.",data_sharing,airbnb
"To the extent permitted by applicable law, we may receive additional information about you, such as references, demographic data, and information to help detect fraud and safety issues from (i) third-party service providers, other third parties, and/or partners, or (ii) Members and any other individuals, entities, and authorities, and combine it with information we have about you.",data_sharing,airbnb
"For example, we may receive background check results or fraud warnings from identity verification service providers for use in our fraud prevention, security investigation, and risk assessment efforts.",employment_checks,airbnb
"We may receive information about you and your activities on and off the Airbnb Platform, including from users of Airbnb, members of the public, governmental, public, or tax authorities, certain publicly-available information including social media posts or profiles, or about your experiences and interactions from our partners.",none,airbnb
"We may receive health information including, but not limited to, health information related to contagious diseases.",none,airbnb
We use personal information as outlined in this Privacy Policy.,none,airbnb
"If you reside outside of the United States, Brazil, or China, click here to learn about our legal bases for collection and processing personal information.",none,airbnb
"We may process this information to: enable you to access the Airbnb Platform and make and receive payments, enable you to communicate and engage with others, process and respond to your request, provide you with support, send you messages, updates, security alerts, and account notifications, determine your country or state of residence based on automated review of your account information and your interactions with the Airbnb Platform, as described in ""Changing Your Country or State of Residence"", and enable your use of our products and accommodation services.",none,airbnb
3.2 Improve and Develop the Airbnb Platform.,none,airbnb
"We may process this information to: perform analytics, debug, and conduct research, improve and develop our products and services, and provide customer service training.",none,airbnb
3.3 Personalize and Customize the Airbnb Platform.,none,airbnb
"We may process this information to: personalize and customize your experience based on your interactions on the Airbnb Platform, your search and booking history, your profile information and preferences, and other information you choose to give us, and tailor your experience with Airbnb.",none,airbnb
3.4 Safeguard the Airbnb Platform and Community.,none,airbnb
"We may process this information to: study and combat discrimination consistent with our Nondiscrimination Policy, detect, prevent, assess, and address fraud and security risks, protect our community from illegal activities or other behaviors, as set out on our Safety policies page and including our Illegal and Prohibited Activities Policy, verify or authenticate information provided by you, including identity information, as described in ""Information Needed to Use the Airbnb Platform"", conduct checks against databases and other information sources, including background checks, comply with our legal obligations, protect the health and well-being of our Guests, Hosts, Hosts’ employees, and members of the public, resolve disputes with our Members, including sharing information with your co-Host(s) or additional Guests about disputes related to your role as a co-Host(s) or additional Guests, enforce our agreements with third parties, determine eligibility for certain types of bookings, such as Instant Book, comply with law, respond to legal requests, prevent harm, and protect our rights (see “Comply with Law, Respond to Legal Requests, Prevent Harm, and Protect Our Rights”), enforce our Terms of Service (“Terms”) and other policies, such as our Nondiscrimination Policy, and assess or evaluate your interactions with the Airbnb Platform and information obtained from third parties.",employment_checks,airbnb
"In certain cases, automated processes, which analyze your account and activities on the Airbnb platform as well as information in relation to activities on and off the Airbnb platform that can be associated with you, could restrict or suspend your access to the Airbnb Platform if such processes detect activity that may pose a safety or other risk to Airbnb, our community, or third parties.",none,airbnb
Learn more about how our system determines whether certain reservations may carry a higher risk for incidents here.,none,airbnb
"If you would like to challenge decisions based on automated processes, please contact us via the Contact Information section.",none,airbnb
"3.5 Provide, Personalize, Measure, and Improve our Advertising and Marketing.",none,airbnb
"We may process this information to: send you promotional, advertising, and marketing messages, and other information, show, personalize, measure, and improve our advertising on advertising platforms, administer referral programs, rewards, surveys, sweepstakes, contests, or other promotional activities or events sponsored or managed by Airbnb or its third-party partners, analyze characteristics and preferences to send you promotional messages, marketing, advertising, and other information that we think might be of interest to you, and invite you to events and relevant opportunities.",data_sharing,airbnb
"We may review, scan, or analyze your communications on or enabled through the Airbnb Platform for purposes disclosed in this Privacy Policy, including safety, support, product enhancement, and as described in Why we review messages on Airbnb.",none,airbnb
"For example, as part of our fraud prevention efforts, we scan and analyze messages to mask contact information and references to other sites.",none,airbnb
"Subject to applicable law, we scan and analyze all images uploaded by users to the Airbnb platform in message threads, profiles, listings, and experiences for certain illegal or inappropriate activities, such as evidence of child exploitation, for the purpose of identifying and reporting content violations to appropriate authorities.",none,airbnb
We use automated methods where reasonably possible.,none,airbnb
"Occasionally we may need to manually review communications, such as for investigations or customer support.",none,airbnb
We will not sell reviews or analyses of these communications.,none,airbnb
"Personal information is used to enable, or authorize third parties to use, Payment Services (as defined in the Payments Terms), such as to: process payments, perform the contract with you, verify your identity, detect and prevent money laundering, fraud, abuse, and security incidents, conduct security investigations and risk assessments, comply with applicable legal and compliance obligations, such as anti-money laundering regulations and sanctions enforcement, enforce the Payment Terms and other payment policies, and provide and improve Payment Services.",none,airbnb
"If you are not an Airbnb user, we may receive payment information relating to you, such as when an Airbnb user provides your payment card to complete a booking.",none,airbnb
See our Help Center article on Paying and getting paid on behalf of someone else.,none,airbnb
"Personal information is used and shared to: offer Insurance to you, assess your eligibility to purchase Insurance, based on the details of your trip, and facilitate the underwriting and administration of your Insurance, such as policy claims and benefits.",none,airbnb
"If you reside outside of the United States, Brazil, or China, learn about safeguards we rely on for transferring personal information to recipients outside of certain jurisdictions here.",none,airbnb
"If you reside in Brazil, you can learn about safeguards we rely on for transferring personal information to recipients outside of certain jurisdictions here.",none,airbnb
4.1 Sharing With Your Consent or at Your Direction.,none,airbnb
"Where you provide consent or direct us to share your information, we share your information as described at the time of consent or choice, such as when authorizing a third-party application or website to access your Airbnb account, processing an insurance claim, applying for flexible payment and financing products, or participating in promotional activities by Airbnb partners or third parties.",data_sharing,airbnb
We may share your information with: 4.2.1 Other Members.,none,airbnb
"To help facilitate bookings, connections, or other interactions between Members (who may be located in, or use service providers located in, jurisdictions with varying levels of data protection), we may share information in certain situations, as described in Sharing and disclosing information with other Members.",data_sharing,airbnb
"Hosts may use third-party services to help manage or deliver their services, such as cleaning services or lock providers.",data_sharing,airbnb
Hosts may use features on the Airbnb Platform to share information about the Guest with such third-party service providers.,data_sharing,airbnb
"Other Members may use services other than Airbnb to process your data, including email or reservation management software.",none,airbnb
Such services are outside of Airbnb’s control and will be subject to applicable law.,none,airbnb
"We may share personal information of Hosts and Guests with the owner(s) of an Accommodation, a homeowners’ association, and/or their agent, such as a building operator or property management company (“Building Management”), including booking information and information related to compliance with applicable laws, in order to facilitate programs with Building Management.",none,airbnb
"Guest booking and personal information, including guest contact information, may be shared with the Building Management of the building, complex, or community where a host lives and/or the listing is located to facilitate hosting services, compliance with applicable laws, security, billing, and other services.",none,airbnb
"If a booking is designated as being for a business or work purpose and is made by a Guest affiliated with an Enterprise enrolled in Airbnb for Work, we may disclose information related to the booking to the Enterprise to the extent necessary for the adequate performance of Airbnb’s contract with the Enterprise and to provide the services.",none,airbnb
"At the request of the Enterprise or the Guest, we may also share this information with third parties engaged by the Enterprise to provide support services.",none,airbnb
"We share personal information with affiliated and unaffiliated service providers (including their service providers) to help us run our business and for their compliance purposes, including those that help us: (i) verify your identity or authenticate your identification documents, (ii) check information against public databases, (iii) conduct background checks, fraud prevention, security investigations, and risk assessments, (iv) perform product development, maintenance, and debugging, (v) allow the provision of the Airbnb Services through third-party platforms and software tools, (vi) provide customer service, advertising, or payments services, (vii) offer additional services you select, (viii) process, handle, or assess insurance claims or similar claims, (ix) review, scan, and analyze communications on the Airbnb Platform for certain purposes, such as evidence of child exploitation (see the “Analyze and Share Your Communications” section for additional information), or (x) offer flexible payment plans and financing provided by a third-party credit provider.",data_sharing,airbnb
"These providers are contractually bound to protect your personal information, have access to your personal information to perform these tasks, and may also disclose your information where required by law.",none,airbnb
"To support us in providing, integrating, promoting and improving the Airbnb Platform, Payment Services, and our affiliates’ services, we may share personal information within our corporate family of companies, including: 4.2.6(i) Airbnb, Inc.",none,airbnb
"Even if your country of residence is not the United States, your information will be shared with Airbnb, Inc., which provides the technical infrastructure for the Airbnb Platform.",none,airbnb
"In order to facilitate payments on or through the Airbnb Platform, certain information as described in the “Outside the United States Supplement,” the “Privacy Supplement for China Users,” and the ""Brazil Supplement"" will be shared with the relevant Payments Controller.",none,airbnb
4.2.6(iii) Airbnb Insurance Agent Affiliates.,none,airbnb
"In order to facilitate the offer of Insurance on or through the Airbnb Platform, certain information as described in the Insurance Supplement will be shared with the relevant Insurance Controller.",none,airbnb
"Even if your country of residence is outside the EEA, your information may be shared with Airbnb Ireland UC, which provides customer support and other business operation services to other Airbnb entities and may be disclosed in line with the section ""Comply with Law, Respond to Legal Requests, Prevent Harm, and Protect Our Rights."" 4.2.6(v) Airbnb GSL.",none,airbnb
"Even if your country of residence is not Japan, your information may be shared with Airbnb GSL, which provides customer support and other business operation services to other Airbnb entities.",none,airbnb
4.2.6(vi) Airbnb Singapore and Airbnb China.,none,airbnb
"If your place of residence or establishment is China, your information is collected, stored and processed by Airbnb Singapore, and a copy of your account data will be transferred to, stored and processed by Airbnb China.",none,airbnb
"Similar to other hospitality or short-term rental companies that do business in China, Airbnb Singapore and Airbnb China may disclose your information to Chinese government agencies without further notice to you.",none,airbnb
"Your information may be further shared with service providers, including in China, to help run our business.",none,airbnb
Our service providers may also disclose your information where required by law.,none,airbnb
We may share your information in order to: 4.3.1 Build Your Public Profile.,none,airbnb
Information you share publicly on the Airbnb Platform may be indexed through third-party search engines.,data_sharing,airbnb
"In some cases, you may opt-out of this sharing in your account settings.",none,airbnb
"We may make certain information publicly visible to others, such as: your profile and account information and information derived from them, as described here, listing pages that include information such as the Accommodation or Experience’s approximate or precise location description, calendar availability, profile photo, aggregated demand information, and additional information you choose to share, reviews, ratings, and other public feedback, and content in a community or discussion forum, blog, or social media post, and content you make available to the public, including Listing details on third-party sites, platforms, and apps.",data_sharing,airbnb
"4.3.2 Comply with Law, Respond to Legal Requests, Prevent Harm, and Protect Our Rights.",none,airbnb
"As we reasonably deem appropriate, we may disclose your information or communications to courts, law enforcement, governmental or public authorities, tax authorities, authorized third parties, or other Members, if and to the extent we are required or permitted to do so by law or where disclosure is reasonably necessary to: (i) comply with our legal obligations, (ii) comply with a valid legal request, such as a subpoena or court order, or to respond to claims asserted against Airbnb, (iii) respond to a valid legal request relating to a criminal investigation to address alleged or suspected illegal activity, or to respond to or address any other activity that may expose us, you, or any other of our users to legal or regulatory liability (more information on Airbnb’s Law Enforcement Guidelines here), (iv) enforce and administer our agreements with Members, including our Terms, Additional Legal Terms, and Policies, (v) investigate potential violations of applicable law, including emergency situations which may involve the risk of death or serious physical harm, (vi) respond to requests for or in connection with current or prospective legal claims or legal proceedings concerning Airbnb and/or third parties, in accordance with applicable law, or (vii) protect the safety, security, rights, or property of Airbnb, its employees, its Members, or members of the public.",none,airbnb
"Where legally required or permissible according to applicable law, we may disclose Hosts’ and/or Guests’ information to relevant tax authorities or other governmental agencies, depending on where you are based, for the purpose of the tax authorities’ determination of proper compliance with relevant tax obligations.",none,airbnb
"For more information, visit our Help Center.",none,airbnb
"4.3.2(i)(b) To Governmental Authorities for Registrations, Notifications, Permits, or License Applications or Numbers.",none,airbnb
"In jurisdictions where Airbnb facilitates or requires a registration, notification, permit, or license application or number of a Host with a governmental authority, we may share information of participating Hosts, including registration numbers and Host contact information, with the relevant authority, during the application process, when the Listing is published, and periodically thereafter.",data_sharing,airbnb
"Where appropriate and/or legally required, we may notify Members about legal requests, unless: (i) providing notice is prohibited by the legal process itself, by court order we receive, or by applicable law, or (ii) we believe that providing notice would be futile, ineffective, create a risk of injury or bodily harm to an individual or group, or create or increase a risk of fraud upon or harm to Airbnb, our Members, or expose Airbnb to a claim of obstruction of justice.",none,airbnb
"If Airbnb undertakes or is involved in any merger, acquisition, reorganization, sale of assets, bankruptcy, or insolvency event, then we may sell, transfer, or share some or all of our assets, including your information in connection with such transaction or in contemplation of such transaction, such as due diligence.",none,airbnb
"In this event, we will notify you before your personal information is transferred and becomes subject to a different privacy policy.",none,airbnb
"You can link your Airbnb account with certain third-party services, such as social networks.",data_sharing,airbnb
"When you direct the data sharing by creating this link: some of the information provided to us from linking accounts may be published on your public profile, information you provide to us from the linking of your accounts may be stored, processed, and transmitted for fraud prevention, security investigations, and risk assessment purposes, we share information about your reservation with third-party travel partners and reward programs, and publication and display of information that you provide to the Airbnb Platform through this linkage is subject to your settings and authorizations on the Airbnb Platform and the third-party service.",data_sharing,airbnb
Parts of Airbnb may link to third-party services.,data_sharing,airbnb
Airbnb does not own or control these third parties.,none,airbnb
"When you interact with these third parties and choose to use their service, you are providing your information to them.",none,airbnb
"Your use of these services is subject to the privacy policies of those providers, including Google Maps/Earth Additional Terms of Use, Google Privacy Policy (see here for more information on how Google uses information), Paypal Privacy Statement, Klarna Privacy Policy, and Stripe Privacy Policy.",none,airbnb
CHANGING YOUR COUNTRY OR STATE OF RESIDENCE.,none,airbnb
"If you change your country (or state, for users in the United States) of residence, the Controller and/or Payments Controller and/or Insurance Controller will be determined based on your new country or state of residence from the date on which your country or state of residence changes.",none,airbnb
The Controller and/or Payments Controller and/or Insurance Controller that originally collected your personal information will need to transfer such personal information to the new applicable Controller and/or Payments Controller and/or Insurance Controller.,none,airbnb
"The new Controller and/or Payment Controller and/or Insurance Controller will continue to process your personal information as described in this Privacy Policy, when applicable.",none,airbnb
"Consistent with applicable law, your country or state of residence may impact the rights available to you.",none,airbnb
You may exercise any of the rights described in this section consistent with applicable law.,none,airbnb
See here for information on data subject rights requests and how to submit a request.,none,airbnb
Learn more about your rights under the General Data Protection Regulation (“GDPR”) here.,none,airbnb
Learn more about your rights under the Brazil General Data Protection Law (“LGPD”) here.,none,airbnb
Learn more about rights you may have under applicable state law here.,none,airbnb
You can access and update some of your personal information through your Account settings.,none,airbnb
You are responsible for keeping your personal information up to date.,none,airbnb
We retain personal information for as long as needed or as permitted in light of the purpose(s) for which it was obtained and further processed and consistent with applicable law.,none,airbnb
"The criteria used to determine our retention periods include: the length of time we have an ongoing relationship with you and provide the Airbnb platform services to you, whether you are a Guest or a Host (for example, for as long as you have an account with us or keep using Airbnb) and the length of time thereafter during which we may have a legitimate need to retain your personal information, such as to manage and protect our business, to address issues or defend claims that may arise, whether there is a legal, tax, reporting, or auditing obligation to which we are subject, such as anti-money laundering requirements that requires us to keep records of your transactions for a certain period of time before we can delete them, and whether retention is advisable in light of our legal position or to protect the safety of individuals, which includes retention that is required or prudent in accordance with applicable statutes of limitations, litigation, or regulatory investigations.",none,airbnb
"Information you have shared with other Members, such as Reviews and forum postings, may continue to be publicly visible on Airbnb, even after your Airbnb Account is canceled.",none,airbnb
"Because we take measures to protect data from accidental or malicious loss and destruction, residual copies of your personal information may not be removed from our backup systems for a limited period of time.",none,airbnb
"While no organization can guarantee perfect security, we are continuously implementing and updating administrative, technical, and physical security measures to help protect your information against unlawful or unauthorized access, loss, destruction, or alteration.",none,airbnb
We reserve the right to modify this Privacy Policy at any time in accordance with applicable law.,none,airbnb
"If we do so, we will post the revised Privacy Policy and update the “Last Updated” date at the top.",none,airbnb
"In case of material changes, we will also provide you with notice of the modification by email at least thirty (30) days before the effective date.",none,airbnb
"If you disagree with the revised Privacy Policy, you can cancel your Account.",none,airbnb
"If you do not cancel your Account before the date the revised Privacy Policy becomes effective, your continued access to or use of the Airbnb Platform will be subject to the revised Privacy Policy.",none,airbnb
CONTACT INFORMATION AND RESPONSIBLE AIRBNB ENTITIES.,none,airbnb
"For questions or complaints about this Privacy Policy or Airbnb’s handling of personal information (i) If you reside in the United States, contact Airbnb, Inc., Legal Privacy, 888 Brannan Street, San Francisco, CA 94103 USA or by emailing us at dpo@airbnb.com or by calling us toll-free at (844) 234-2500; (ii) for payments related matter please use the contact information provided in the Payments Terms, and (iii) if you reside outside the United States but not in China or Brazil, you may contact us by emailing dpo@airbnb.com, (iv) if you reside in Brazil, please use the contact information for your controller provided in the Brazil Supplement page, and (v) you reside in China, please use the contact information for your controller provided in the Privacy Supplement for China Users page.",none,airbnb
Undefined terms in this Privacy Policy have the same definition as in our Terms.,none,airbnb
SCHEDULE 1 YOUR PLACE OF RESIDENCE OR ESTABLISHMENT YOUR ACTIVITY ON THE AIRBNB PLATFORM YOUR CONTROLLER CONTACT ADDRESS Australia Payments Services in connection with booking any Host Service or Insurance.,none,airbnb
Ltd.* 58 Gipps Street Collingwood VIC 3066 Australia Payments Services for all other activities.,none,airbnb
"280 Bishopsgate London, EC2M 4AG United Kingdom Booking or offering certain hotels or traditional accommodations, where Airbnb Travel, LLC is identified in the checkout or listing process.",none,airbnb
"Airbnb Travel, LLC 888 Brannan Street San Francisco, CA 94103 United States Booking or offering accommodations located in the United States for stays of 28 nights or more where Airbnb Stays, Inc.",none,airbnb
is identified in the checkout or listing process.,none,airbnb
"888 Brannan Street San Francisco, CA 94103 United States Booking or offering accommodations where Luxury Retreats International ULC is identified in the checkout or listing process or other product surface.",none,airbnb
Luxury Retreats International ULC 5530 St.,none,airbnb
"Patrick Street, Suite 2210 Montreal, Quebec, H4E 1A8 Canada All other activities.",none,airbnb
"Airbnb Ireland UC(+) 25 North Wall Quay Dublin 1, D01 H104 Ireland Brazil All activities done by a Guest or a Host residing in Brazil.",none,airbnb
"Airbnb Plataforma Digital Ltda.** Rua Aspicuelta 422, conjunto 51, CEP: 05433-010 São Paulo - SP Brazil Canada Payments Services for all activities.",none,airbnb
"Clair Avenue East Suite 200 Toronto, M4T 2S3, Ontario Canada Booking or offering certain hotels or traditional accommodations, where Airbnb Travel, LLC is identified in the checkout or listing process.",none,airbnb
"Airbnb Travel, LLC 888 Brannan Street San Francisco, CA 94103 United States Booking or offering accommodations located in the United States for stays of 28 nights or more where Airbnb Stays, Inc.",none,airbnb
is identified in the checkout or listing process.,none,airbnb
"888 Brannan Street San Francisco, CA 94103 United States Booking or offering accommodations where Luxury Retreats International ULC is identified in the checkout or listing process or other product surface.",none,airbnb
Luxury Retreats International ULC 5530 St.,none,airbnb
"Patrick Street, Suite 2210 Montreal, Quebec, H4E 1A8 Canada All other activities Airbnb Ireland UC(+) 25 North Wall Quay Dublin 1, D01 H104 Ireland EEA Payments Services for all activities.",none,airbnb
"Airbnb Payments Luxembourg SA*** 4, rue Henri Schnadt, L-2530 Luxembourg, Luxembourg Booking or offering certain hotels or traditional accommodations, where Airbnb Travel, LLC is identified in the checkout or listing process.",none,airbnb
"Airbnb Travel, LLC 888 Brannan Street San Francisco, CA 94103 United States Booking or offering accommodations located in the United States for stays of 28 nights or more where Airbnb Stays, Inc.",none,airbnb
is identified in the checkout or listing process.,none,airbnb
"888 Brannan Street San Francisco, CA 94103 United States Booking or offering accommodations where Luxury Retreats International ULC is identified in the checkout or listing process or other product surface.",none,airbnb
Luxury Retreats International ULC 5530 St.,none,airbnb
"Patrick Street, Suite 2210 Montreal, Quebec, H4E 1A8 Canada All other activities.",none,airbnb
"Airbnb Ireland UC(+) 25 North Wall Quay Dublin 1, D01 H104 Ireland India Payments Services in connection with (i) booking or offering any Host Service, located outside India, or (ii) offering a Host Service in India to a Guest who resides outside of India.",none,airbnb
"280 Bishopsgate London, EC2M 4AG United Kingdom Payments Services in connection with all other activities.",none,airbnb
"Airbnb Payments India Level 9, Spaze i-Tech Park, A1 Tower, Sector-49, Sohna Road Gurugram 122018 India Booking or offering certain hotels or traditional accommodations, where Airbnb Travel, LLC is identified in the checkout or listing process.",none,airbnb
"Airbnb Travel, LLC 888 Brannan Street San Francisco, CA 94103 United States Booking or offering accommodations located in the United States for stays of 28 nights or more where Airbnb Stays, Inc.",none,airbnb
is identified in the checkout or listing process.,none,airbnb
"888 Brannan Street San Francisco, CA 94103 United States Booking or offering accommodations where Luxury Retreats International ULC is identified in the checkout or listing process or other product surface.",none,airbnb
Luxury Retreats International ULC 5530 St.,none,airbnb
"Patrick Street, Suite 2210 Montreal, Quebec, H4E 1A8 Canada All other activities.",none,airbnb
"Airbnb Ireland UC(+) 25 North Wall Quay Dublin 1, D01 H104 Ireland Japan Payments Services for all activities.",none,airbnb
"280 Bishopsgate London, EC2M 4AG United Kingdom Booking or offering any Host Service, located outside Japan.",none,airbnb
"Airbnb Ireland UC(+) 25 North Wall Quay Dublin 1, D01 H104 Ireland Booking or offering certain hotels or traditional accommodations, where Airbnb Travel, LLC is identified in the checkout or listing process.",none,airbnb
"Airbnb Travel, LLC 888 Brannan Street San Francisco, CA 94103 United States Booking or offering accommodations located in the United States for stays of 28 nights or more where Airbnb Stays, Inc.",none,airbnb
is identified in the checkout or listing process.,none,airbnb
"888 Brannan Street San Francisco, CA 94103 United States Booking or offering accommodations where Luxury Retreats International ULC is identified in the checkout or listing process or other product surface.",none,airbnb
Luxury Retreats International ULC 5530 St.,none,airbnb
"Patrick Street, Suite 2210 Montreal, Quebec, H4E 1A8 Canada All other activities.",none,airbnb
"Airbnb Global Services Limited 25 North Wall Quay Dublin 1, D01 H104 Ireland United Kingdom Payments Services for all activities.",none,airbnb
"280 Bishopsgate London, EC2M 4AG United Kingdom Booking or offering certain hotels or traditional accommodations, where Airbnb Travel, LLC is identified in the checkout or listing process.",none,airbnb
"Airbnb Travel, LLC 888 Brannan Street San Francisco, CA 94103 United States Booking or offering accommodations located in the United States for stays of 28 nights or more where Airbnb Stays, Inc.",none,airbnb
is identified in the checkout or listing process.,none,airbnb
"888 Brannan Street San Francisco, CA 94103 United States Booking or offering accommodations where Luxury Retreats International ULC is identified in the checkout or listing process or other product surface.",none,airbnb
Luxury Retreats International ULC 5530 St.,none,airbnb
"Patrick Street, Suite 2210 Montreal, Quebec, H4E 1A8 Canada All other activities.",none,airbnb
