clause,label,source_policy
"We may also share this information with other trusted partners, including those that enable you to access offers or promotions by linking or connecting your Grubhub account with account(s) you may hold with the partners.",none,grubhub_privacy
"These trusted partners may use this information to support and market partnership benefits (including by communicating with you), as well as for their internal business purposes such as analytics and product improvement.",none,grubhub_privacy
Any such partner uses will be governed by the partners’ respective privacy policies.,none,grubhub_privacy
Please see Section 2.1 below for additional information about your choices.,none,grubhub_privacy
"We may also disclose internet usage information to our service providers, or for other lawful purposes, as described in greater detail in Section 1.11 below.",none,grubhub_privacy
"Grubhub retains internet usage information for as long as you have an account with Grubhub, and for such additional period as Grubhub determines is necessary to comply with its legal obligations and defend against legal claims.",none,grubhub_privacy
We may collect information about your approximate location automatically when you use the Platform.,none,grubhub_privacy
"For example, your IP address tells us roughly where you are.",none,grubhub_privacy
We may also collect information about your precise location if you allow us to access your device’s location.,location,grubhub_privacy
"We use location information to (i) facilitate order and delivery Services; (ii) analyze use of and improve the Platform and our Services; (iii) detect and prevent fraud, abuse, or other harmful activities, conduct security investigations and risk assessments, and improve and enforce our security measures; and (iv) personalize your Grubhub experience, including which Merchants and items we recommend to you.",none,grubhub_privacy
We may use the Google Maps API to gather geolocation data.,location,grubhub_privacy
"Google uses various technologies to determine your location, including IP address, GPS and other sensors that may, for example, provide Google with information on nearby devices, WiFi access points and cell towers (see the Google privacy policy and the Google Maps terms of service to learn more).",none,grubhub_privacy
We do not sell geolocation data to third parties or share it with third parties for cross-context behavioral advertising.,location,grubhub_privacy
"We also do not share this information with third parties for business or commercial purposes, though we may disclose it to our service providers, or for other lawful purposes, as described in greater detail in Section 1.11 below.",none,grubhub_privacy
"Grubhub retains geolocation data for as long as you have an account with Grubhub, and for such additional period as Grubhub determines is necessary to comply with its legal obligations and defend against legal claims.",location,grubhub_privacy
"We may collect audio and video information from you, such as call recordings, when you contact our customer care team.",none,grubhub_privacy
We use this information to analyze use of and improve the Platform and our Services.,none,grubhub_privacy
We do not sell audio and video information to third parties or share it with third parties for cross-context behavioral advertising.,none,grubhub_privacy
"We also do not disclose this information to third parties for business or commercial purposes, though we may disclose it to our service providers, or for other lawful purposes, as described in greater detail in Section 1.1 below.",none,grubhub_privacy
"Grubhub retains audio and video information for as long as you have an account with Grubhub, and for such additional period as Grubhub determines is necessary to comply with its legal obligations and defend against legal claims.",none,grubhub_privacy
"We may collect your age to enable, for example, the legal purchase of alcohol.",none,grubhub_privacy
We do not sell this information to third parties or share it with third parties for cross-context behavioral advertising.,none,grubhub_privacy
"We also do not share this information with third parties for business or commercial purposes, though we may disclose it to our service providers, or for other lawful purposes, as described in greater detail in Section 1.11 below.",none,grubhub_privacy
"Grubhub retains characteristics information for as long as you have an account with Grubhub, and for such additional period as Grubhub determines is necessary to comply with its legal obligations and defend against legal claims.",none,grubhub_privacy
"If you are a student at a school that participates in our Services, we may receive a student identification or billing number or campus dining card information from your school, in order to enable you to use our campus dining Services.",none,grubhub_privacy
We may disclose education information to select food providers that operate restaurants and other food ordering and delivery services on your campus so that they can communicate directly with you and send you personalized communications and marketing.,none,grubhub_privacy
"We may also disclose this information to our service providers, or for other lawful purposes, as described in greater detail in Section 1.11 below.",none,grubhub_privacy
"Grubhub retains education information for as long as you have an account with Grubhub, and for such additional period as Grubhub determines is necessary to comply with its legal obligations and defend against legal claims.",none,grubhub_privacy
"When you use our Services, we may make inferences about your preferences, such as what kinds of restaurants you like to order food from and what dishes you might like.",none,grubhub_privacy
"These inferences help us to personalize your Grubhub experience, including which Merchants and items we recommend to you and any ads you may see from us.",none,grubhub_privacy
We do not sell this information to third parties or share it with third parties for cross-context behavioral advertising.,none,grubhub_privacy
"We also do not share this information with third parties for business or commercial purposes, though we may disclose it to our service providers, or for other lawful purposes, as described in greater detail in Section 1.11 below.",none,grubhub_privacy
"Grubhub retains inferences about you for as long as you have an account with Grubhub, and for such additional period as Grubhub determines is necessary to comply with its legal obligations and defend against legal claims.",none,grubhub_privacy
"We maintain communications resulting from your interactions with us or with Delivery Partners, such as email, mail, and chat messages and comments and opinions you express when responding to surveys.",none,grubhub_privacy
"We use these communications to (i) communicate with you directly about the Services, including your orders, as well as answer any questions, issues, or concerns you or other users may have; (ii) analyze use of and improve the Platform and our Services; and (iii) detect and prevent fraud, abuse, or other harmful activities, conduct security investigations and risk assessments, and improve and enforce our security measures.",none,grubhub_privacy
"Please note that our chat technology service provider, Zendesk, records your conversation for Grubhub.",none,grubhub_privacy
Grubhub may also disclose the transcript to other of our service providers.,none,grubhub_privacy
We do not sell communications content to third parties or share it with third parties for cross-context behavioral advertising.,none,grubhub_privacy
"We also do not share this information with third parties for business or commercial purposes, though we may disclose it to our service providers, or for other lawful purposes, as described in greater detail in Section 1.11 below.",none,grubhub_privacy
"Grubhub retains communications content for as long as you have an account with Grubhub, and for such additional period as Grubhub determines is necessary to comply with its legal obligations and defend against legal claims.",none,grubhub_privacy
Other Circumstances Under Which We Might Use or Disclose Your Data.,none,grubhub_privacy
"In addition to the above, Grubhub may need to use or disclose your personal information for: (i) providing our Services, including by providing information to Merchants, delivery providers, payment processors, and other service providers that we rely on to process and fulfill orders or other service providers that help us keep the Platform and our Services running smoothly; (ii) completing your requests, including by providing information to other Grubhub users when you use our group order feature or to Merchants who you direct us to provide information to; (iii) allowing you to use our enterprise services, including by providing information to your university or employer so that you can use its enterprise account; (iv) enabling your participation in Merchant reward programs, including by providing your information to Merchants as needed to track points and otherwise facilitate your participation in the reward program; (v) complying with legal and regulatory requirements and proceedings, including corporate reporting obligations, subpoenas, or law enforcement requests; and/or (vi) enforcing our rights, including to (a) investigate, prevent, and/or mitigate violations of our Terms of Use, (b) detect, suppress, or prevent fraud or reduce credit risk and collect debts owed to us, (c) exercise or protect the rights, property, or personal safety of Grubhub, our visitors, or others, and/or (d) enforce our agreements with third parties and business partners.",tracking,grubhub_privacy
"In some cases when we disclose your information to third parties, those third parties will use and process your payment information in accordance with their own separate privacy policies and/or procedures.",none,grubhub_privacy
"For example, we use a company called Braintree to process payments.",none,grubhub_privacy
Braintree’s privacy policy is available here.,none,grubhub_privacy
"We may also disclose your personal information to: (i) other companies owned or controlled by Grubhub Holdings Inc., and other companies owned by or under common ownership as Grubhub Holdings Inc., which also includes our subsidiaries (i.e., any organization we own or control) or our ultimate holding company (i.e., any organization that owns or controls us) and any subsidiaries it owns, for operational or business purposes or as otherwise described in this Privacy Policy; or (ii) a third party during negotiation of, in connection with, or as an asset in a corporate business transaction, such as a merger, acquisition, joint venture, or financing or sale of all or a portion of company assets, or in the event of insolvency, bankruptcy, or receivership.",data_sharing,grubhub_privacy
"Finally, we may use or disclose personal information for a specific purpose not contemplated by this Privacy Policy.",none,grubhub_privacy
"In such an event, we will specifically disclose that use to you and, when necessary, obtain your consent.",none,grubhub_privacy
Control Over Your Personal Information 2.1.,none,grubhub_privacy
Opting Out of Cross-Context Behavioral Advertising or “Sales” of your Information.,none,grubhub_privacy
"states, you may have the right to opt out of our processing or sharing of your information for online cross-context behavioral advertising purposes.",none,grubhub_privacy
Note that certain state laws also allow you to opt out of the “sale” of your information to third parties in exchange for valuable consideration.,none,grubhub_privacy
"While we do not sell your information in exchange for money, some of the ways described in Section 1 in which we may disclose your information to third parties or use analytics or online advertising tools that result in the disclosure of your information to third parties may be subject to this opt out right.",none,grubhub_privacy
"This includes providing third party online advertising and analytics partners, as well as certain trusted partners with whom we link your accounts, with identifiers, internet usage information, and commercial information (e.g., records of transactions and purchases) in order to personalize ads for our Services, measure ad campaigns and conduct analytics, and improve and market partnership benefits.",data_sharing,grubhub_privacy
"If you would like to opt out of sharing your personal information for cross-context behavioral advertising or out of “selling” your information, you may submit a request below: For Grubhub, click Do Not Sell or Share My Personal Information.",none,grubhub_privacy
"For Seamless, click Do Not Sell or Share My Personal Information.",none,grubhub_privacy
"You do not need to create an account with us to opt out, but we may ask you to provide additional personal information so that we can properly identify you to comply with your opt out request.",none,grubhub_privacy
We will only request personal information that is necessary to complete your request and use personal information provided in an opt out request to review and comply with the request.,none,grubhub_privacy
"If you choose not to provide this information, we may only be able to process your request to the extent we are able to identify you in our data systems, including only processing your request on the device from which you submitted the request.",none,grubhub_privacy
Some devices and browsers may have settings for limiting how website and app operators like Grubhub can sell your information or use it for cross-context behavioral advertising.,none,grubhub_privacy
"While we do not respond to “Do Not Track” signals from your browser at this time, if we detect that you have enabled a legally-recognized browser-based opt out preference signal for your device or browser (such as Global Privacy Control), we will endeavor to recognize such preference in accordance with and to the extent required by applicable law in required locations.",tracking,grubhub_privacy
"If you are using an Apple iOS device, you may request that the Grubhub app not “track” you, in which case we will not collect your device’s IDFA or use information you provide through the app for cross-context behavioral advertising.",tracking,grubhub_privacy
"Please note that even if you ask not to be tracked on an Apple iOS device, you should still click on one of the links above if you want to opt out of “selling” your data or of cross-context behavioral advertising through your browser.",tracking,grubhub_privacy
Controlling Cookies and Similar Tracking Technologies.,tracking,grubhub_privacy
"You can use the methods described below to make certain choices regarding the use of cookies, pixels, and other similar tracking technologies.",tracking,grubhub_privacy
"Please note that if you replace, change, or upgrade your browser or device, or delete your cookies, you may need to repeat these steps again.",tracking,grubhub_privacy
"Disabling or removing cookies may negatively impact your experience using our Services, as some features may not work properly.",tracking,grubhub_privacy
"Depending on your device and operating system, you may not be able to delete or block all cookies, you may not be able to block non-cookie technologies, or the changes to your settings may have no effect.",tracking,grubhub_privacy
(i) Browser Controls You may be able to disable and manage some cookies through your browser settings.,tracking,grubhub_privacy
Many web browsers will allow you to: (i) be notified when your device is about to receive a cookie and choose whether or not to accept it; (ii) disable existing cookies; or (iii) automatically reject all future cookies.,tracking,grubhub_privacy
"If you use multiple browsers on the same device or if you use multiple devices, you will likely need to manage your settings for each browser or device individually.",none,grubhub_privacy
"(ii) Analytics To disable analytics cookies you can use the browser controls discussed above or, for some of our providers, you can use their individual opt-out mechanisms.",tracking,grubhub_privacy
"For example, you can use the Google Analytics Opt-Out Browser Add-on available here to prevent your browser from sharing data with Google Analytics.",none,grubhub_privacy
"(iii) Interest Based Advertising We allow certain third-party partners (e.g., third-party online advertising networks and other third-party services) to place tracking technologies on our Platform, and we participate in interest-based advertising.",data_sharing,grubhub_privacy
"To learn about interest-based advertising and how you may be able to opt-out of some of this advertising, including certain browser-based cross-device tracking for advertising purposes, visit the Network Advertising Initiative’s (NAI) website and/or the Digital Advertising Alliance’s (DAA) website.",tracking,grubhub_privacy
You can also customize settings regarding Google network ads by visiting Google’s Ad Center.,none,grubhub_privacy
"For more information about the Meta Pixel, please see Meta’s Privacy Policy.",none,grubhub_privacy
"Finally, you may also be able to limit certain interest-based advertising on your mobile device through your device’s settings, including the “tracking” settings on iOS or by selecting “opt-out of interest based ads” on Android or by downloading the AppChoices app.",tracking,grubhub_privacy
"After you use the opt out tools listed above, you will still see advertisements, but they may not be as relevant to you.",none,grubhub_privacy
Any links to third-party websites or instructions on how you might use third-party tools to control your online experience are provided for your convenience only; we do not control the content or features that may be available on these third-party services.,data_sharing,grubhub_privacy
We encourage you to review the full terms and features of those tools to determine how they work and what ads they limit or restrict.,none,grubhub_privacy
Push Notifications and our Access to Your Device Information.,none,grubhub_privacy
You may control our access to your device information or opt out of push notifications through the “Settings” app on your device.,none,grubhub_privacy
"For instance, you can withdraw permission for the app to access your location data through your device settings, though we may continue to approximate your location based on your IP address or through other means.",location,grubhub_privacy
You can stop receiving promotional email communications by clicking on the “unsubscribe link” provided in such communications.,none,grubhub_privacy
"You may not opt out of service-related communications (e.g., account verification, transactional communications, changes/updates to features of the services, technical and security notices).",none,grubhub_privacy
"You may also unsubscribe from receiving certain order-related text (SMS) or multimedia (MMS) messages by replying ""STOP"" to the number sending the message.",none,grubhub_privacy
Please see our Terms of Use for more information on communications from or on behalf of Grubhub.,none,grubhub_privacy
Additional Rights Regarding Your Personal Information.,none,grubhub_privacy
"Depending on your jurisdiction, including California and Colorado, you may have the right to request certain actions with respect to your data.",none,grubhub_privacy
"We will endeavor to honor your requests regardless of the state where you live, where possible and consistent with law, but are not under an obligation to do so.",none,grubhub_privacy
"You may submit a request to get a copy of your Personal Information, to understand what we collect and how we disclose your Personal Information, or to delete your Personal Information.",none,grubhub_privacy
"We will need to verify your identity before processing your request, which may require us to request additional personal information from you or require you to log into your account.",none,grubhub_privacy
"In certain circumstances, we may decline such a request, such as when we are unable to verify your identity, or when we are unable to delete your information for legal or regulatory reasons.",none,grubhub_privacy
"If we are unable to comply with all or a portion of your request, we will explain the reasons for declining to comply with the request.",none,grubhub_privacy
"You may submit a request through the following links: For Grubhub, click here.",none,grubhub_privacy
"Alternatively, you may email us at privacy@grubhub.com with the subject line “Privacy Request.” You may also correct or update your personal information, such as your name, email address, address, payment information, and phone number, in your account profile page.",none,grubhub_privacy
"If you choose to use any of these methods to manage your data, we will not penalize you, charge you different prices, or provide different quality of services, except to the extent you limit our ability to process personal information needed to provide our Services.",none,grubhub_privacy
"For example, if you have your data deleted, we may no longer be able to provide you with our products and Services or engage with you in the same manner.",none,grubhub_privacy
"If you have any questions about your request, you may email us at privacy@grubhub.com.",none,grubhub_privacy
"Colorado, Connecticut, and Virginia residents may also have the right to appeal the denial of a request made by emailing privacy@grubhub.com, and we will respond within the legally required time period, including a written explanation of the results of your appeal.",none,grubhub_privacy
"In certain circumstances, you may permit someone else (an “authorized agent”) to submit requests about your information on your behalf.",none,grubhub_privacy
"The authorized agent must provide sufficient evidence to show that the authorized agent has authority to act on your behalf, including, without limitation, proof that the authorized agent has been lawfully vested with power of attorney.",none,grubhub_privacy
We may deny a request in the event we are not able to verify the authorized agent’s authority to act on your behalf.,none,grubhub_privacy
"Please note that for privacy and security reasons, we may direct communications in response to an authorized agent’s request to you rather than to the authorized agent.",none,grubhub_privacy
"For example, we may need to verify your identity and confirm directly with you that you have provided the authorized agent permission to submit the request, and it may take additional time to fulfill requests from authorized agents.",none,grubhub_privacy
How We Store and Protect Your Information 3.1.,none,grubhub_privacy
"If you create an Account on the Platform as a visitor from outside the United States, by using and/or accessing the Platform or Services, you consent to the collection, transfer, storage, and processing of your information to and in the United States.",none,grubhub_privacy
If you are located in the European Union or other regions with laws governing data collection and use that may differ from U.S.,none,grubhub_privacy
"law, please note that we may transfer information, including personal information, to a country and jurisdiction that does not have the same data protection laws as your jurisdiction.",none,grubhub_privacy
"Grubhub employs physical, administrative, and technological safeguards designed to preserve the integrity and security of all information collected through our Platform and Services.",none,grubhub_privacy
"However, no security system is impenetrable and we cannot guarantee the security of our systems.",none,grubhub_privacy
Please recognize that protecting your personal information is also your responsibility.,none,grubhub_privacy
"Accordingly, we strongly recommend that you change your passwords often and not reuse passwords, use a combination of letters and numbers, make sure you use a secure browser, and otherwise take precautions when communicating your personal information on the internet.",none,grubhub_privacy
"If you know or have reason to believe that your Account credentials have been lost, stolen, misappropriated, or otherwise compromised or in case of any actual or suspected unauthorized use of your Account, please contact us following the instructions in the Contact Us section below.",none,grubhub_privacy
"Children’s Personal Information Our websites and online Services are not directed to, and we do not intend to, or knowingly, collect or solicit personal information from children under the age of 16, nor do we knowingly sell or share personal information of children under the age of 16.",none,grubhub_privacy
"In the event that we learn that we have inadvertently collected personal information from a child under age 16, we will endeavor to delete that information.",none,grubhub_privacy
"If you have knowledge that we have collected personal information from a child under 16, please contact us at privacy@grubhub.com.",none,grubhub_privacy
"Third-Party Websites Our websites and online Services may include links to third-party websites, plug-ins, and applications.",data_sharing,grubhub_privacy
"Except where we post, link to, or expressly adopt or refer to this Privacy Policy, this Privacy Policy does not apply to, and we are not responsible for, any personal information practices of third-party websites and online services or the practices of other third parties.",data_sharing,grubhub_privacy
"To learn about the personal information practices of third parties, please visit their respective privacy notices.",none,grubhub_privacy
"Promotional Activities We may offer promotional activities, such as contests, sweepstakes, joint promotional activities, or co-branded services, from time to time.",none,grubhub_privacy
"You should carefully review the rules and/or terms of each promotion in which you participate, as the promotion may contain additional important information about our, a sponsor's, and/or other third party's use of your personal information.",data_sharing,grubhub_privacy
"To the extent that the rules or terms of those promotions concerning the treatment of your personal information conflict with this Privacy Policy, the rules of those promotions will control.",none,grubhub_privacy
"When such disclosure is necessary to fulfill your request or application or otherwise enable your participation in the promotion, we will disclose personal information to the promotion’s co-sponsors.",none,grubhub_privacy
"Region Specific Disclosures We may choose or be required by law to provide different or additional disclosures relating to the processing of personal information about residents of certain countries, regions or states.",none,grubhub_privacy
Please refer below for disclosures that may be applicable to you: 7.1 California.,none,grubhub_privacy
Under California’s 'Shine the Light' law (Civ.,none,grubhub_privacy
"Code § 1798.83), California residents that have an established business relationship with us have the right to request and obtain from us once a year, free of charge, a list of the third parties to whom we have disclosed their personal information (if any) for such third party's direct marketing purposes in the prior calendar year, as well as the type of personal information disclosed to those third parties.",data_sharing,grubhub_privacy
"If you are a California resident and would like a copy of this notice, please submit a written request to the following address: Grubhub Holdings Inc., Attention: Privacy Team, 5 Bryant Park, 15th Floor, New York, NY 10018.",none,grubhub_privacy
"In your request, please specify that you want a “Grubhub California Shine the Light Notice.” Please allow at least 30 days for a response.",none,grubhub_privacy
"To opt-out of having your personal information disclosed to third parties for their direct marketing purposes, please click the Do Not Sell My Info link above.",none,grubhub_privacy
"Pursuant to Washington state’s My Health, My Data Act (“MHMDA”), we are providing the following disclosures to consumers in Washington state: (i) Certain Merchants on our Platform sell healthcare-related items such as over-the-counter medications, first aid products, and other goods.",none,grubhub_privacy
We collect a record of your purchases of such items to facilitate such purchase and for the other uses stated below.,none,grubhub_privacy
"Depending on the nature of your purchases, these records may include information that could be considered one or more of the following categories of “consumer health data” under the MHMDA: (i) information about health conditions, treatment, diseases, or diagnosis (e.g., treatment for allergies if you buy anti-histamine) and (ii) reproductive or sexual health information (e.g., pregnancy test or over-the-counter contraception).",none,grubhub_privacy
(ii) We collect the above directly from you when you place an order.,none,grubhub_privacy
"When you place orders for such items, we may use records of the items you purchased to (i) facilitate order and delivery services; (ii) provide customer support services to you in connection with your order; (iii) detect and prevent fraud, abuse, or other harmful activities, such as security incidents; (iv) preserve the integrity and security of our systems; and (v) for other legal purposes, such as to comply with laws or to establish, exercise, or defend our legal rights.",none,grubhub_privacy
"We may disclose records of the items you purchased (i) to Merchants, delivery providers, payment processors, and other service providers in order to provide the Services to you; (ii) in order to comply with our legal and regulatory requirements, including corporate reporting obligations with our affiliates, subpoenas, and law enforcement requests; (iii) to enforce our rights, including to (a) investigate, prevent, and/or mitigate violations of our Terms of Use, (b) detect, suppress, or prevent fraud or reduce credit risk and collect debts owed to us, (c) exercise or protect the rights, property, or personal safety of Grubhub, our visitors, or others, and/or (d) enforce our agreements with third parties and business partners; and (iv) in connection with a merger or other business transaction.",none,grubhub_privacy
"(iii)You may request access or deletion of such order data through the following links: For Grubhub, click here.",none,grubhub_privacy
"If we deny your request, you may appeal the denial by emailing privacy@grubhub.com.",none,grubhub_privacy
Updates to This Privacy Policy We may update this Privacy Policy from time to time.,none,grubhub_privacy
"When we make changes to this Privacy Policy, we will change the effective date at the beginning of this Privacy Policy.",none,grubhub_privacy
"In addition to posting the updated Privacy Policy and effective date, we may elect to provide additional notice to you of the updated Privacy Policy, such as by sending an email to you or providing a notice through the Platform and/or Services.",none,grubhub_privacy
All changes shall be effective from the date of publication unless otherwise provided.,none,grubhub_privacy
"If you do not cancel your Account before the date the revised Privacy Policy becomes effective, your continued access to or use of the Platform and/or Services will be subject to the revised Privacy Policy.",none,grubhub_privacy
"Contact Us If you have any questions or requests in connection with this Privacy Policy or other privacy-related matters, please send an email to privacy@grubhub.com.",none,grubhub_privacy
"Alternatively, inquiries may be addressed to: Grubhub Holdings Inc.",none,grubhub_privacy
"Attention: Privacy Team 5 Bryant Park, 15th Floor New York, NY 10018 As a security precaution, please do not include credit card information and/or other sensitive personal information in your email correspondence with us.",none,grubhub_privacy
Get to know us About Grubhub Our apps Careers Investor relations News Useful links Gift cards Grubhub Perks Grubhub+ Grubhub Guarantee Help Catering Keyboard Shortcuts Answers Amazon Prime Deal Connect with us Facebook Twitter/X Instagram YouTube Partner with us For restaurants For drivers For corporate accounts Become an Affiliate For campuses & hotels Browse by restaurants Restaurant chains Cities we deliver By cuisine By dish Restaurants near me Top cuisines American food near me Chinese food near me Mexican food near me Italian food near me Sushi near me Top dishes Pizza near me Burgers near me Donuts near me Dumplings near me Milkshakes near me © 2025 Grubhub All rights reserved.,none,grubhub_privacy
Terms of Use Privacy Policy Notice of Financial Incentive Do Not Sell or Share My Personal Information,none,grubhub_privacy
