clause,label,source_policy
"We may receive information when you view content on or otherwise interact with our products and services, even if you have not created an account or are signed out, such as: IP address and related information; browser type and language; operating system; the referring webpage; access times; pages visited; location; your mobile carrier; device information (including device and application IDs); search terms and IDs (including those not submitted as queries); ads shown to you on X; X-generated identiﬁers; and identiﬁers associated with cookies.",tracking,X_privacy
"We also receive log information when you click on, view, or interact with links on our services, including when you install another application through X.",none,X_privacy
"When you view or interact with ads we serve on or oﬀ X, we may collect information about those views or interactions (e.g., watching a video ad or preroll, clicking on an ad, interacting with reposts of or replies to an ad).",none,X_privacy
"Like many websites, we use cookies and similar technologies to collect additional website usage data and to operate our services.",tracking,X_privacy
Cookies are not required for many parts of our products and services such as searching and looking at public proﬁles.,tracking,X_privacy
You can learn more about how we use cookies and similar technologies here.,tracking,X_privacy
Interactions with our content on third-party sites.,data_sharing,X_privacy
"When you view our content on third-party websites that integrate X content, such as embedded timelines or post buttons, we may receive log information that includes the web page you visited.",data_sharing,X_privacy
1.3 Information we receive from third parties.,none,X_privacy
"When you use other online products and services, they may share information about that usage with us.",data_sharing,X_privacy
"Our ad and business partners share information with us such as browser cookie IDs, X-generated identifiers, mobile device IDs, hashed user information like email addresses, demographic or interest data, and content viewed or actions taken on a website or app.",data_sharing,X_privacy
"Some of our ad partners, particularly our advertisers, also enable us to collect similar information directly from their website or app by integrating our advertising technology.",none,X_privacy
"Information shared by ad partners and affiliates or collected by X from the websites and apps of ad partners and affiliates may be combined with the other information you share with X and that X receives, generates, or infers about you described elsewhere in this Privacy Policy.",none,X_privacy
"Other Third Parties, Account Connections, and Integrations.",none,X_privacy
"We may receive information about you from third parties who are not our ad partners, such as other X users, developers, and partners who help us evaluate the safety and quality of content on our platform, our corporate affiliates, and other services you link to your X account.",none,X_privacy
"You may choose to connect your X account to your account on another service, and that other service may send us information about your account on that service.",none,X_privacy
How We Use Information Breaking down how we use the information we collect is not simple because of the way the systems that bring our services to you work.,none,X_privacy
"For example, the same piece of information may be used differently for different purposes to ultimately deliver a single service.",none,X_privacy
"We think it’s most useful to describe the five main ways we use information and if you have questions that are not answered, you can always contact us.",none,X_privacy
"Here we go: 2.1 Operate, improve, and personalize our services.",none,X_privacy
We use the information we collect to provide and operate X products and services.,none,X_privacy
"We also use the information we collect to improve and personalize our products and services so that you have a better experience on X, including by showing you more relevant content and ads, suggesting people and topics to follow, enabling and helping you discover affiliates, third-party apps, and services.",data_sharing,X_privacy
We may use the information we collect and publicly available information to help train our machine learning or artificial intelligence models for the purposes outlined in this policy.,none,X_privacy
"We may use the information we collect from accounts of other services that you choose to connect to your X account to provide you features like cross-posting or cross-service authentication, and to operate our services.",none,X_privacy
"We use your contact information to help others find your account if your settings permit, including through third-party services and client applications.",data_sharing,X_privacy
"We use your information to provide our advertising and sponsored content services subject to your settings, which helps make ads on X more relevant to you.",none,X_privacy
We also use this information to measure the effectiveness of ads and to help recognize your devices to serve you ads on and off of X.,none,X_privacy
Some of our ad partners also enable us to collect similar information directly from their website or app by integrating our advertising technology.,none,X_privacy
"Information shared by ad partners and affiliates or collected by X from the websites and apps of ad partners and affiliates may be combined with the other information you share with X and that X receives, generates, or infers about you, as described elsewhere in our Privacy Policy.",none,X_privacy
"We use information we collect to provide for the safety and security of our users, our products, services, and your account.",none,X_privacy
"This includes verifying your identity, authenticating your account, and defending against fraud, unauthorized use, and illegal activity.",none,X_privacy
"We also use the information to evaluate and affect the safety and quality of content on X - this includes investigating and enforcing our policies and and terms, as well as applicable law.",none,X_privacy
"2.3 Measure, analyze and make our services better.",none,X_privacy
We use the information we collect to measure and analyze the effectiveness of our products and services and to better understand how you use them in order to make them better.,none,X_privacy
2.4 Communicate with you about our services.,none,X_privacy
"We use the information we collect to communicate with you about our products and services, including about product updates and changes to our policies and terms.",none,X_privacy
"If you’re open to hearing from us, we may also send you marketing messages from time to time.",none,X_privacy
"We use information you share with us, or that we collect to conduct research, surveys, product testing, and troubleshooting to help us operate and improve our products and services.",none,X_privacy
"Sharing Information You should know the ways we share your information, why we share it, and how you can control it.",none,X_privacy
There are five general ways we share your information.,none,X_privacy
You are directing us to disclose that information as broadly as possible.,none,X_privacy
"X content, including your profile information (e.g., name/pseudonym, username, profile pictures), is available for viewing by the general public.",none,X_privacy
The public does not need to be signed in to view some content on X.,none,X_privacy
"They may also find X content off of X: for example, from search query results on Internet search engines or videos downloaded and reshared elsewhere (depending on your settings).",none,X_privacy
"Depending on your settings, and based on the X products and services you use, we share: Your interactions with X content of other users, such as replies, and people you follow.",none,X_privacy
"Content you send to a specific X user, such as through Direct Messages.",none,X_privacy
"Please keep in mind that if you’ve shared information like Direct Messages or protected posts with someone else who accesses X through a third-party service, the information may be shared with the third-party service.",data_sharing,X_privacy
"Depending on your settings, we also provide certain third parties with information to help us offer or operate our products and services.",none,X_privacy
You can learn more about these partnerships in our Help Center.,none,X_privacy
You can control whether X shares your personal information with these partners by using the “Data sharing with business partners” option in your Privacy & Safety settings.,none,X_privacy
"(This setting does not control sharing described elsewhere in this Privacy Policy, such as when we share information with our service providers, or through partnerships other than as described in this Help Center article.) 3.2 With third parties & third-party integrations.",data_sharing,X_privacy
"We may share your information with our service providers that perform functions and provide services on our behalf, including payment services providers who facilitate payments; service providers that host our various blogs and wikis; service providers that help us understand the use of our services; applicant tracking system providers to send and receive applicant and job data to potential employers; and those that provide fraud detection services.",tracking,X_privacy
Advertising revenue enables us to provide our products and services.,none,X_privacy
Advertisers may learn information from your engagement with their ads on or off X.,none,X_privacy
"For example, if you click on an external link or ad on our services, that advertiser or website operator might figure out that you came from X, along with other information associated with the ad you clicked, such as characteristics of the audience it was intended to reach and other X-generated identifiers for that ad.",none,X_privacy
"They may also collect other personal information from you, such as cookie identifiers, or your IP address.",none,X_privacy
"We share or disclose your information with your consent or at your direction, such as when you authorize a third-party web client or application to access your account or when you direct us to share your feedback with a business.",data_sharing,X_privacy
"Similarly, to improve your experience, we work with third-party partners to display their video content on X or to allow cross-platform sharing.",data_sharing,X_privacy
"When you watch or otherwise interact with content from our video or cross-platform sharing partners, they may receive and process your personal information as described in their privacy policies.",none,X_privacy
"For video content, you can adjust your autoplay settings if you prefer that content not to play automatically.",none,X_privacy
"Depending on your settings, or if you decide to share your data, we may share or disclose your information with third parties.",data_sharing,X_privacy
"If you do not opt out, in some instances the recipients of the information may use it for their own independent purposes in addition to those stated in X’s Privacy Policy, including, for example, to train their artificial intelligence models, whether generative or otherwise.",none,X_privacy
"We use technology like APIs and embeds to make public X information available to websites, apps, and others for their use, for example, displaying posts on a news website or analyzing what people say on X.",none,X_privacy
We generally make this content available in limited quantities for free and charge licensing fees for large-scale access.,none,X_privacy
"We have standard terms that govern how this information can be used, and a compliance program to enforce these terms.",none,X_privacy
"But these individuals and companies are not affiliated with X, and their offerings may not reflect updates you make on X.",none,X_privacy
"For more information about how we make public data on X available to the world, visit https://developer.x.com.",none,X_privacy
"3.3 When required by law, to prevent harm, or in the public interest.",none,X_privacy
"We may preserve, use, share, or disclose your information if we believe that it is reasonably necessary to: comply with a law, regulation, legal process, or governmental request; protect the safety of any person, protect the safety or integrity of our platform, including to help prevent spam, abuse, or malicious actors on our services; explain why we have removed content or accounts from our services (e.g., for a violation of our Rules); address fraud, security, or technical issues; or protect our rights or property, or the rights or property of those who use our services.",none,X_privacy
"We may also use different signals and your data to infer, preserve, use, share, or disclose your age and identity information in order to comply with regulatory requirements as well as for safety, security, fraud, know-your-customer, know-your-business, and identity verification, as the case may be.",none,X_privacy
"We may also share or disclose your age and identity information with our partners, service providers, and others for these purposes.",none,X_privacy
We may share information amongst our affiliates to provide our products and services.,data_sharing,X_privacy
3.5 As a result of a change in ownership.,none,X_privacy
"We may share, sell, or transfer information about you in connection with a merger, acquisition, reorganization, sale of assets, or bankruptcy.",none,X_privacy
This Privacy Policy will apply to your personal information that is shared with (before and after the close of any transaction) or transferred to the new entity.,none,X_privacy
"How Long We Keep Information We keep different types of information for different periods of time, depending on how long we need to retain it in order to provide you with our products and services, to comply with our legal requirements and for safety and security reasons.",none,X_privacy
"For example: We keep your profile information, such as your display name, user name, password and email address for the duration of your account.",none,X_privacy
We cannot provide you with our products and services without retaining this information.,none,X_privacy
"We keep your usage information, such as the content you post, your interactions with other users’ content and how you interact with others on the platform for the duration of your account or until such content is removed.",none,X_privacy
"We keep your payment information, including your credit or debit card number and billing address for the duration you use our paid products and services.",none,X_privacy
"Records of transactions will be kept for longer, in accordance with applicable law.",none,X_privacy
"If you communicate with us, such as through email, we will keep information about the communication and its content for up to 18 months, unless it is necessary for us to retain it for a longer period to comply with our legal obligations or to exercise or defend our legal rights.",none,X_privacy
"We generally collect device information, location information, inferred identity information and log information using cookies.",tracking,X_privacy
We keep cookies and information collected using cookies for up to 13 months.,tracking,X_privacy
You can learn more about how we use cookies and similar technologies here.,tracking,X_privacy
"We keep information about your views or interactions with ads on or off X, as well as how you interact with our content on third-party sites for up to 12 months.",data_sharing,X_privacy
We keep information shared by ad and business partners for up to 12 months.,none,X_privacy
"Where you violate our Rules and your account is suspended, we may keep the identifiers you used to create the account (such as your email address or phone number) indefinitely to prevent repeat policy offenders from creating new accounts.",none,X_privacy
We may need to keep certain information longer than our policies specify in order to comply with legal requirements and for safety and security reasons.,none,X_privacy
"For example: To comply with a law, regulation, legal process or governmental request.",none,X_privacy
Including in order to adhere to a legally appropriate preservation request made by law enforcement.,none,X_privacy
You can read more about law enforcement access here.,none,X_privacy
"In connection with legal claims, litigation and regulatory matters.",none,X_privacy
Including where it is reasonably necessary to retain information relating to your account in order to defend X against legal claims.,none,X_privacy
To maintain the safety and security of our products and services.,none,X_privacy
Including where it is necessary to store your information longer in order to investigate and fight abuse on our products and services.,none,X_privacy
Remember public content can exist elsewhere even after it is removed from X.,none,X_privacy
"For example, search engines and other third parties may retain copies of your posts longer, based upon their own privacy policies, even after they are deleted or expire on X.",none,X_privacy
You can read more about search visibility here.,none,X_privacy
"Take Control 5.1 Access, Correction, Portability.",none,X_privacy
"You can access, correct, or modify the information you provided to us by editing your profile and adjusting your account settings.",none,X_privacy
You can learn more about the information we have collected or inferred about you in Your X Data and request access to additional information here.,none,X_privacy
"You can download a copy of your information, such as your posts, by following the instructions here.",none,X_privacy
"To protect your privacy and maintain security, we take steps to verify your identity before granting you access to your personal information or complying with a deletion, portability, or other related request.",none,X_privacy
"We may, in certain situations, reject your request for access, correction, or portability, for example, we may reject access where you are unable to verify your identity.",none,X_privacy
"If you follow the instructions here, your account will be deactivated and your data will be queued for deletion.",none,X_privacy
"When deactivated, your X account, including your display name, username, and public profile, will no longer be viewable on X.com, X for iOS, and X for Android.",none,X_privacy
For up to 30 days after deactivation it is still possible to restore your X account if it was accidentally or wrongfully deactivated.,none,X_privacy
"5.3 Objecting to, Restricting, or Withdrawing your Consent.",none,X_privacy
You can manage your privacy settings and other account features here.,none,X_privacy
If you change your settings it may take some time for your choices to be fully reflected throughout our systems.,none,X_privacy
You may also notice changes in your X experience or limitations in your ability to access certain features depending on the settings you’ve adjusted.,none,X_privacy
"You may also manage additional settings when interacting with certain content and features on different parts of the platform, such as whether a Space is recorded, or whether videos you upload are downloadable by others.",none,X_privacy
"To submit a request related to access, modification, or deletion of your information, or someone else’s information if you are their authorized agent, you may also contact us as specified in the How To Contact X section of our Privacy Policy below.",none,X_privacy
We may require you to provide additional information for verification.,none,X_privacy
Your Rights and Ours We provide X to people all over the world and provide many of the same privacy tools and controls to all of our users regardless of where they live.,none,X_privacy
"However, your experience may be slightly different than users in other countries to ensure X respects local requirements.",none,X_privacy
6.1 We have specific legal bases to use your information.,none,X_privacy
"X has carefully considered the legal reasons it is permitted to collect, use, share and otherwise process your information.",none,X_privacy
"If you want to dig in to learn more and better understand the nuances, we’d encourage you to check out this additional information about data processing.",none,X_privacy
"And no, we don’t sell your personal information.",none,X_privacy
6.2 We move your data to make X work for you.,none,X_privacy
"Just as you use X to seamlessly participate in global conversations with people in countries all over the world, X must move information across borders and to different countries around the world to support the safe and reliable service you depend on.",none,X_privacy
"For example, if you live in Europe and are having a conversation with someone in the United States, information has to move between those countries to provide that experience – it’s what you expect from us.",none,X_privacy
"We also use data centers and cloud providers, and engage our affiliates and third-party partners and service providers located in many parts of the world to help us provide our services.",data_sharing,X_privacy
"Before we move data between countries we look at the risks that may be presented to the data and rely on standard contractual clauses (SCCs), where applicable, to ensure your data rights are protected.",none,X_privacy
"To request a copy of the SCCs, please contact us here.",none,X_privacy
"If data will be shared with a third party, we require them to maintain the same protections over your data that we provide directly.",data_sharing,X_privacy
"X is a participant in the EU-US Data Privacy Framework (DPF), the Swiss-US DPF and the UK Extension to the EU-US DPF.",none,X_privacy
"X complies with the DPF Principles for all its processing of personal data received from the European Union, Switzerland and the UK, in reliance on the EU-US DPF, Swiss-US DPF and UK Extension to the EU-US DPF, respectively.",none,X_privacy
"If you have an inquiry or complaint related to our participation in the DPF, please contact us here.",none,X_privacy
"As part of our participation in the DPF, if you have a dispute with us about our adherence to the DPF Principles, we will seek to resolve it through our internal complaint resolution process, alternatively through the US-based independent dispute resolution body JAMS, and under certain conditions, through the DPF Arbitration Process following the procedures and subject to the conditions described in Annex 1 to the DPF Principles.",arbitration,X_privacy
DPF participants are subject to the investigatory and enforcement powers of the US Federal Trade Commission and other authorized statutory bodies.,none,X_privacy
"Under certain circumstances, participants may be liable for the transfer of personal data from the EU, Switzerland and the UK to third parties outside the EU, Switzerland and the UK.",none,X_privacy
"Learn more about the EU-US DPF, the Swiss-US DPF and the UK Extension to the EU-US DPF here.",none,X_privacy
"X's Audience Our services are not directed to children, and you may not use our services if you are under the age of 13.",none,X_privacy
You must also be old enough to consent to the processing of your personal data in your country (in some countries we may allow your parent or guardian to do so on your behalf).,none,X_privacy
We do not knowingly collect personal information from children under 13.,none,X_privacy
"If you become aware that your child has provided us with personal information without your consent, please contact us here.",none,X_privacy
"If we become aware that a child under 13 has provided us with personal information, we take steps to remove such information and terminate the child’s account.",none,X_privacy
You can find additional resources for parents and teens here.,none,X_privacy
Changes To This Privacy Policy The most current version of this Privacy Policy governs our processing of your personal data and we may revise this Privacy Policy from time to time as needed.,none,X_privacy
"If we do revise this Privacy Policy and make changes that are determined by us to be material, we will provide you notice and an opportunity to review the revised Privacy Policy before you continue to use X.",none,X_privacy
General The X Privacy Policy is written in English but is made available in multiple languages through translations.,none,X_privacy
X strives to make the translations as accurate as possible to the original English version.,none,X_privacy
"However, in case of any discrepancies or inconsistencies, the English language version of the X Privacy Policy shall take precedence.",none,X_privacy
You acknowledge that English shall be the language of reference for interpreting and constructing the terms of the X Privacy Policy.,none,X_privacy
How To Contact X We want to hear from you if you have thoughts or questions about this Privacy Policy.,none,X_privacy
You can contact us via our Privacy Policy Inquiries page or by writing to us at the appropriate address below.,none,X_privacy
Information about our handling of California Consumer Privacy Act (CCPA) requests is available here.,none,X_privacy
Information about our handling of “Consumer Health Data” and associated requests as defined under Washington State’s My Health My Data Act and other similar state laws is available here.,none,X_privacy
"For Oregon residents, more information about our handling of personal information described in this Privacy Policy and associated requests and appeals under Oregon’s Consumer Privacy Act (OCPA) is available here.",none,X_privacy
"If you live in the United States or any other country outside of the European Union, EFTA States, or the United Kingdom, the data controller responsible for your personal data is X Corp., with an address of: X Corp.",none,X_privacy
"Attn: Privacy Policy Inquiry 865 FM 1209, Building 2 Bastrop, TX 78602 If you live in the European Union, EFTA States, or the United Kingdom, the data controller responsible for your personal data is X Internet Unlimited Company, with an address of: X Internet Unlimited Company Attn: Data Protection Officer One Cumberland Place, Fenian Street Dublin 2, D02 AX07 IRELAND If you live in Switzerland, you can also contact our appointed representative at the following address: X Switzerland GmbH Attn: Data Protection Officer c/o Wasag Treuhand AG Normannenstrasse 8 Postfach 783 3018 Bern, SWITZERLAND If you wish to raise a concern about our data processing practices, you have the right to do so with your local supervisory authority or X Internet Unlimited Company’s lead supervisory authority, the Irish Data Protection Commission, using the contact details listed on their website.",none,X_privacy
"Effective: July 28, 2025 View previous policies true Take control of your privacy Adjust your settings X platform X.com Status Accessibility Embed a post Privacy Center Transparency Center Download the X app Try Grok.com X Corp.",none,X_privacy
About the company Company news Brand toolkit Jobs and internships Investors Help Help Center Using X X for creators Ads Help Center Managing your account Email Preference Center Rules and policies Contact us Developer resources Developer home Documentation Forums Communities Developer blog Engineering blog Developer terms Business resources Advertise X for business Resources and guides X for marketers Marketing insights Brand inspiration X Ads Academy © 2025 X Corp.,none,X_privacy
Cookies Privacy Terms and conditions English,tracking,X_privacy
