clause,label,source_policy
Depending on your location we may rely on your consent to contact you in relation to roles for which we believe you might be suitable.,none,indeed_hiring_privacy
"Application Data –   such as academic and professional qualifications, CV/resume, employment references, cover letters, information from interviews, compensation benefits requests, relocation information, and any other information you provide to us in support of and during the recruitment process; 	Determining the applicant’s qualifications, skills and background for a particular position.",none,indeed_hiring_privacy
Carrying out functions in relation to a candidate’s future employment.,none,indeed_hiring_privacy
Managing and improving Indeed’s recruitment process.,none,indeed_hiring_privacy
"Legitimate interest in determining suitability for a role, to facilitate a candidate’s application to a role, and to improve our processes.",none,indeed_hiring_privacy
Depending on your location we may rely on your consent.,none,indeed_hiring_privacy
"Information about your work eligibility – such as immigration status, work authorizations, and visas 	Determining a candidate’s right to work.",none,indeed_hiring_privacy
"Conducting background checks and similar inquiries in compliance with applicable laws, and otherwise to comply with all applicable laws.",employment_checks,indeed_hiring_privacy
"Establishing, exercising, or defending claims.",none,indeed_hiring_privacy
Depending on your location we may rely on your consent.,none,indeed_hiring_privacy
"Financial information and government identification documents, such as bank account details passport, and national security numbers	Processing payroll, compensation, and benefits.",none,indeed_hiring_privacy
Performance of a contract for payroll and benefit purposes during the onboarding process.,none,indeed_hiring_privacy
"URL links to online platform pages such as LinkedIn, other social networks and career sites, or portfolio sites; 	Determining a candidate’s qualifications, skills, and background for a particular position.",none,indeed_hiring_privacy
Legitimate interest in sourcing suitable candidates.,none,indeed_hiring_privacy
"Demographic Data – in limited situations, we process, on a voluntary disclosure basis, limited and targeted provision of sensitive candidate’s personal data such as racial/ethnic origin, military status, disability status, and gender	For the purposes of government reporting obligations and/or ongoing equal opportunities and diversity monitoring, where permitted by law.",none,indeed_hiring_privacy
We analyze it for specific purposes in line with applicable data protection regulations.,none,indeed_hiring_privacy
"Understanding, promoting, and assisting in ensuring that our recruitment process is diverse and inclusive.",none,indeed_hiring_privacy
The provision of this information is entirely voluntary and will not be used in any determination of your job application.,none,indeed_hiring_privacy
"We only collect this data with your consent, and only in markets where such collection is permitted.",none,indeed_hiring_privacy
"Special Category of Data, such as criminal convictions, in jurisdictions where it is permitted by law.",none,indeed_hiring_privacy
Legitimate interest in ensuring the security of our business and employees and determining suitability for a role.,none,indeed_hiring_privacy
Depending on your location we may rely on your consent.,none,indeed_hiring_privacy
2.2 Candidate Personal Data Provided by Third Parties Indeed may also collect information about you from third parties or public sources as needed to support our recruitment process.,none,indeed_hiring_privacy
"For example, before your employment or appointment with Indeed, we may collect information from appropriate social media sources for recruitment purposes.",none,indeed_hiring_privacy
"We also may conduct background screenings through a third-party service provider and collect information about your past education, right to work, employment, credit, and/or criminal history, where permissible and in accordance with applicable law.",data_sharing,indeed_hiring_privacy
"Alternatively, third parties may refer or recommend you to our recruiters.",none,indeed_hiring_privacy
2.3 Retention of Your Candidate’s Personal Data Indeed and its affiliates may retain the information you provide in your application in order to permit Indeed to contact you in the future with respect to other positions for which you may be suitable.,none,indeed_hiring_privacy
"If you become an employee of Indeed, this information will become part of your employment record.",none,indeed_hiring_privacy
"Otherwise, we retain such data until it is no longer necessary to fulfill the purpose it is being used for, as required by applicable laws,  or until you ask us to delete it.",none,indeed_hiring_privacy
"Please note, Indeed might have a legal obligation to retain certain personal data from your job application for a period of time as mandated by the laws in your location.",none,indeed_hiring_privacy
You can learn more about the retention period for each country here.,none,indeed_hiring_privacy
Please refer to sections 3.2 and 3.3 of this privacy policy for more details on third-party service providers and other third parties with which we may share your candidate’s personal data.,data_sharing,indeed_hiring_privacy
Who We Share Your Data With Indeed will not share or otherwise disclose a candidate’s personal data for purposes unrelated to those detailed in this privacy policy without the prior consent of the candidate.,data_sharing,indeed_hiring_privacy
"To that end, Indeed will take reasonable precautions to allow access to candidate personal data to only those Indeed employees, agents, contractors, or similar entities to the extent necessary for the purposes set out in this privacy policy.",none,indeed_hiring_privacy
Such disclosures of personal data in the course of the recruitment process will usually involve the transfer of candidate personal data to countries outside of where the information was originally collected (including countries outside the European Economic Area).,none,indeed_hiring_privacy
"All such transfers are performed in full compliance with applicable data protection rules and subject to appropriate safeguards, primarily through the use of extensive data protection agreements.",none,indeed_hiring_privacy
Please refer to section 4.0 of this privacy policy for more information about the transfer of your candidate’s personal data to foreign countries.,none,indeed_hiring_privacy
"In compliance with CCPA, we affirm that we do not have actual knowledge of selling or sharing the personal information of consumers, including of those under 16 years of age.",none,indeed_hiring_privacy
"We do not use or disclose sensitive personal information unless reasonably necessary and only for purposes permitted by CCPA, including but not limited to performance of services and user security.",none,indeed_hiring_privacy
3.1 Transfers of Your Candidate’s Personal Data Between Indeed Affiliated Entities Candidate’s personal data may be disclosed among various affiliated companies within Indeed for the purposes set out in this privacy policy.,none,indeed_hiring_privacy
"3.2 Transfers of Your Candidate’s Personal Data to Certain Third-Party Service Providers In the course of our recruitment activities, Indeed may make certain candidate’s personal data available to third parties who provide services to us to support those activities.",data_sharing,indeed_hiring_privacy
"Indeed will only do so where such a transfer is necessary, and in accordance with applicable data protection rules.",none,indeed_hiring_privacy
"Your personal data may be made available to the following types of service providers: companies that help with relocation support services, companies that provide payroll support services, companies that help with verification/background checking services, companies that help with candidate experience surveys, cloud services companies that provide hosting, data storage, and other services pursuant to standard terms and conditions that may be non-negotiable companies that help improve Indeed services to candidates.",employment_checks,indeed_hiring_privacy
"These third parties may provide data points including how much time you spend on specific pages, which links you choose to click, and data that helps determine user preferences.",none,indeed_hiring_privacy
This information enables us to build and maintain our services with user feedback.,none,indeed_hiring_privacy
"These third parties may use cookies and other technologies to collect data on your behaviour and devices such as the device type, browser information, and preferred language.",tracking,indeed_hiring_privacy
companies that help manage candidates’ recruitment life cycle via cloud-based recruitment software solutions.,none,indeed_hiring_privacy
These are known as applicant tracking systems (ATS).,tracking,indeed_hiring_privacy
These service providers may change over time but we will always use trusted service providers who will handle your personal data in a manner consistent with this privacy policy and in accordance with applicable law.,none,indeed_hiring_privacy
"3.3 Transfers of Your Candidate’s Personal Data to Other Third Parties In addition to section 3.2, Indeed may also disclose your candidate’s personal data to other third parties in certain limited circumstances, including (but not limited to): to comply with our legal obligations; to establish, exercise or defend against potential, threatened or actual litigation; where necessary to protect Indeed, your vital interests, or those of another person; or in connection with the sale, assignment or other transfer of all or part of our business.",none,indeed_hiring_privacy
Please contact privacy-dept@indeed.com if you would like to get more information on these third parties.,none,indeed_hiring_privacy
Region-Specific Information Indeed is a global organization with offices in multiple locations around the world.,none,indeed_hiring_privacy
"This means we may transfer your personal information to other Indeed entities, third parties or business partners in various countries.",none,indeed_hiring_privacy
"We have implemented measures to safeguard your personal information should it be transferred to another country, which are set out below.",none,indeed_hiring_privacy
"In this section, you will also find information relevant to your specific region, where applicable.",none,indeed_hiring_privacy
"4.1 Europe: Cross-border data transfers outside the EEA, UK and Switzerland Where appropriate, Indeed Ireland’s transfers of personal data of individuals in the EEA, the United Kingdom, and Switzerland to jurisdictions outside the EEA, United Kingdom, and Switzerland are performed using lawful transfer mechanisms pursuant to GDPR.",none,indeed_hiring_privacy
"For example, transfers are typically based on the European Commission’s standard contractual clauses.",none,indeed_hiring_privacy
"These agreements also incorporate the protections and requirements provided for under Chapter V (and Article 28, where appropriate) of the GDPR.",none,indeed_hiring_privacy
Data Privacy Framework program (Swiss-U.S.,none,indeed_hiring_privacy
Department of Commerce that it adheres to the EU-U.S.,none,indeed_hiring_privacy
Data Privacy Framework Principles (EU-U.S.,none,indeed_hiring_privacy
DPF Principles) with regard to the processing of personal data received from the European Union in reliance on the EU-U.S.,none,indeed_hiring_privacy
DPF and from the United Kingdom (and Gibraltar) in reliance on the UK Extension to the EU-U.S.,none,indeed_hiring_privacy
Department of Commerce that it adheres to the Swiss-U.S.,none,indeed_hiring_privacy
Data Privacy Framework program Principles (Swiss-U.S.,none,indeed_hiring_privacy
DPF Principles) with regard to the processing of personal data received from Switzerland in reliance on the Swiss-U.S.,none,indeed_hiring_privacy
If there is any conflict between the terms in this privacy policy and the EU-U.S.,none,indeed_hiring_privacy
"DPF Principles, the Principles shall govern.",none,indeed_hiring_privacy
"To learn more about the Data Privacy Framework (DPF) program, and to view our certification, please visit https://www.dataprivacyframework.gov/.",none,indeed_hiring_privacy
"The Data Privacy Framework Principles are: Notice Choice Accountability for onward transfer Security Data integrity, and purpose limitation Access Recourse, enforcement, and liability Below is also a list of the Indeed U.S.",none,indeed_hiring_privacy
subsidiaries that adheres to the EU-U.S.,none,indeed_hiring_privacy
"DPF, Swiss-U.S DPF and UK Extension to the EU-U.S.",none,indeed_hiring_privacy
DPF Principles with regard to the processing of personal data received from the European Union in reliance on the EU-U.S.,none,indeed_hiring_privacy
"DPF: Indeed Inc., HR Tech Investments LLC, Indeed Hire, Inc., RGF OHR USA, Inc., SH, Inc., Resume.com Inc., Prehire, Inc., JS Media Inc., and Indeed Financial Services, Inc.",none,indeed_hiring_privacy
Indeed Inc.’s business operations are aligned with the DPF Principles as further detailed below: Data collection and use – For the types of personal data collected and details of the purposes for which Indeed Inc.,none,indeed_hiring_privacy
"collects and uses personal information, please refer to the “Data Collection and Use” section.",none,indeed_hiring_privacy
Contacting Indeed Inc.- For information on how to contact Indeed Inc.,none,indeed_hiring_privacy
"with any inquiries or complaints, please see our “Contacting Indeed” section.",none,indeed_hiring_privacy
Who we share your data with – Regarding the type or identity of third parties to which Indeed Inc.,data_sharing,indeed_hiring_privacy
"discloses personal information and the purposes for which it does so, please see the “Who we share your data with” section.",data_sharing,indeed_hiring_privacy
Your personal data rights – Regarding the right of individuals to access their personal data and the choices and means Indeed Inc.,none,indeed_hiring_privacy
"offers individuals for limiting the use and disclosure of their personal data, please see our “ Exercising your rights” section.",none,indeed_hiring_privacy
"DPF, and the UK Extension to the EU-U.S.",none,indeed_hiring_privacy
"Data Privacy Framework Principles, Indeed Inc.",none,indeed_hiring_privacy
commits to resolve complaints about your privacy and our collection or use of your personal information transferred to the United States pursuant to the DPF Principles.,none,indeed_hiring_privacy
"European Union, Swiss and United Kingdom individuals with DPF inquiries or complaints should first contact Indeed Inc.",none,indeed_hiring_privacy
"Inc has further committed to refer unresolved privacy complaints under the DPF Principles to an independent dispute resolution mechanism, Data Privacy Framework Services, operated by BBB National Programs.",arbitration,indeed_hiring_privacy
"If you do not receive timely acknowledgment of your complaint, or if your complaint is not satisfactorily addressed, please visit https://bbbprograms.org/programs/all-programs/dpf-consumers/ProcessForConsumers for more information and to file a complaint.",none,indeed_hiring_privacy
This service is provided free of charge to you.,none,indeed_hiring_privacy
commits to cooperate and comply respectively with the advice of the panel established by the EU data protection authorities (DPAs) and the UK Information Commissioner’s Office (ICO) and the Swiss Federal Data Protection and Information Commissioner (FDPIC) with regard to unresolved complaints concerning our handling of personal data received in reliance on the EU-U.S.,none,indeed_hiring_privacy
You also have the option to invoke binding arbitration by delivering notice to your controlling entity and following the procedures and subject to conditions set forth in Annex I of the DFP Principles.,arbitration,indeed_hiring_privacy
"The purpose of this option is to provide a prompt, independent, and fair mechanism, at the option of the involved parties, for resolution of any claimed violations of the Principles not resolved by any of the other EU-U.S.",none,indeed_hiring_privacy
Please see the section “Who is responsible for your information” to determine your controlling entity or contact privacy-dept@indeed.com.,none,indeed_hiring_privacy
"For more information, please see the “Complaints and Disputes” section.",none,indeed_hiring_privacy
is subject to the investigatory and enforcement powers of the FTC.,none,indeed_hiring_privacy
"shall, where required, disclose personal information in response to lawful requests by public authorities, including to meet national security or law enforcement requirements.",none,indeed_hiring_privacy
"For more information, please see our “Transparency Report“ Regarding Indeed Inc’s liability in cases of onward transfers to third parties, a DPF participating organization has responsibility for the processing of personal data it receives under the DPF and subsequently transfers to a third party acting as an agent on its behalf.",data_sharing,indeed_hiring_privacy
shall remain liable under the Principles if its agent processes such personal data in a manner inconsistent with the principles unless Indeed Inc.,none,indeed_hiring_privacy
proves that it is not responsible for the event giving rise to the damage.,none,indeed_hiring_privacy
4.3 United States: Your California privacy rights The following rights and information are provided to California residents.,none,indeed_hiring_privacy
— Right to opt-out of the sale and sharing of your personal data California has defined ‘sale’ broadly under the California Consumer Protection Act (CCPA) to include disclosing or transferring personal data to a third party in exchange for monetary or other valuable consideration.,data_sharing,indeed_hiring_privacy
CCPA has defined share as disclosing or transferring personal data for the purpose of advertising based on activities across sites.,none,indeed_hiring_privacy
Indeed does not sell or share your personal data as defined in CCPA.,none,indeed_hiring_privacy
"— CCPA requests report As described in section 5, Indeed allows all of its users to exercise their right to access or delete their user data.",none,indeed_hiring_privacy
"The form mentioned there is the primary method by which users exercise their rights under applicable privacy laws, like GDPR and CCPA.",none,indeed_hiring_privacy
"4.4 Japan: Japanese Law compliance In accordance with the requirements of the APPI, this section applies to the processing of your personal data by Indeed Japan.",none,indeed_hiring_privacy
"This section may also apply to personal information collected and processed by Indeed, other than Indeed Japan, in connection with the provision of goods or services to persons located in Japan.",none,indeed_hiring_privacy
— Transfer of your personal data to our affiliates and third parties in foreign countries Indeed may transfer your personal data to our affiliates and third parties in foreign countries for the purposes described in section 3.,none,indeed_hiring_privacy
The details of such transfers can be found here.,none,indeed_hiring_privacy
"— Disclosure of information Under APPI, if you are a resident of Japan, Indeed will disclose, when requested, the following information: Our security control measures (including safeguards for the international transfer) Regarding the transfer (based on equivalent action) of your personal data to our service providers located in foreign countries.",none,indeed_hiring_privacy
Please make your request through  privacy-dept@indeed.com.,none,indeed_hiring_privacy
"— Personally referable information We provide cookies, which are personally referable information, to the following affiliated companies, which may manage and use it in conjunction with personal data in accordance with their privacy policies.",tracking,indeed_hiring_privacy
A list of our affiliates and their privacy policies can be found here.,none,indeed_hiring_privacy
We may also link the personally referable information we receive with personal data we hold about you.,none,indeed_hiring_privacy
"— Sharing Personal Data for advertisement purposes For the purposes described in our Data Collection and Use section, such as advertisement delivery and its effectiveness verification, Indeed collaborates with Google, Meta, and other advertising-related companies for personal data or personal-related information.",none,indeed_hiring_privacy
"These ad-related companies may link the user-related information they hold with email addresses, phone numbers, cookies, and other information we share with them that is necessary to identify users, and may identify users of Indeed services that are common to the services provided by these ad-related companies.",tracking,indeed_hiring_privacy
"​​ As a result, these advertising affiliates may be able to determine who their users are in common with users of the Indeed service.",none,indeed_hiring_privacy
"— Inquiries and complaints If you have any inquiries or complaints regarding the use of your personal data, you may contact us using privacy-dept@indeed.com.",none,indeed_hiring_privacy
ー Protection of Personal Information in the Telecommunications Business concerning External Transmission Discipline We place cookies from other companies on our site to improve customer convenience and provide you with job information that effectively matches your search.,tracking,indeed_hiring_privacy
"For more information about our cookies, including information about you that is sent to other companies, please see this page.",tracking,indeed_hiring_privacy
Exercising Your Rights Depending on your location you may have rights available to you with respect to your candidate’s personal data held by Indeed.,none,indeed_hiring_privacy
"These may include: the right to rectify your candidate’s personal data or/and your application; the right to object to or restrict the processing of your candidate’s personal data; the right to object to automated processing, including decision-making and profiling, which produce a legal effect or similarly significant effects; the right to request access to and portability of your candidate’s personal data; and the right to request deletion of your candidate’s personal data; the right to object or opt out of your personal data being sent to a third party [excluding vendors who act as our service provider] / controller; the right to be free from any retaliation or discriminatory treatment for exercising your rights with respect to your candidate’s personal data.",data_sharing,indeed_hiring_privacy
"If you want to request that any of these rights be actioned in relation to your personal data, please complete this form.",none,indeed_hiring_privacy
"Such rights of rectification, objection, restriction, access, portability, and deletion are subject to certain limitations, as provided for by applicable laws.",none,indeed_hiring_privacy
"Individual requests will be completed within the time allotted by relevant laws and regulations, which starts to run from the point of Indeed confirming your request.",none,indeed_hiring_privacy
"Where permitted, please note there may be a charge for subsequent requests from the same individual, which will be determined by Indeed and only imposed to the extent permitted by applicable law.",none,indeed_hiring_privacy
You can update and amend the application information you submitted by completing this form.,none,indeed_hiring_privacy
You can also withdraw your application at any time by logging in to your account.,none,indeed_hiring_privacy
"When you request access to your candidate’s personal data, these will be sent to the email address associated with your user account, in a readable format.",none,indeed_hiring_privacy
"When you request the deletion of your candidate’s personal data, any in-flight or in-progress applications will be canceled and your user profile information will be deleted.",none,indeed_hiring_privacy
Indeed verifies all requests through email before actioning them and reserves the right to deny a request where we are unable to verify your identity satisfactorily.,none,indeed_hiring_privacy
Authorized Agent You may use an authorized agent to submit a request on your behalf.,none,indeed_hiring_privacy
Indeed may require that you provide the authorized agent with written permission.,none,indeed_hiring_privacy
Indeed will verify the identity of the authorized agent before actioning the request and any request may be denied if it cannot be verified.,none,indeed_hiring_privacy
To submit a request on your behalf an authorized agent can use this form.,none,indeed_hiring_privacy
Automated processing Indeed may perform automated processing of candidate’s personal data in the context of pre-screening questions.,none,indeed_hiring_privacy
"Where we perform this processing, we do so either on the basis of consent or performance of a contract.",none,indeed_hiring_privacy
"Where it occurs, such processing is subject to the safeguards detailed in this Privacy Policy to protect your privacy and, if you are entitled by law to do so based on your location, you may contact privacy-dept@indeed.com to obtain human intervention and/or contest any decision generated by said automated processing.",none,indeed_hiring_privacy
"7.1 How we use Artificial Intelligence or “AI” Indeed’s mission is to help people get jobs, including jobs at Indeed.",none,indeed_hiring_privacy
"In support of this mission, we use personal data to develop, train, build, and use statistical models, including artificial intelligence (“AI”), to improve some of our products and candidate experiences.",none,indeed_hiring_privacy
We use AI to help find suitable candidates for roles at Indeed.,none,indeed_hiring_privacy
"We use your personal data, including profile information and activity data to find suitable candidates for internal roles and to invite you to apply to those roles.",none,indeed_hiring_privacy
These AI features help us connect with you over potential employment opportunities within Indeed.,none,indeed_hiring_privacy
"We also use AI to filter, sort and match applicants who have applied to roles at Indeed.",none,indeed_hiring_privacy
We may use AI to generate a summary of your application and to provide our recruiters with a generalized match rating of applications received.,none,indeed_hiring_privacy
Indeed processes personal data including application data to generate these summaries for the purpose of assisting our recruiters.,none,indeed_hiring_privacy
The personal data processed for these purposes is limited to what is necessary for generating application insights and supporting screening decisions.,none,indeed_hiring_privacy
For more information on how Indeed uses AI please see our Privacy Center and Indeed’s AI Principles.,none,indeed_hiring_privacy
Contacting Indeed We welcome your data protection questions.,none,indeed_hiring_privacy
"For more information about how we handle your personal data, please contact us.",none,indeed_hiring_privacy
"Contact Indeed Privacy by Email: To reach us by e-mail, please contact: privacy-dept@indeed.com.",none,indeed_hiring_privacy
Contacting Indeed Privacy by Telephone: California residents may call our designated toll-free telephone number at: +1 (800) 616-6535 9.,none,indeed_hiring_privacy
"Complaints and Disputes Indeed takes your data protection questions and concerns seriously, and we are committed to resolving complaints about our collection or use of your data.",none,indeed_hiring_privacy
"If you believe your data protection rights have been infringed, we encourage you to contact our Data Protection Officer by sending an email to privacy-dept@indeed.com.",none,indeed_hiring_privacy
You may also have the right to complain to the appropriate data protection supervisory authority.,none,indeed_hiring_privacy
